p,q,m,unknowns,carry_bits
479,211,101069,45,32
307,353,108371,45,32
479,239,114481,45,32
353,331,116843,44,31
409,331,135379,47,34
409,337,137833,49,35
397,353,140141,49,35
409,347,141923,47,34
631,227,143237,50,36
401,367,147167,47,34
563,277,155951,38,28
439,359,157601,50,36
251,631,158381,49,35
409,431,176279,45,32
457,419,191483,47,34
269,727,195563,43,31
359,577,207143,47,33
367,569,208823,47,33
563,373,209999,48,34
613,397,243361,50,35
449,587,263563,52,38
479,619,296501,53,38
419,733,307127,50,36
491,631,309821,52,37
503,641,322423,50,36
557,631,351467,47,34
877,401,351677,53,38
631,563,355253,49,35
479,757,362603,51,37
547,673,368131,48,35
809,457,369713,51,36
509,757,385313,51,36
499,827,412673,55,40
443,937,415091,51,37
547,821,449087,51,36
523,937,490051,52,37
739,701,518039,52,37
479,1103,528337,59,43
541,997,539377,58,42
523,1061,554903,37,29
1171,479,560909,58,42
751,761,571511,55,40
751,809,607559,55,40
967,673,650791,54,39
829,787,652423,55,40
659,1031,679429,54,39
919,751,690169,58,42
593,1171,694403,52,38
947,787,745289,56,40
937,809,758033,59,43
1319,599,790081,60,43
1151,743,855193,60,43
1277,691,882407,56,40
937,983,921071,55,40
1741,557,969737,59,42
613,1597,978961,59,42
701,1399,980699,56,40
853,1151,981803,55,39
1753,569,997457,60,43
1427,701,1000327,57,41
1531,673,1030363,56,40
599,1777,1064423,59,43
1019,1123,1144337,63,46
719,1657,1191383,60,44
1181,1061,1253041,53,39
1181,1151,1359331,55,40
1103,1249,1377647,55,40
1531,971,1486601,60,43
2203,701,1544303,55,40
883,1777,1569091,57,41
1777,883,1569091,57,41
1289,1289,1661521,63,45
743,2381,1769083,60,43
2267,787,1784129,63,45
769,2389,1837141,63,45
1451,1367,1983517,63,45
1367,1487,2032729,63,45
1367,1567,2142089,67,49
1531,1471,2252101,66,48
1163,2161,2513243,55,41
1103,2503,2760809,62,45
2221,1289,2862869,62,45
3079,977,3008183,60,43
2053,1567,3217051,65,47
1031,3137,3234247,65,47
2281,1439,3282359,63,45
1579,2083,3289057,66,47
1163,2927,3404101,66,47
2213,1657,3666941,65,46
2161,1709,3693149,67,48
1823,2203,4016069,67,48
2543,1709,4345987,67,49
2437,1847,4501139,68,50
2273,2039,4634647,67,49
3119,1487,4637953,70,51
1637,2939,4811143,68,50
1307,3719,4860733,68,49
2927,1693,4955411,67,49
2203,2267,4994201,62,46
1693,2963,5016359,67,49
2207,2347,5179829,60,44
3109,1667,5182703,66,48
2111,2963,6254893,65,47
2287,2969,6790103,68,49
3011,2339,7042729,71,51
2237,3203,7165111,67,48
3299,2207,7280893,69,49
2503,3061,7661683,67,48
3691,2081,7680971,68,49
3259,2557,8333263,68,49
1931,4373,8444263,71,52
1831,4621,8461051,71,52
3943,2243,8844149,72,52
2711,3607,9778577,74,54
2333,4721,11014093,70,51
2281,4973,11343413,69,50
4297,2729,11726513,70,51
4783,2503,11971849,71,52
4703,2579,12129037,70,51
3517,3593,12636581,73,53
4783,2647,12660601,75,54
3137,4397,13793389,74,53
2473,5717,14138141,75,54
5227,2767,14463109,74,53
4001,3691,14767691,72,53
2887,5167,14917129,76,55
3359,4583,15394297,74,53
4463,3457,15428591,71,51
4073,3967,16157591,68,49
2837,5791,16429067,72,52
5839,2819,16460141,73,52
5171,3257,16841947,76,56
3491,5009,17486419,75,55
4297,4073,17501681,77,56
3583,5107,18298381,78,57
2819,6719,18940861,77,56
4649,4327,20116223,66,49
5399,3833,20694367,75,55
2633,8369,22035577,74,54
4547,4861,22102967,72,53
3697,6113,22599761,76,55
4919,4673,22986487,71,52
6449,3671,23674279,72,52
3163,7577,23966051,72,52
8191,3019,24728629,74,53
6961,3593,25010873,75,54
4493,5711,25659523,78,57
7901,3299,26065399,74,54
3847,7901,30395147,72,52
5623,5581,31381963,76,55
7039,4969,34976791,79,58
6761,6661,45035021,83,61
9103,5227,47581381,80,59
5273,9949,52461077,82,59
5897,9283,54741851,83,61
8699,6299,54795001,84,61
7243,7789,56415727,78,57
4259,13397,57057823,81,59
7069,8117,57379073,84,62
5879,9901,58207979,80,58
5171,11279,58323709,81,58
9803,6091,59710073,84,61
7477,8423,62978771,81,59
10771,6449,69462179,83,61
13093,5399,70689107,84,62
6197,11423,70788331,83,61
9103,8353,76037359,76,57
8747,9337,81670739,77,58
7927,10427,82654829,84,61
5557,15377,85449989,87,64
7039,12497,87966383,82,60
6029,14621,88150009,88,65
12113,7559,91562167,81,59
10169,9461,96208909,85,63
10079,9601,96768479,82,61
5531,17707,97937417,84,62
10559,10501,110880059,86,63
8999,12323,110894677,89,65
6577,19181,126153437,87,63
11149,11369,126752981,89,65
11287,11633,131301671,86,63
8599,15401,132433199,85,62
15473,8783,135899359,91,68
12589,10903,137257867,90,67
12329,11161,137603969,94,70
18787,7349,138065663,88,65
10357,13367,138442019,87,64
19501,7237,141128737,89,65
7993,17729,141707897,91,67
14827,10243,151872961,93,69
9419,16273,153275387,89,66
10837,14713,159444781,91,67
13147,13093,172133671,87,64
16787,10289,172721443,86,64
10667,16369,174608123,86,63
19387,9049,175432963,88,66
15073,11681,176067713,90,66
10427,17579,183296233,90,67
22153,8819,195367307,87,65
7789,25657,199842373,88,64
17681,11777,208229137,95,70
17827,13217,235619459,93,69
12197,21481,262003757,91,66
26699,10391,277429309,95,70
15149,19289,292209061,97,72
14051,21661,304358711,96,72
10859,28477,309231743,95,71
17471,20323,355063133,94,70
15199,23917,363514483,92,68
19273,19181,369675413,96,72
30637,12097,370615789,97,72
31231,13477,420900187,97,73
21673,19603,424855819,97,72
20029,21221,425035409,101,75
28631,15013,429837203,95,71
17183,26839,461174537,100,74
14827,31267,463595809,96,71
19991,23687,473526817,99,73
17579,27749,487799671,94,69
32183,16111,518500313,94,69
24953,21661,540506933,100,74
23909,23417,559877053,101,75
30181,18691,564113071,99,74
29483,19139,564275137,103,77
22961,25321,581395481,104,78
24889,23977,596763553,103,77
38273,16729,640269017,96,73
24593,26399,649230607,100,75
18973,35603,675495719,97,73
26183,26479,693299657,101,75
37307,18959,707303413,99,74
30593,25301,774033493,102,76
18869,43177,814706813,103,76
46171,17729,818565659,103,77
30071,28901,869081971,100,75
27733,32051,888870383,98,73
30727,33199,1020105673,105,78
19991,51257,1024678687,103,77
31963,32173,1028345599,96,71
24329,43987,1070159723,101,75
43867,24943,1094174581,107,80
41579,29101,1209990479,105,79
35221,36739,1293984319,98,75
55313,23957,1325133541,107,80
34721,43481,1509703801,105,79
44351,34583,1533790633,105,79
62039,25523,1583421397,105,78
35317,46021,1625323657,111,83
42667,40879,1744184293,109,81
40087,44071,1766674177,111,83
52667,34283,1805582761,110,82
50777,36061,1831069397,110,82
55987,33457,1873157059,107,80
62213,31657,1969476941,108,81
56569,36299,2053398131,107,80
38651,62297,2407841347,110,83
43003,57803,2485702409,113,85
38119,66791,2546006129,105,80
34757,74441,2587345837,104,79
48589,54181,2632600609,112,84
71237,38231,2723461747,106,80
89041,31307,2787606587,108,81
92849,32687,3034955263,107,80
47881,67021,3209032501,109,82
86017,37337,3211616729,112,85
55103,59083,3255650549,112,84
58337,55849,3258063113,114,86
64063,52321,3351840223,110,83
50753,72613,3685327589,114,85
52021,72091,3750245911,112,84
68351,58193,3977549743,110,82
75679,55987,4237040173,113,84
60317,72997,4402960049,118,89
58963,77137,4548228931,114,86
80537,58057,4675736609,117,88
80627,58129,4686766883,115,87
123397,39079,4822231363,116,88
51749,93941,4861352809,118,89
71807,73471,5275732097,111,85
94873,55997,5312603381,117,88
89107,61363,5467872841,119,90
58741,95327,5599603307,113,85
101503,56569,5741923207,116,88
62297,93493,5824333421,115,86
132949,47441,6307233509,113,85
115883,56003,6489795649,119,90
52609,128747,6773250923,114,86
147503,48589,7167023267,116,87
72949,102077,7446415073,120,90
98953,75659,7486685027,115,86
101719,79451,8081676269,118,88
92551,92681,8577719231,116,87
132817,72883,9680101411,112,86
71887,143827,10339291549,114,87
156703,67339,10552223317,115,88
78697,140587,11063775139,117,89
105983,111827,11851760941,122,92
80963,158803,12857167289,120,91
135277,95773,12955884121,126,95
149371,89977,13439954467,122,92
87037,160619,13979795903,122,92
69593,207763,14458850459,123,93
145861,103549,15103760689,124,93
114781,145897,16746203557,124,93
150721,112643,16977665603,121,91
168869,105199,17764849931,124,94
192013,101873,19560940349,127,96
181667,117911,21420537637,125,94
109789,195121,21422139469,127,96
151901,142049,21577385149,125,95
160159,138101,22118118059,122,93
139201,173273,24119774873,126,96
213589,140443,29997079927,125,94
201961,150767,30449054087,127,96
215921,229583,49571790943,131,100
231529,230369,53337104201,133,101
