p,q,m,unknowns,carry_bits
659,569,374971,47,34
613,641,392933,49,35
461,863,397843,52,38
367,1103,404801,56,40
787,521,410027,51,36
691,599,413909,54,38
641,653,418573,54,38
797,541,431177,56,40
641,673,431393,55,39
419,1031,431989,54,38
1163,379,440777,56,40
503,881,443143,52,38
557,797,443929,55,39
631,727,458737,54,38
479,967,463193,55,40
967,491,474797,49,34
439,1087,477193,55,39
853,563,480239,51,36
659,743,489637,53,37
641,769,492929,56,40
641,773,495493,55,39
631,787,496597,55,39
613,821,503273,55,39
887,569,504703,52,37
1061,487,516707,51,36
857,607,520199,52,37
701,773,541873,57,41
1361,409,556649,57,41
853,653,557009,58,42
673,877,590221,58,42
691,877,606007,55,40
827,739,611153,58,42
719,877,630563,55,40
877,719,630563,55,40
607,1039,630673,50,37
991,641,635231,56,41
1129,571,644659,46,34
631,1031,650561,50,37
653,1031,673243,52,38
443,1613,714559,52,37
571,1277,729167,52,38
563,1361,766243,51,37
1523,521,793483,57,41
1091,809,882619,56,40
1031,881,908311,56,40
929,997,926213,58,42
1361,691,940451,56,40
907,1063,964141,57,40
1063,937,996031,56,40
907,1109,1005863,56,40
733,1399,1025467,55,39
829,1283,1063607,59,43
997,1091,1087727,58,42
1039,1049,1089911,40,31
739,1511,1116629,62,45
997,1123,1119631,60,44
1123,1019,1144337,63,46
967,1213,1172971,58,42
1663,709,1179067,58,42
853,1409,1201877,62,45
1117,1087,1214179,50,37
787,1543,1214341,61,44
1381,937,1293997,60,43
1129,1151,1299479,51,38
1283,1061,1361263,55,40
1709,809,1382581,61,44
1039,1361,1414079,55,40
1163,1307,1520041,58,42
1163,1361,1582843,60,43
1487,1129,1678823,59,42
967,1777,1718359,60,44
1693,1151,1948643,59,42
1433,1543,2211119,62,45
1823,1447,2637881,66,48
1783,1543,2751169,64,46
1621,1753,2841613,63,45
1973,1747,3446831,63,46
1973,2039,4022947,59,42
