p,q,m,unknowns,carry_bits
261167,243577,63614274359,126,95
288767,224513,64831945471,132,100
271603,254659,69166148377,140,107
274243,257219,70540510217,140,107
337891,221311,74778995101,138,105
251737,303679,76447240423,134,102
249497,308999,77094323503,134,102
261881,319211,83595295891,136,104
463861,188927,87635867147,135,103
240421,396373,95296393033,140,107
269513,372223,100318937399,132,101
422759,241361,102037534999,132,100
422537,260539,110087367443,135,103
317399,347401,110264729999,138,105
300739,374953,112762990267,138,105
258607,493919,127730910833,134,101
376897,343379,129418514963,138,105
253741,562613,142757985233,143,109
448421,332461,149082494081,143,109
492523,313471,154391677333,142,108
515839,362717,187103574563,137,104
596363,336613,200743538519,138,106
572699,355591,203646610109,140,107
343517,704761,242097384437,144,109
471697,539863,254651757511,142,108
422969,617189,261051814141,143,108
579779,516517,299465709743,145,111
590867,515771,304752063457,146,111
551423,609979,336356450117,140,108
