p,q,m,unknowns,carry_bits
1423,1087,1546801,58,42
1361,1399,1904039,59,42
2237,877,1961849,62,44
1423,1709,2431907,62,45
1543,1663,2566009,65,47
1861,1427,2655647,64,47
1319,2179,2874101,61,44
1627,1811,2946497,67,49
1973,1499,2957527,61,44
1747,1693,2957671,60,43
2081,1481,3081961,62,45
1871,1747,3268637,65,47
2063,1721,3550423,64,46
3037,1181,3586697,67,48
2111,1907,4025677,67,48
3433,1201,4123033,67,48
1787,2477,4426399,67,49
1801,2543,4579943,67,49
1511,3203,4839733,69,50
2039,2437,4969043,67,49
2179,2333,5083607,59,44
2129,2467,5252243,64,47
2539,2143,5441077,65,47
2437,2339,5700143,63,46
2753,2153,5927209,66,48
3929,1511,5936719,65,47
2609,2293,5982437,65,47
2383,2609,6217247,64,47
3329,1931,6428299,67,49
2819,2539,7157441,71,51
2297,3607,8285279,68,49
1861,4721,8785781,72,52
2633,3511,9244463,70,51
3181,3491,11104871,71,52
4637,3061,14193857,75,54
4133,3491,14428303,72,52
4409,3407,15021463,73,53
3709,4327,16048843,73,53
2999,5821,17457179,75,55
6367,2857,18190519,75,55
3023,6263,18933049,78,57
5179,3739,19364281,78,57
6043,3251,19645793,77,56
2833,7369,20876377,78,57
3943,5323,20988589,77,56
5323,4373,23277479,72,53
5227,4673,24425771,71,52
5077,4903,24892531,71,52
5861,4421,25911481,80,58
4637,6317,29291929,79,57
8803,3659,32210177,80,58
4513,7283,32868179,77,56
6947,4783,33227501,78,56
6449,5557,35837093,81,59
8963,4271,38280973,74,55
6521,5881,38350001,83,61
8353,4663,38950039,72,54
4931,8089,39886859,81,60
3907,10243,40019401,83,61
4547,8863,40300061,74,55
5623,7331,41222213,82,60
5813,7151,41568763,79,58
5039,8273,41687647,72,54
6217,6857,42629969,83,61
10267,4241,43542347,77,57
4357,11953,52079221,83,60
7013,7717,54119321,83,61
12503,4591,57401273,83,60
11549,5581,64454969,85,62
8663,7703,66731089,83,60
10847,6427,69713669,85,62
11173,6389,71384297,86,63
6521,11497,74971937,85,62
8803,8747,76999841,79,59
9377,10037,94116949,84,62
8209,11813,96972917,83,61
10559,9431,99581929,83,61
8831,11467,101265077,89,65
7369,13859,102126971,84,62
10627,10427,110807729,89,65
15427,8039,124017653,82,59
9883,13217,130623611,86,63
9151,16381,149902531,88,65
14797,10487,155176139,90,67
9613,17827,171370951,88,66
12473,14081,175632313,89,65
12437,15439,192014843,86,63
18583,11149,207181867,91,67
13591,15683,213147653,92,68
11047,19469,215074043,90,66
19259,13931,268297129,93,68
9491,28429,269819639,94,70
22921,11863,271911823,96,72
13337,21491,286625467,94,70
10331,29423,303969013,96,71
24239,12547,304126733,96,71
18637,18329,341597573,95,71
19139,20663,395469157,94,70
25423,16573,421335379,96,71
19961,21283,424829963,97,72
21211,20743,439979773,100,74
19961,23081,460719841,99,73
21517,21799,469049083,95,70
25541,19301,492966841,98,72
28201,18839,531278639,96,71
26627,23537,626719699,99,74
22469,31721,712739149,103,77
35993,20323,731485739,97,73
16561,44939,744234779,97,73
15451,48661,751861111,100,75
25579,30103,770004637,99,73
25667,30181,774655727,101,76
30293,25951,786133643,99,74
38281,26479,1013642599,102,76
37447,27581,1032825707,102,76
22171,47501,1053144671,101,75
28163,47681,1342840003,106,80
47591,33889,1612811399,109,82
37607,43177,1623757439,106,79
39041,41953,1637887073,111,83
76873,23473,1804439929,109,81
34403,52879,1819196237,108,80
37441,49547,1855089227,108,81
44927,45377,2038652479,107,80
73961,27647,2044799767,109,82
36637,56237,2060354969,111,83
50513,42197,2131497061,107,79
46523,48187,2241803801,112,84
57283,40577,2324372291,110,83
36749,66713,2451636037,105,80
57271,48847,2797516537,109,81
88813,32831,2915819603,109,83
68389,42667,2917953463,108,82
75853,44059,3342007327,112,84
54347,61909,3364568423,109,82
74279,48907,3632763053,113,84
68279,58147,3970219013,114,85
79757,52433,4181898781,114,85
60779,72227,4389884833,118,89
62549,78233,4893395917,119,90
82837,63241,5238694717,117,88
116539,45817,5339467363,115,87
78517,69481,5455439677,114,86
96601,58217,5623820417,115,86
81071,80557,6530836547,119,90
72859,93287,6796797533,120,90
87931,77417,6807354227,115,86
108061,65843,7115060423,118,89
113683,74653,8486776999,116,87
91873,92957,8540238461,118,88
103643,88397,9161730271,122,93
95857,96323,9233233811,121,92
134207,71059,9536615213,108,83
86857,110863,9629227591,119,90
118861,87539,10404973079,121,92
96697,108161,10458844217,123,93
117281,90053,10561505893,122,92
132721,83459,11076761939,118,90
82129,137993,11333227097,121,92
110419,111187,12277157353,121,91
192037,68683,13189677271,124,94
134639,105491,14203202749,125,94
158633,100769,15985288777,125,94
201437,82883,16695702871,122,92
91097,200341,18250464077,126,95
168109,108631,18261848779,125,95
106427,175081,18633345587,126,96
97813,201449,19704331037,127,96
226099,91493,20686475807,126,96
140977,158909,22402514093,124,94
158909,143137,22745757533,124,94
195659,118801,23244484859,121,91
142657,165931,23671218667,122,93
108343,236993,25676532599,122,92
161233,164999,26603283767,127,96
215123,127139,27350523097,129,98
173773,174367,30300276691,129,98
177823,187003,33253434469,130,98
192667,198031,38154038677,133,101
256019,158351,40540864669,133,101
212281,216289,45914045209,133,101
311539,182417,56830009763,132,100
239347,248569,59494244443,131,100
141613,457789,64828873657,135,102
268811,248371,66764856881,133,100
384133,180463,69321793579,135,103
202201,366901,74187749101,136,103
220243,351077,77322251711,136,104
464003,170441,79085135323,136,104
204931,388777,79672459387,135,103
271289,294277,79834113053,130,100
328579,269387,88514911073,134,102
213523,439613,93867486599,134,102
181787,537007,97620891509,133,101
460979,224047,103280962013,139,106
233969,485909,113687642821,139,106
383219,304279,116605494101,139,105
285191,447859,127725356069,139,105
512137,258299,132284474963,133,101
492587,307711,151574438357,142,108
340643,526649,179399295307,138,106
397297,477973,189897238981,143,109
638839,299011,191019888229,140,107
497659,385739,191966485001,143,109
658211,295819,194711319809,140,107
346447,569533,197312999251,139,107
458477,475141,217841220257,143,109
460913,499127,230054122951,140,107
480587,556093,267251066591,143,109
535919,534971,286701123349,130,102
778633,368789,287151285437,147,112
550679,529927,291819670433,131,103
487973,598219,291914720087,145,111
484493,705521,341819985853,146,111
584027,611101,356899483727,142,109
686863,538019,369545344397,144,110
662713,560081,371172959753,146,112
789571,490769,387496970099,143,109
615019,636059,391188370121,146,112
684767,610187,417835921429,149,113
498881,842041,420078256121,147,112
591611,789251,466929573361,149,113
447521,1097111,490980211831,147,112
859423,599009,514802111807,145,110
859823,630797,542373768931,147,112
879391,619363,544662247933,148,112
489733,1164791,570436590803,150,115
1003507,632813,635032275191,150,115
918733,780697,717252096901,149,113
952481,793327,755628894287,148,113
896867,859559,770910101653,153,117
1249799,621779,777098772421,150,115
1230067,637543,784220605381,150,115
732749,1076731,788973563519,147,113
945629,975691,922641704639,150,115
709913,1393523,989280093499,152,116
1099031,1155997,1270476538907,149,116
1114507,1158007,1290606907549,149,115
1203019,1085753,1306181488307,148,115
990797,1349807,1337384726179,156,120
1228907,1161947,1427924801929,155,119
785693,1839073,1444946782589,158,121
1710131,863363,1476463830553,160,123
1174231,1478161,1735702469191,157,120
1414597,1452277,2054386687369,160,122
1309921,1694821,2220081619141,163,125
1176277,1900267,2235240365959,160,123
2093537,1147793,2402947113841,163,125
1619549,1499681,2428806863869,161,123
1940047,1467971,2847932734637,159,121
2220521,1283677,2850431735717,159,122
3219781,909031,2926880742211,160,123
1738651,1875131,3260198388281,161,123
1508131,2243309,3383203845479,162,124
1829533,1870343,3421854239819,160,123
1869823,1978981,3700344190363,160,123
2356259,1603159,3777457822181,163,124
1592609,2471927,3936813187543,164,126
3086711,1342109,4142702613499,162,124
2099771,1987189,4172641833719,162,124
1486057,2811947,4178713522979,161,123
2169529,2080801,4514358112729,169,130
2165617,2166581,4691984645477,154,120
3388523,1501639,5088338289197,167,128
2726741,1962071,5350059440611,165,127
2437847,2380787,5803994445589,165,127
1863331,3438671,6407382273101,168,129
4527541,1488607,6739729225387,167,128
1522897,4490081,6837930884657,170,130
2273399,3053117,6940953134683,168,129
2081311,3372221,7018640661731,164,126
3253823,2218171,7217535817733,170,130
3903433,1891753,7384331088049,166,127
2827369,2962261,8375404921309,171,131
2641187,3269303,8634840582661,170,130
3007313,3025739,9099344229307,168,129
2194879,4400917,9659480304043,157,123
4251817,2428883,10327166030411,163,127
2568323,4139221,10630856496383,170,131
2642561,4104791,10847160609751,170,131
4913443,2277617,11190941305331,167,129
2918731,3873323,11305187913113,172,132
3303719,3509981,11595990919339,170,131
3141163,4515607,14184257630941,174,133
3367783,4257677,14338932220091,173,133
2404111,6448633,15503229530263,172,132
3917909,4873697,19094701339573,176,135
5881397,3365909,19796247094873,179,138
6443231,3113083,20058312891173,177,136
2669857,7601059,20293740578563,176,136
4742141,4422787,20973479566967,166,129
7357643,3339857,24573475477051,174,134
3170287,8699113,27578684855431,177,136
4608661,6092491,28078225664551,177,136
7881023,3759323,29627311027429,176,135
5219729,5709659,29802872662411,177,136
5887691,5089121,29963171909611,177,136
3938513,7765781,30585629423653,175,134
7122209,4571207,32557091636263,177,136
8101481,4066121,32941602025201,174,133
3847303,9256207,35611432959721,182,140
9011407,4342153,39128907939271,167,131
4865123,8194997,39869668389631,179,138
5585863,7390321,41281320632023,179,138
6718253,7057871,47416563019363,178,137
11507159,4487003,51632656954477,178,137
7914209,6609571,52309526294339,178,137
4981861,10793719,53772807731059,181,139
5660833,9694963,54881566484179,184,142
7576853,7860361,59556799823933,182,140
8639773,7148839,61764346173547,181,139
13045139,5357167,69884988161213,182,139
11359303,6199601,70423146238103,185,143
11630383,6318857,73490727032231,183,141
12620501,5927039,74802201626539,186,144
7937879,9601573,76216124683667,186,144
10063619,8161381,82133028897839,185,143
7318093,11686537,85523164613941,188,145
14412641,7004873,100958719799593,185,142
13018847,10513739,136876759438933,188,144
18361801,7486217,137460426796817,191,147
8381353,17121997,143505500921941,194,150
10919093,14781317,161398574985481,193,149
12835897,13243271,169989262499087,190,147
15559463,14128733,219835498350379,190,147
22216619,10026773,222760995540487,192,148
16805903,17959583,301827009818449,187,147
