p,q,m,unknowns,carry_bits
719,809,581671,54,39
709,821,582089,58,42
593,983,582919,55,40
809,727,588143,54,39
673,907,610411,54,39
797,769,612893,57,41
941,677,637057,59,43
857,757,648749,56,40
1061,641,680101,53,38
1213,631,765403,52,38
787,1117,879079,56,40
1361,809,1101049,61,44
659,1733,1142047,60,44
967,1187,1147829,60,43
673,1741,1171693,60,43
1163,1009,1173467,59,43
1523,877,1335671,59,43
683,2393,1634419,60,43
1427,1319,1882213,62,44
2267,839,1902013,61,43
1733,1151,1994683,60,43
1319,1571,2072149,62,44
2069,1061,2195209,48,37
1423,1571,2235533,66,48
1447,1549,2241403,63,46
2063,1123,2316749,52,39
2579,919,2370101,65,47
2029,1319,2676251,64,47
1709,1583,2705347,61,44
1181,2339,2762359,59,43
1399,2267,3171533,67,48
1759,1999,3516241,66,48
1753,2099,3679547,64,46
3449,1361,4694089,70,51
1663,2879,4787777,71,52
2179,2309,5031311,59,44
3229,1667,5382743,65,47
1319,4457,5878783,63,46
1741,3463,6029083,65,47
3061,2053,6284233,67,49
4987,1301,6488087,69,50
1973,3299,6508927,66,48
2399,2777,6662023,68,49
3803,1753,6666659,67,49
1931,3607,6965117,68,49
2333,3109,7253297,70,50
3389,2213,7499857,72,52
1531,5167,7910677,71,51
2503,3637,9103411,71,52
3359,3371,11323189,70,50
5987,2063,12351181,70,51
3491,3697,12906227,70,51
3217,4091,13160747,71,52
3511,3989,14005379,71,52
4201,3433,14422033,75,54
5639,2909,16403851,72,52
4507,4567,20583469,68,50
4337,4787,20761219,68,51
5657,3821,21615397,74,53
6947,3547,24641009,78,57
5981,4241,25365421,79,57
5743,4831,27744433,79,57
6991,4397,30739427,76,55
7789,4153,32347717,79,57
5179,6311,32684669,77,55
8147,4231,34469957,82,60
6047,6151,37195097,83,61
7793,4993,38910449,81,59
5737,6823,39143551,79,58
7451,5323,39661673,81,59
6151,6553,40307503,80,59
7237,7151,51751787,79,58
6389,8419,53788991,81,59
7219,7789,56228791,78,57
6067,10037,60894479,81,59
5227,12007,62760589,83,60
12007,5641,67731487,86,64
9151,7789,71277139,84,62
6653,12277,81678881,87,64
9319,9041,84253079,82,61
10399,8263,85926937,86,64
7159,12853,92014627,82,60
11717,8287,97098779,82,61
8779,11239,98667181,84,62
12197,8263,100783811,86,63
6143,16519,101476217,88,64
8887,12323,109514501,90,66
11863,10391,123268433,89,65
12007,10529,126421703,88,65
14341,9371,134389511,90,67
10193,14369,146463217,91,67
21433,6857,146966081,93,69
18119,8387,151964053,85,64
19531,9203,179743793,90,67
8419,22367,188307773,88,65
14057,14653,205977221,90,66
13163,19373,255006799,92,68
11239,23159,260284001,92,67
25391,10337,262466767,92,68
9833,30253,297477749,96,71
17123,17419,298265537,86,66
17377,21467,373032059,93,70
20249,19937,403704313,101,75
17539,26497,464730883,95,70
39359,11897,468254023,97,72
19219,25793,495715667,98,73
18413,27479,505970827,99,74
25931,19751,512163181,98,72
28901,17881,516778781,101,75
34123,15959,544568957,101,75
25439,24907,633609173,102,76
32987,21661,714531407,98,74
33179,25087,832361573,103,76
25793,34019,877452067,101,75
29753,30757,915113021,102,76
23581,39827,939160487,101,75
30047,33569,1008647743,101,75
45887,24481,1123359647,104,78
44111,25717,1134402587,104,78
38543,29989,1155866027,104,78
37861,31231,1182436891,106,80
41467,32401,1343572267,105,79
41887,32099,1344530813,108,81
31957,47653,1522846921,106,79
56131,29473,1654348963,104,78
31751,53951,1712998201,108,81
61613,27847,1715737211,103,77
71633,24551,1758661783,109,82
43987,45293,1992303191,108,81
41507,48353,2006987971,107,80
28163,81847,2305057061,113,85
43093,55163,2377139159,111,84
50821,54517,2770608457,112,84
40829,67987,2775841223,107,81
69821,40529,2829775309,110,83
54907,57527,3158634989,109,81
61463,52009,3196629167,106,79
43753,74551,3261829903,113,85
38261,87211,3336780071,112,84
71387,48589,3468622943,111,83
55291,66293,3665406263,111,83
58831,68399,4023981569,114,85
80489,53959,4343105951,116,88
104801,41879,4388961079,114,86
56431,79559,4489593929,118,89
47881,100333,4804044373,117,88
79357,66191,5252719187,109,84
60427,87767,5303496509,116,87
49057,123217,6044656369,116,87
78157,78691,6150252487,114,87
66029,102433,6763548557,119,89
114083,59809,6823190147,115,87
80141,88721,7110189661,121,91
85121,86239,7340749919,117,88
118361,72379,8566850819,118,89
81629,106957,8730792953,122,92
55469,159113,8825838997,123,93
65557,152939,10026222023,114,88
97039,110233,10696900087,119,90
63299,175211,11090681089,121,91
174407,64891,11317444637,124,94
98041,125141,12268948781,120,90
115631,124717,14421151427,121,92
90281,169399,15293511119,123,93
114067,146941,16761119047,123,93
94007,181019,17017053133,123,92
75323,254833,19194786059,125,95
193301,106319,20551569019,125,95
148949,141301,21046642649,122,94
271429,96013,26060712577,132,100
152501,183797,28029226297,130,98
140863,210967,29717444521,129,97
125863,259499,32661322637,127,96
227719,153269,34902263411,131,100
166289,223151,37107556639,131,100
159287,256423,40844850401,132,100
330557,131519,43474526083,127,97
280277,169471,47498823467,127,97
225509,235919,53201857771,130,99
191747,289759,55560418973,133,100
239231,239417,57275968327,130,99
229589,250951,57615589139,130,99
290761,227089,66028624729,135,102
253433,273899,69415045267,136,104
347489,208139,72326012971,135,103
327059,235901,77153545159,136,104
263489,297467,78379282363,127,98
363841,219187,79749217267,133,101
290761,276833,80492239913,130,100
262121,418699,109749800579,135,103
402131,275129,110637899899,136,103
223633,523403,117050183099,136,104
487177,244147,118942803019,135,103
375391,354799,133188351409,138,104
218233,626917,136813977661,138,104
405577,362069,146846858813,142,108
439759,364879,160458824161,142,108
384017,423601,162669985217,142,108
418667,388651,162715348217,142,108
344371,556841,191759892011,136,104
375779,529973,199152723967,137,105
575119,401029,230639397451,144,110
440087,554527,244040123849,147,112
385771,680587,262550727577,147,112
384719,825959,317762120521,149,114
511627,638801,326827839227,146,112
519247,637829,331190794763,145,111
455849,750853,342275589197,148,113
602639,571267,344267773613,144,110
863119,426253,367907063107,147,113
418069,893701,373628683369,145,110
495769,762187,377868686803,143,109
812051,486511,395071744061,144,109
380557,1171189,445704172273,149,113
588463,839351,493927007513,152,116
754333,666023,502403127659,145,110
675739,793337,536088751043,148,113
870613,624467,543669088271,147,112
462409,1194493,552344313637,151,115
709151,841637,596847720187,150,115
1105427,564761,624302057947,143,111
871229,751301,654555218929,154,118
1100039,628841,691749624799,148,114
1130237,787261,889791510857,155,118
940949,948149,892159853401,153,117
1119109,857099,959187204791,150,114
603349,1728527,1042905036923,151,115
1370177,782669,1072395062413,155,118
1043023,1054667,1100041938341,157,120
1219909,965467,1177781882503,156,120
1015853,1209239,1228409065867,155,119
1295447,1234241,1598893800727,153,118
1852843,928051,1719532798993,159,122
1441837,1337057,1927818253709,160,122
1646173,1185241,1951111732693,160,122
1291177,1512097,1952384868169,161,123
1597943,1354007,2163626007601,159,121
1328161,1811209,2405577156649,163,125
2302969,1147331,2642267725739,152,118
1952579,1444007,2819537744053,158,120
1720457,1673897,2879867810929,160,122
1762751,1673069,2949204052819,161,124
1791961,1758371,3150932255531,157,120
1160807,2872183,3334050131681,165,126
2005903,1736921,3484095044663,159,122
2745731,1314259,3608601678329,165,126
1599583,2485339,3975506013637,166,127
1671289,2440561,4078882753129,165,126
2378951,1722529,4097812087079,162,124
1963981,2092243,4109125499383,155,118
2268131,1831411,4153880062841,166,127
2725537,1615363,4402731624931,166,128
2872693,1778593,5109351660949,167,128
1970279,2948551,5809468115729,170,131
2230663,2612123,5826766127549,164,126
3745957,1819931,6817383268967,164,126
2876869,2421277,6965696741713,170,130
3877073,1842661,7144131211253,166,127
3047789,2399399,7312861878811,167,128
2724217,3479183,9478049474711,171,132
4455397,2270599,10116419972803,163,127
3481483,2910533,10132971160439,171,132
3763427,2808761,10570566983947,172,133
3490769,3862921,13484564876249,173,133
3755513,3660739,13747952904107,170,131
5642311,2556739,14425916583829,176,135
6192377,2420813,14990586742501,174,133
2461919,6165997,15180185168243,172,132
6402817,2423489,15517156568513,177,136
2910007,6003113,17469100851791,172,132
5646019,3423311,19328078948909,177,136
3547189,5547691,19678708490599,174,134
4041007,5301469,21423273339283,176,136
6202657,3480049,21585550290193,178,137
4870373,4506937,21950464277501,168,130
4690111,5473661,25672077666371,174,135
5174759,5720171,29600506363789,179,137
4254779,7322351,31154985265429,181,139
7571441,4176617,31623009195097,175,134
6521813,5769713,37628989249669,183,141
5488537,6906401,37906037425337,184,142
4569259,8382607,38302302478213,183,141
7219963,5410253,39061826480639,179,138
8717927,4719097,41140743151919,173,135
6629237,6229789,41298747740993,182,140
8917903,4655381,41516236186043,173,135
6855631,6925717,47480160162427,176,135
4482047,10698011,47948988108517,180,139
4360589,11338493,49442507852377,181,140
4788731,11103109,53169802264679,183,141
6887437,8235431,56721012180347,179,138
5549561,11694401,64898791707961,183,140
6101027,11652341,71091247054207,185,143
7536337,9438613,71132568380581,188,145
13643527,5693297,77676651338519,184,142
10696249,7886093,84351614365157,187,144
12803779,6994151,89551563696629,188,145
10116347,8893099,89965675389353,186,144
6278449,14497891,91024269251059,182,140
10530899,9125087,96095369563213,186,144
8929409,11323919,101115904233871,183,142
11865067,8676197,102943658710199,182,141
8224417,13928111,114550592886287,185,143
15644261,7612427,119090794831447,185,143
13678991,8796127,120322142067857,189,145
14360317,9543983,137054621322611,187,144
15331411,9751909,149510524913599,189,146
22861021,8092991,185014037203811,191,148
22970833,8376503,192415251536999,187,144
12410291,15788299,195937384985009,193,149
9610927,22340723,214715057880221,195,150
12976567,16884911,219108178880537,197,152
16950781,13804237,233992598259097,196,151
10754467,21785657,234293129279819,192,148
15682567,16118087,252772979289329,190,146
19019729,13575803,258208094017387,190,146
16519813,16337227,269887934978551,186,143
17010493,16404361,279046267959973,193,148
17526209,21945481,384621086611529,196,152
21618109,20688433,447244799633197,199,153
22501849,22182571,499148863073779,197,152
15912979,34737979,552784730329441,199,153
35207467,15914081,560294481642827,198,153
22247507,26217209,583267540747963,199,154
29884333,20947093,625989902593969,203,157
33341249,18869209,629122995702041,203,157
37018543,17111327,633436394336561,195,152
35970251,20087021,722535187212271,198,154
18941207,39610547,750271570110229,200,155
26894363,29885771,803758773808873,201,155
21372839,38912857,831678227691023,197,153
24635701,36670709,903408622382009,205,158
42375601,21938339,929650300066739,202,156
33450059,29473177,985879509567443,201,156
31345511,32345519,1013886821615209,200,154
23519723,44084809,1036862496187907,203,157
30367577,35927623,1091034857879471,200,154
34795249,32904721,1144927960470529,208,161
33098713,35976041,1190760655935233,207,160
18785873,65055119,1222117203533887,206,160
29199199,48530353,1417047434787247,204,158
31954361,47429639,1515583806705679,202,156
53657431,28718353,1540953044531143,202,156
57323267,27130091,1555185450127297,209,162
26859967,60348133,1620948860891611,206,160
38509633,42407857,1633111009386481,205,159
49475429,40379849,1997810352230221,210,162
34201117,67143451,2296381023434767,188,150
43656311,61480663,2684018944414193,213,165
60315061,46927709,2830447630925249,214,166
41354539,70155251,2901238063534289,211,164
72422939,44117797,3195140520945383,207,161
81277717,40254271,3271775246379307,207,161
61750363,54173729,3345247430813627,208,161
56493607,59861917,3381815613264619,209,162
45165577,77038931,3479507770078187,212,164
45692509,96204557,4395827586563513,213,164
47506157,95730311,4547779184024827,215,167
113554579,51848189,5887599273807431,214,166
87865807,69948811,6146108727205477,214,166
76511167,85569917,6547054209763139,213,166
107084507,75289351,8062323034184957,219,169
118603943,77896991,9238890280435513,222,172
95336803,122648093,11692877080666679,217,168
