p,q,m,unknowns,carry_bits
19661,20201,397171861,95,71
12637,33613,424767481,100,74
26371,17539,462520969,101,75
12743,36451,464495093,98,72
23029,21211,488468119,98,73
27527,20521,564881567,100,75
23497,24179,568133963,101,76
21803,26813,584603839,100,75
28837,22349,644478113,102,76
22397,35149,787232153,100,75
29287,27103,793765561,100,74
17377,46349,805406573,105,78
28387,31121,883431827,101,76
41893,22091,925458263,102,76
28403,33827,960788281,104,77
69427,20593,1429710211,104,79
32099,48239,1548423661,107,80
32467,48437,1572604079,105,79
43223,36541,1579411643,103,78
28463,57991,1650597833,108,81
30949,56827,1758738823,105,79
42787,41177,1761840299,108,81
60773,29059,1766002607,106,80
44909,43943,1973436187,107,80
40277,54941,2212858657,114,86
66617,38261,2548833037,105,80
34429,77513,2668695077,104,79
49297,57727,2845767919,109,82
52103,55631,2898541993,110,82
59651,49261,2938467911,108,81
40423,72797,2942673131,108,82
47491,65647,3117641677,110,83
57637,57173,3295280201,112,84
78079,46957,3666355603,113,85
70157,55501,3893783657,114,85
64279,61001,3921083279,111,84
103043,38861,4004354023,111,83
72043,64919,4676959517,118,89
70769,74131,5246176739,107,82
83537,69737,5825619769,115,87
39839,146767,5847050513,117,89
90007,67927,6113905489,116,88
114299,54941,6279701359,116,88
74551,109279,8146858729,120,90
110711,87251,9659645461,122,92
89501,119191,10667713691,121,92
66943,161411,10805336573,119,90
67391,166667,11231855797,119,90
132103,88807,11731671121,120,91
140237,96053,13470184561,123,92
205253,82129,16857223637,123,92
94121,181219,17056513499,122,92
84961,200789,17059234229,123,92
189391,112181,21246071771,124,94
118739,191621,22752885919,126,96
124601,183461,22859424061,128,97
112459,204397,22986282223,125,95
134639,173993,23426243527,123,94
160357,153247,24574229179,121,92
141601,175621,24868109221,124,94
128147,195271,25023392837,129,98
154243,171233,26411491619,128,97
249533,109387,27295666271,125,95
167483,170971,28634735993,130,98
119417,245977,29373835409,129,98
114859,261301,30012771559,124,94
205151,148949,30557036299,128,97
142939,229711,32834660629,131,99
256423,176459,45248146157,132,100
325769,145511,47402972959,127,97
226357,224171,50742675047,128,97
220169,235397,51827122093,132,100
305803,170741,52213110023,133,101
164447,350941,57711194627,132,100
410629,164881,67704920149,133,100
194057,370793,71954977201,137,104
302299,249107,75304796993,139,106
296627,264263,78387540901,129,99
157649,510121,80420065529,136,103
279397,300569,83978076893,131,101
383281,301363,115506712003,139,106
495749,251609,124734910141,138,105
353527,368911,130419999097,141,107
319387,417371,133302871577,141,107
237487,576613,136938091531,136,103
380041,362581,137795645821,142,108
284357,496747,141253486679,141,108
371939,471353,175314563467,141,108
481721,367883,177216966643,137,104
362281,515507,186758391467,137,104
404221,474443,191779823903,141,108
275939,833023,229863533597,145,110
752861,316241,238085515501,143,108
374687,646909,242388392483,141,107
658751,386363,254517012613,145,110
509959,558083,284599448597,147,112
690793,424849,293482715257,147,112
514271,589063,302938018073,148,113
418909,929239,389266580251,144,110
475051,895231,425280381781,147,112
893777,582931,521010320387,147,112
1042081,504247,525466218007,143,109
785423,695999,546653622577,149,113
1225663,456061,558977093443,152,117
584141,966863,564784319683,151,116
767309,752431,577347078179,149,114
1044097,618799,646086179503,148,113
825779,808771,667866107609,154,118
1031137,696053,717726002261,150,114
886463,852521,755728323223,148,113
808399,957587,774112373213,150,114
980999,809981,794590551019,150,115
639263,1284541,821159533283,146,112
1311473,628289,823984059697,149,114
1075807,897349,965374335643,153,117
994271,1057157,1051100547547,153,117
1311433,806999,1058325119567,154,118
715489,1638599,1172399559911,154,118
1182677,1136557,1344179823089,150,116
1448983,928399,1345234368217,157,120
2089211,794471,1659817552381,157,120
1289711,1305289,1683445581479,157,120
1844737,1017647,1877291073839,155,119
1411573,1792849,2530737241477,162,124
1025407,2480539,2543562054373,160,122
1864939,1371703,2558142421117,161,123
1289513,2181227,2812720572451,157,121
1727623,1683041,2907660341543,159,122
3390091,1199309,4065766647119,163,125
2566163,1596433,4096707296579,161,123
1864189,2211541,4122730405249,164,125
3934849,1055231,4152174645119,162,124
2670719,1620611,4328196589309,164,125
2397793,1885151,4520201871743,165,127
1475147,3417649,5041534669403,165,127
2080531,2443211,5083176225041,170,131
3356539,1591391,5341565955749,168,129
3536737,1524529,5391858121873,167,128
2387051,2390737,5706811146587,163,126
2276041,3049181,6940060972421,168,128
2163341,3773279,8162889165139,167,128
4561351,2050589,9353456185739,170,131
2900383,3304487,9584277918521,172,132
3486767,2790923,9731298215941,172,132
2418293,4721677,11418398437361,171,132
2098153,5824271,12220211671463,166,128
3831811,4028693,15437190153023,171,132
4365121,4094239,17871848637919,176,136
5729557,3218653,18441455826721,176,135
3701323,5093743,18853588121989,177,136
6064813,3266141,19808534396633,179,138
4682957,4270169,19997017809733,170,132
4651331,4552573,21175523924663,166,129
4424317,4826119,21352280335723,167,130
5014039,4404251,22083086279789,175,135
5123429,4670527,23929113477083,172,133
7365697,3496081,25751073333457,179,138
8624449,3043787,26250985748363,173,134
3892907,7157863,27864894977741,177,136
5687497,5321417,30265543223249,180,138
4827191,7247327,34984231668457,180,138
8511857,4158491,35396480727787,180,139
6783853,5696923,38647088184319,178,137
6837079,5909903,40406473693337,183,141
6700271,6382283,42763025698693,184,142
8004547,5934311,47501471312117,179,137
8852939,5422841,48008080579699,177,137
8066027,6558899,52904256424273,185,143
8547857,7565189,64666153749973,185,142
6862771,9475933,65031158190343,181,139
6653897,9904019,65900322312043,181,139
7063717,10278613,72605213384521,188,145
11533541,6387673,73672488440093,187,144
11818643,6689659,79062691512737,188,145
7273001,11067449,80493567644449,187,144
10286791,7990877,82200481605707,186,144
9812917,9639583,94592427893611,182,141
7018069,15842263,111182094850147,184,142
15443377,7432307,114779918980739,185,143
8712661,13682551,119211428478211,186,143
9453113,16975183,160468323094679,182,142
7946233,20686789,164382045415837,193,149
12747653,13069289,166602761128717,193,149
14784103,12145801,179564773001503,192,149
16886869,13042259,220242919197071,193,149
17298161,13317457,230367515296577,197,152
9455053,25783039,243780000246067,191,147
15383789,16414813,252522019666457,189,145
13117103,21139297,277286336096591,192,148
18173483,15464213,281038612063879,192,148
14221643,22983061,326856888589223,194,150
29254481,11920453,348726665799893,198,153
15211873,22964203,349328539582219,194,150
16696391,21240881,354646054360471,196,152
17386981,20990023,364953131090563,193,150
29418761,14546941,427952980560101,197,152
21464939,21918037,470469327204743,197,152
22724557,20887483,474658798020031,197,152
19940573,30234649,602896225513877,203,157
22371851,30908617,691482974140067,198,153
25147841,29946691,753094623744131,200,155
25011299,31459457,786841885404643,200,155
21648079,36538213,790982121542827,196,152
25048999,32885861,823757899303139,200,155
27642151,30586397,845473804419947,200,155
36375863,25005637,909601625739731,201,155
20979269,43470067,911970229041023,200,154
26111117,39312337,1026489030950429,204,157
26499373,41110469,1089401652235937,205,158
31773103,36203933,1150311292214099,206,160
35793803,32574989,1165982738993167,204,158
41550203,30278359,1258071962956877,207,160
31059617,44206433,1373034877916161,207,160
45555739,32097647,1462232029246133,203,156
46092301,31806139,1466018132435839,202,156
38304719,38717743,1483072265929217,206,160
34650271,44859587,1554396846498077,205,159
30700279,52103101,1599579737465179,203,157
31727713,55081069,1747596348965197,207,160
38007677,48994333,1862160783494441,210,162
22769533,89033843,2027259026305319,206,159
60142451,38748569,2330433912402619,208,161
56627269,46589183,2638218198231227,210,163
86108273,39427579,3395040736261067,212,164
99387467,36392513,3616959684834571,211,163
62553521,60021623,3754563854784583,209,162
38847163,97839109,3800771815097767,212,164
103048553,38982809,4017122059325377,216,167
67881001,62787931,4262107606998931,213,165
79638043,54942803,4375537307854529,215,166
47302963,96172457,4549242175090091,215,167
66212407,71701627,4747537309486189,216,167
95515361,54049799,5162586063462439,215,167
54234899,96278297,5221643713687003,215,167
62861111,98282213,6178129100718643,213,165
80926537,81222619,6573065281740403,211,164
126037291,55397347,6982131544466977,218,169
123309119,58502971,7213949812892549,217,168
66735089,108133747,7216315229948483,215,167
83962309,87964757,7385724108343913,221,171
96846991,76871939,7444815984485549,219,169
121231807,67032997,8126531354935579,212,164
57057599,146761177,8373840386034023,216,167
77273503,117792247,9102219551931241,222,172
164199439,80297611,13184822679240229,218,169
155339147,87080111,13526950163405317,224,173
147418499,96839329,14275908525347171,220,170
108197069,153034529,16557887493595501,224,173
125529301,163927571,20577713402257871,227,177
221941063,93951373,20851667593929499,225,175
140321081,154881607,21733154521257167,218,171
181932661,124943879,22731372382132019,225,175
173590363,135743501,23563763613480863,223,174
118411973,220349923,26092069132828079,225,175
210720311,131536133,27717334853497363,225,175
168633793,182958749,30853027806404957,230,178
140925097,227167037,32013536724427589,230,178
188850313,192164573,36290339758561349,232,180
112641257,332434301,37445817534556357,232,180
184712947,213352549,39408978075751903,230,179
173481521,227173339,39410376380368619,230,179
332612341,125373751,41700856820061091,229,178
283680703,155005831,43972163107179193,226,177
137985307,325395359,44899778507990213,227,178
212825989,226598963,48226148406849407,231,180
164220787,344340599,56547884163831413,235,182
307181009,186459601,57276848372917409,234,181
241890443,249975263,60466627106111509,234,182
207251609,313687457,65012230186368313,236,183
324706787,209444197,68007952263665039,233,181
208246541,347824951,72433342919244491,235,183
333250051,223131019,74358423461431969,238,185
250025287,353575847,88402902622443089,238,185
338516251,303882451,102869148057211201,237,185
610177999,174153667,106264736048572333,237,185
385744097,316019059,121902486548744723,240,187
288558821,441952499,127529292049443679,241,188
319375333,453526961,144845324193853013,246,192
393196039,452562701,177945861432341339,241,188
487859797,366176497,178642791492591109,243,189
516464237,366123803,189089850563933311,239,186
667370527,352927397,235533342928628219,245,191
591337081,520920637,308039688916240597,251,196
692472899,727695571,503909461639830329,253,197
