p,q,m,unknowns,carry_bits
821,941,772561,56,40
691,1151,795341,59,42
1123,719,807437,59,42
1223,673,823079,55,39
787,1091,858617,59,42
919,991,910729,58,42
1019,907,924233,59,43
877,1063,932251,57,41
1531,613,938503,57,41
647,1523,985381,58,41
647,1543,998321,59,42
1193,863,1029559,55,39
929,1109,1030261,57,40
541,2017,1091197,60,43
1087,1049,1140263,45,34
937,1223,1145951,60,44
1151,997,1147547,59,43
1933,607,1173331,59,43
773,1531,1183463,59,43
1439,859,1236101,61,44
1151,1087,1251137,54,40
1249,1031,1287719,50,37
761,1759,1338599,59,43
1811,761,1378171,59,43
1583,877,1388291,60,44
1973,709,1398857,63,46
1049,1399,1467551,56,41
937,1657,1552609,59,42
919,1721,1581599,60,44
1511,1049,1585039,61,44
1151,1399,1610249,64,46
1571,1049,1647979,59,42
1511,1109,1675699,59,42
1009,1721,1736489,62,45
1381,1259,1738679,60,43
1031,1759,1813529,63,45
1597,1151,1838147,61,44
1831,1019,1865789,61,44
1259,1531,1927529,62,44
1097,1759,1929623,60,43
937,2087,1955519,59,42
1553,1283,1992499,60,43
1861,1087,2022907,60,43
1867,1087,2029429,62,44
1031,1973,2034163,59,42
1399,1523,2130677,65,47
991,2179,2159389,66,48
1667,1361,2268787,63,46
2237,1033,2310821,51,38
1511,1619,2446309,64,46
1163,2243,2608609,57,42
2411,1087,2620757,57,42
1847,1511,2790817,66,48
2069,1361,2815909,61,44
1259,2371,2985089,63,46
2039,1483,3023837,66,48
1777,1759,3125743,60,43
1597,1979,3160463,64,47
2633,1201,3162233,67,48
1229,2609,3206461,66,47
1549,2143,3319507,64,46
2111,1709,3607699,64,46
2213,1663,3680219,65,47
1171,3163,3703873,68,49
2221,1693,3760153,68,49
1733,2179,3776207,65,47
1889,2003,3783667,59,42
2251,1753,3946003,65,47
2693,1543,4155299,63,45
2969,1423,4224887,67,49
2237,1951,4364387,66,48
2081,2203,4584443,53,40
2027,2287,4635749,68,49
1741,2671,4650211,66,48
2251,2081,4684331,53,40
2087,2371,4948277,60,44
1657,3019,5002483,67,49
2671,1901,5077571,68,50
2503,2099,5253797,65,47
2297,2341,5377277,65,47
1913,2879,5507527,68,50
2293,2441,5597213,66,48
2441,2309,5636269,65,47
1931,2999,5791069,70,51
2383,2467,5878861,66,48
2333,2633,6142789,66,48
2267,2939,6662713,70,50
2281,3257,7429217,71,51
2797,2683,7504351,69,50
2459,3163,7777817,71,51
3847,2503,9629041,74,54
