p,q,m,unknowns,carry_bits
101,173,17473,39,28
89,197,17533,37,26
89,199,17711,34,24
103,173,17819,36,26
137,131,17947,22,17
79,233,18407,33,23
179,103,18437,38,27
97,193,18721,37,26
211,89,18779,36,26
89,211,18779,36,26
101,191,19291,35,25
197,101,19897,37,26
197,103,20291,35,25
97,211,20467,33,23
211,97,20467,33,23
127,163,20701,38,27
89,233,20737,39,28
223,97,21631,35,25
127,173,21971,36,26
149,149,22201,34,24
101,223,22523,31,21
283,83,23489,35,25
251,97,24347,33,23
97,251,24347,33,23
157,157,24649,40,28
263,97,25511,36,25
137,191,26167,35,24
163,163,26569,39,27
127,211,26797,37,26
211,127,26797,37,26
157,173,27161,40,28
127,223,28321,37,26
149,191,28459,35,24
181,163,29503,36,25
97,311,30167,36,25
227,137,31099,36,25
191,167,31897,39,27
181,179,32399,36,25
113,307,34691,39,28
157,223,35011,40,29
167,211,35237,41,29
149,239,35611,40,29
239,149,35611,40,29
173,211,36503,39,28
269,137,36853,27,20
199,191,38009,41,29
211,181,38191,38,27
107,373,39911,39,28
131,307,40217,34,25
227,181,41087,39,28
173,239,41347,40,29
197,211,41567,40,29
191,223,42593,39,27
139,307,42673,38,27
181,239,43259,39,28
277,157,43489,38,27
157,277,43489,38,27
197,227,44719,36,25
137,331,45347,35,25
307,149,45743,35,25
233,197,45901,42,30
127,373,47371,40,29
227,211,47897,43,31
277,181,50137,44,31
223,233,51959,39,28
331,157,51967,39,27
179,293,52447,40,28
331,163,53953,44,31
193,281,54233,44,31
347,157,54479,41,29
239,229,54731,39,28
317,173,54841,43,30
331,167,55277,42,29
157,353,55421,41,28
251,223,55973,41,29
211,269,56759,39,27
251,227,56977,42,30
127,457,58039,39,28
347,173,60031,39,27
269,227,61063,40,28
359,173,62107,41,29
317,197,62449,43,30
233,269,62677,43,30
157,401,62957,42,29
239,269,64291,39,27
173,373,64529,43,30
293,223,65339,39,27
277,239,66203,44,32
263,257,67591,25,20
167,409,68303,43,31
197,347,68359,43,31
379,191,72389,45,32
163,449,73187,42,30
331,223,73813,46,33
223,331,73813,46,33
311,251,78061,45,32
311,269,83659,40,29
379,223,84517,42,29
331,257,85067,40,29
311,277,86147,40,29
307,281,86267,39,28
331,263,87053,42,30
379,239,90581,46,33
353,257,90721,42,30
211,431,90941,45,32
307,307,94249,42,30
409,239,97751,41,29
419,251,105169,46,33
353,311,109783,45,32
331,337,111547,43,30
293,389,113977,46,32
401,307,123107,44,31
191,647,123577,47,33
307,419,128633,46,32
419,307,128633,46,32
389,337,131093,50,36
331,397,131407,48,35
367,359,131753,50,36
593,229,135797,48,34
359,379,136061,48,34
521,277,144317,35,26
337,431,145247,47,34
419,347,145393,49,35
419,359,150421,50,36
293,541,158513,41,30
389,409,159101,49,35
331,491,162521,50,36
541,317,171497,46,33
373,461,171953,47,33
479,359,171961,47,33
347,499,173153,50,36
317,557,176569,46,33
409,463,189367,47,34
547,347,189809,46,33
521,373,194333,46,33
353,599,211447,47,33
487,443,215741,49,35
397,557,221129,52,37
673,331,222763,47,33
457,499,228043,47,34
541,461,249401,51,36
479,521,249559,49,35
569,443,252067,48,34
571,467,266657,54,39
571,487,278077,52,37
541,521,281861,40,30
509,563,286567,51,37
577,613,353701,49,35
