p,q,m,unknowns,carry_bits
268343,95311,25576039673,126,96
124633,205817,25651590161,125,94
186569,142601,26604925969,130,98
130829,221951,29037627379,125,95
237673,124193,29517322889,128,97
219169,148747,32600731243,128,97
133631,298993,39954733583,122,94
131927,355549,46906512923,127,97
185467,256661,47602145687,131,100
154667,311827,48229346609,131,100
226379,214559,48571651861,130,98
188911,260647,49239085417,129,97
248117,219647,54498154699,131,100
229897,247337,56862034289,134,102
173969,353557,61507957733,134,101
222493,287921,64060407053,134,101
327823,261697,85790295631,135,103
239287,363523,86986328101,138,105
300929,324217,97566297593,135,103
418177,243701,101910153077,135,102
229627,445199,102229710773,133,100
248351,418861,104024548211,136,104
232391,472523,109810092493,137,104
308027,365969,112728333163,136,103
190313,611969,116465656297,140,106
489847,265703,130153817441,141,107
358531,374063,134113181453,139,105
347509,410701,142722293809,142,108
488309,305999,149422065691,141,108
472573,329591,155755807643,141,108
271351,574507,155893048957,135,104
399379,455269,181824877951,140,107
752903,288209,216993420727,140,106
455573,480827,219051798871,140,107
576341,408223,235275652043,142,108
402817,589933,237635041261,142,107
691631,345571,239007616301,143,108
372223,655331,243929270813,146,111
499063,501931,250495190653,142,108
528127,511627,270204032629,143,108
698779,403757,282136912703,146,112
435583,649261,282807054163,147,113
608737,520357,316760559109,149,114
589109,647303,381332023027,142,109
619561,621913,385313040193,147,113
566617,693851,393147772067,142,109
331171,1187639,393311595269,146,112
475297,964531,458438690707,145,111
598261,821027,491188434047,146,111
969071,604727,586023398617,155,119
716249,836509,599148734741,154,118
876643,684617,600164700731,149,114
572051,1195421,683841778471,141,109
1120529,622301,697306317229,149,114
1134583,618913,702208168279,147,113
1308287,549649,719098641263,147,113
721351,1160111,836847229961,155,118
1044997,835789,873396997633,154,118
597521,1592321,951445236241,156,119
1311029,738923,968749481767,152,116
1111667,978403,1087658327801,153,116
978599,1111651,1087860556949,155,118
1453033,798799,1160681307367,153,117
1105397,1105387,1221891473639,142,111
1361609,1149943,1565772738287,153,118
1521089,1063813,1618154252357,156,120
1870853,1125679,2105979934187,157,120
941441,2278631,2145196647271,156,119
1728581,1290581,2230873795561,163,125
946079,2614427,2473454481733,161,123
2184859,1204243,2631101156737,157,122
1401761,1929637,2704889890757,163,125
1308323,2076443,2716658135089,162,124
2097911,1327769,2785541190559,158,122
2752331,1015349,2794576528519,161,124
1558673,1802989,2810270273597,162,124
1391189,2157229,3001113255281,159,122
1036093,3224981,3341380239233,163,125
2928647,1316591,3855830282377,165,126
3100549,1370573,4249528744577,165,126
1797109,2403487,4319328119083,162,124
2453861,1824077,4476031411297,169,130
1747327,2618633,4575608143991,164,126
2890529,1611593,4658356302697,167,128
2214941,2203673,4881005678293,156,122
1875997,2725439,5112915387683,164,126
3714239,1514459,5625062681701,168,129
2052821,2742427,5629711736567,164,126
2484917,2298161,5710739337637,163,125
2213353,2806333,6211405564549,166,128
2450863,3143641,7704633412183,168,129
3458909,2414491,8351504650319,168,129
3670393,2714273,9962448619289,174,134
3505727,2999831,10516588532137,172,132
3208769,4015049,12883364764681,173,133
2575663,5135573,13227505359899,172,132
3254729,4380979,14258899399691,171,131
4126373,3774649,15575609718077,172,132
4273793,3781579,16161685859147,173,133
2683649,6135947,16466728030603,171,131
6213121,2728097,16949996760737,176,135
4186381,4158779,17410233388799,166,127
7748717,2379149,18435352301833,178,137
4985483,3738659,18639020887297,178,137
5432717,3966503,21548888278651,174,134
2938261,7589317,22299394157737,178,137
8919551,2686267,23960295506117,175,135
6545081,3692737,24169262776697,175,134
4195531,5858483,24579447039473,175,135
4700693,5293177,24881600071661,175,135
3132257,8483081,26571189843817,179,137
5527463,4842953,26769243518239,178,137
5174119,5232223,27072144436537,180,138
3524699,8061103,28412961682997,175,134
6620309,4353443,28821137873887,177,136
5450917,5407091,29473604252447,177,136
6288643,6103087,38380135340941,183,141
7636703,6396983,48851859267049,182,140
6226417,10027819,62437382694523,183,141
6924221,9290761,64331282422181,183,140
6551191,10321151,67615831540841,185,142
14710019,4718183,69404561575477,183,140
8749309,8396093,73460012049737,171,135
8043103,9652147,77633212492141,187,144
8841167,9073489,80220231521663,177,138
11542259,7080011,81719320684849,188,145
13150699,6385403,83972512846697,187,144
11122799,7924759,88145501480441,189,146
9326963,9700213,90473527743119,182,141
7097063,13484579,95700906691477,186,143
8227573,11703187,96288825375151,182,140
18176909,5741063,104354779714267,182,141
14437747,7257463,104781414655861,184,141
13023761,8813879,114789853578919,188,145
11211821,11250089,126133984102069,190,146
12566669,12146521,152641308908549,193,149
12634537,13149509,166137957992333,192,148
16896949,10796531,182428433683919,188,146
22384561,8762473,196144111379353,192,149
14998211,13141351,197096755123061,192,148
11784277,19776401,233050587447077,193,148
17507969,14742509,258111390554221,193,148
14289959,22048589,315073432817851,194,150
25506779,12612091,321693817864889,198,153
18131381,18350909,332727322775329,191,149
21370981,15923351,340297631677331,195,151
13362857,25539077,341275033862989,199,154
19025339,23225843,441879536635777,200,154
29557667,15058633,445098059689211,195,151
22997693,19386547,445845856236071,195,150
21605627,22221233,480103671678091,197,152
15956839,31582931,503963745115109,192,147
16220287,32240939,522957283729493,195,150
16828549,33479573,563412634729577,202,156
27417553,21151483,579921906181099,200,155
28669331,20875343,598482118205533,204,158
28418051,24266659,689611153061609,201,155
37302791,18907787,705313226733517,199,154
29909311,23646401,707247561539711,200,155
23974757,31083641,745222739650237,203,157
25750213,29821027,767897797128751,196,151
37463957,21707849,813261921498493,199,154
21161227,38799473,821044455633371,198,154
31800701,30760307,978199325575207,199,154
34926349,31624507,1104528568434943,202,156
58396739,19118777,1116474230468203,201,155
54475049,21208127,1155313757523223,206,160
31140979,38338541,1193899700171639,203,157
31977529,38664049,1236380748154921,207,160
45798979,30106499,1378846915464521,209,162
39771583,36466169,1450317267075527,204,159
50083559,35552717,1780606599479803,207,160
88435001,23760701,2101277616695701,210,162
39286567,53700067,2109691280099989,209,161
65174017,37889077,2469383348512309,211,163
49580623,52214951,2588849800494473,213,165
67006249,46145221,3092018168486029,210,162
81453331,39897821,3249810420091751,207,161
49151741,67529881,3319211220672821,210,163
61226993,64513247,3949952122476271,210,163
93450391,42687461,3989159921247251,214,166
70453891,56623939,3989376826296649,217,168
86410777,50758319,4386065784003863,211,163
68018219,72020983,4898738994289277,203,159
45814829,118349741,5422173146109289,217,168
142933543,47572513,6799707832503559,219,170
68313061,99816553,6818774273898733,219,169
110225123,64573637,7117637080882351,214,166
71199169,102813203,7320214615828307,219,170
108265583,75044071,8124690097508393,220,170
73713427,114041911,8406420081438997,219,169
94237651,90193067,8499582770565617,219,169
91759511,112532023,10325883402320753,222,172
86796767,125776757,10917015871344619,221,172
111444077,99884219,11131504593320863,220,171
108983813,104557087,11395030017432731,220,171
115171571,101312671,11668339481276141,220,170
128598493,117020789,15048697115070977,222,172
128376067,122208337,15688625658670579,220,171
145618553,109890217,16002054388396001,226,175
141364547,119100803,16836631063431241,226,175
154463963,133430303,20610173385670789,229,178
