p,q,m,unknowns,carry_bits
149,149,22201,34,24
97,229,22213,35,24
137,163,22331,31,22
151,149,22499,31,22
151,151,22801,35,25
131,179,23449,35,25
127,191,24257,36,25
223,109,24307,32,22
127,193,24511,31,21
167,149,24883,36,25
97,263,25511,36,25
173,149,25777,38,26
293,89,26077,38,26
191,137,26167,35,24
167,157,26219,35,24
211,127,26797,37,26
127,211,26797,37,26
131,211,27641,39,27
127,223,28321,37,26
113,251,28363,35,25
197,149,29353,39,27
191,157,29987,35,24
251,127,31877,38,27
127,257,32639,35,24
197,167,32899,40,29
127,269,34163,38,27
269,127,34163,38,27
191,179,34189,41,29
167,211,35237,41,29
331,107,35417,43,31
263,137,36031,25,19
269,139,37391,31,23
191,199,38009,41,29
179,227,40633,41,29
211,197,41567,40,29
307,139,42673,38,27
211,211,44521,39,27
197,233,45901,42,30
179,257,46003,35,25
311,149,46339,36,26
293,163,47759,36,26
127,383,48641,40,28
179,281,50299,40,28
227,227,51529,43,31
349,149,52001,42,29
211,251,52961,41,29
163,331,53953,44,31
227,239,54253,41,29
149,367,54683,41,29
389,149,57961,43,30
227,257,58339,40,28
211,277,58447,41,29
251,233,58483,35,24
151,389,58739,40,28
137,431,59047,40,28
197,307,60479,39,27
389,157,61073,43,30
269,239,64291,39,27
239,269,64291,39,27
197,331,65207,39,27
293,223,65339,39,27
251,269,67519,43,31
257,263,67591,25,20
227,307,69689,46,33
211,331,69841,47,34
419,173,72487,42,30
149,491,73159,43,31
359,211,75749,45,32
383,199,76217,45,32
277,293,81161,38,28
431,191,82321,47,34
499,167,83333,46,33
271,311,84281,42,30
277,307,85039,39,28
409,211,86299,44,32
223,409,91207,44,32
313,293,91709,41,29
331,281,93011,40,29
251,373,93623,40,28
359,293,105187,43,30
239,443,105877,45,32
223,479,106817,47,34
229,487,111523,43,31
431,269,115939,44,31
359,347,124573,47,33
379,331,125449,48,34
599,211,126389,46,32
409,311,127199,44,31
251,509,127759,44,32
293,439,128627,43,30
239,541,129299,44,31
347,379,131513,50,36
223,613,136699,46,33
499,281,140219,47,34
521,281,146401,36,27
373,397,148081,50,36
349,431,150419,48,35
683,223,152309,48,34
277,557,154289,41,30
397,401,159197,50,36
293,547,160271,39,29
353,461,162733,48,34
593,281,166633,46,33
263,653,171739,44,32
379,461,174719,47,34
709,251,177959,44,31
521,347,180787,43,31
317,577,182909,45,32
331,557,184367,43,31
331,577,190987,44,32
449,431,193519,44,31
443,443,196249,48,34
443,449,198907,47,34
269,743,199867,48,34
521,389,202669,50,35
457,449,205193,51,37
457,457,208849,51,37
683,307,209681,51,36
479,443,212197,48,34
643,331,212833,50,35
439,487,213793,50,36
461,479,220819,47,34
499,467,233033,51,37
541,439,237499,48,34
397,601,238597,50,35
479,503,240937,50,36
523,479,250517,51,36
443,569,252067,48,34
599,431,258169,50,35
419,617,258523,48,34
503,521,262063,47,33
769,347,266843,52,38
677,397,268769,54,39
773,359,277507,51,37
499,563,280937,54,39
577,503,290231,50,36
389,757,294473,54,39
647,467,302149,54,39
607,509,308963,50,36
863,389,335707,52,38
401,857,343657,51,36
647,541,350027,48,35
827,449,371323,48,34
673,563,378899,48,35
521,739,385019,47,34
577,673,388321,50,36
617,647,399199,53,38
769,547,420643,51,36
661,691,456751,51,36
719,647,465193,55,39
499,937,467563,47,33
659,787,518633,54,38
673,787,529651,55,40
787,743,584741,56,40
593,991,587663,55,40
739,877,648103,54,39
739,883,652537,57,41
883,769,679027,52,37
947,821,777487,53,38
