p,q,m,unknowns,carry_bits
1481,1229,1820149,61,43
1151,1597,1838147,61,44
2203,1103,2429909,57,42
1619,1579,2556401,65,47
2351,1151,2706001,63,46
1543,1823,2812889,67,49
1381,2203,3042343,59,43
2161,1571,3394931,63,45
1117,3109,3472753,67,48
1237,2969,3672653,67,48
2543,1447,3679721,67,48
1123,3413,3832799,64,46
1777,2297,4081769,66,47
1319,3217,4243223,68,50
2129,2269,4830701,60,44
1171,4481,5247251,64,47
2719,1933,5255827,68,50
2857,1973,5636861,66,47
3331,1861,6198991,65,47
2939,2777,8161603,68,49
4079,2251,9181829,73,53
4283,2237,9581071,63,47
3851,2719,10470869,73,53
2767,4337,12000479,68,50
4091,3499,14314409,74,54
3323,4507,14976761,75,54
3467,4357,15105719,72,52
3457,4637,16030109,75,54
4421,5261,23258881,76,56
5431,4517,24531827,71,52
3637,6883,25033471,72,52
3767,7151,26937817,78,57
4663,6521,30407423,76,55
7349,4327,31799123,77,56
3613,9817,35468821,81,59
5939,6007,35675573,81,59
4621,7817,36122357,82,60
5839,6353,37095167,79,58
8663,4441,38472383,72,54
8209,4691,38508419,72,54
9677,4027,38969279,78,57
6563,7393,48520259,80,59
4783,11399,54521417,84,61
12037,4591,55261867,80,58
6599,8419,55556981,82,59
5669,10211,57886159,82,60
8419,6883,57947977,83,60
6089,11393,69371977,88,65
11113,6311,70134143,83,61
5527,14369,79417463,83,61
13099,6067,79471633,87,64
14557,5557,80893249,88,65
6211,14401,89444611,85,63
8963,10037,89961631,82,61
11069,9199,101823731,86,63
8039,13367,107457313,86,63
7349,14897,109478053,87,64
11027,10133,111736591,86,63
8081,15329,123873649,83,60
10589,11699,123880711,86,63
14387,10831,155825597,90,66
19961,7927,158230847,87,64
7451,23813,177430663,89,66
10037,18839,189087043,87,65
23311,8923,208004053,94,69
17851,11923,212837473,93,68
21407,10331,221155717,93,68
21817,11447,249739199,89,65
12037,24113,290248181,95,70
25469,12197,310645393,97,72
15377,24593,378166561,94,69
13159,30517,401573203,92,68
16063,28151,452189513,96,71
22343,21419,478564717,98,72
25873,18859,487938907,96,71
26633,18701,498063733,96,70
25537,21169,540592753,104,78
23431,29327,687160937,102,76
27733,28163,781044479,101,76
28087,31847,894486689,103,77
25537,42853,1094337061,108,81
36947,31469,1162685143,106,80
40709,31147,1267963223,105,79
25523,51853,1323444119,106,80
42641,34259,1460838019,103,78
29411,50077,1472814647,102,76
40559,44579,1808079661,109,81
54973,35171,1933455383,107,80
30089,68813,2070514357,109,81
82003,28181,2310926543,110,83
44683,52627,2351532241,113,85
52267,45137,2359175579,110,83
75209,36571,2750468339,106,80
55813,49451,2760008663,109,82
46229,61781,2856073849,112,84
53717,54721,2939447957,111,83
56053,54101,3032523353,112,84
46919,67853,3183594907,109,83
45119,70709,3190319371,109,83
45481,77017,3502810177,117,88
60631,63803,3868439693,109,81
47843,82883,3965371369,114,85
63689,65981,4202263909,112,83
38971,109037,4249280927,113,85
69959,72817,5094204503,108,83
46489,112543,5232011527,116,88
101797,52127,5306372219,114,86
65677,81899,5378880623,112,85
59263,91691,5433883733,118,89
107881,55217,5956865177,120,91
102983,60811,6262499213,119,90
85733,76343,6545114419,118,89
94889,90523,8589636947,116,87
124067,74021,9183563407,121,92
75323,133583,10061872309,114,87
69737,175003,12204184211,117,89
91283,139457,12730053331,117,89
74131,178831,13256920861,126,95
92219,157207,14497472333,124,93
87257,178807,15602162399,121,91
202621,82939,16805183119,122,92
146917,115499,16968766583,120,90
142949,125197,17896785953,128,97
116657,155797,18174810629,126,95
115807,157951,18291831457,127,96
143947,140333,20200514351,118,91
113591,192263,21839346433,129,98
178681,127301,22746269981,128,97
115807,205661,23816983427,126,96
167017,145177,24247027009,127,97
186733,131143,24488725819,122,93
252151,106207,26780201257,127,96
159791,169649,27108383359,125,94
160117,172933,27689513161,130,98
194707,191861,37356679727,129,98
210361,194827,40984002547,129,98
167771,252761,42405965731,129,98
138401,343219,47501852819,128,98
316801,150847,47788480447,127,97
274163,187531,51414061553,130,99
208433,319679,66631653007,131,99
152363,488603,74445018889,138,105
238499,324743,77450880757,138,105
271787,365411,99313959457,135,103
356533,280183,99894485539,132,101
235273,510073,120006404929,139,106
478523,262583,125652004909,138,104
248483,541523,134559259609,140,106
498209,287537,143253521233,143,109
570859,258101,147339278759,139,106
271549,570107,154811985743,134,104
642011,243623,156408645853,143,109
726751,219649,159630130399,139,106
320477,553093,177253585361,140,107
394049,473833,186713419817,140,106
266909,789227,210651789343,143,109
556559,378583,210703775897,145,110
415097,517817,214944283249,142,108
453797,532439,241619220883,143,109
489427,520063,254532873901,138,104
568091,475327,270028990757,143,108
462239,728941,336944958899,145,111
543131,669437,363591987247,142,109
445427,827023,368378373821,147,112
928597,406247,377239745459,141,107
864407,469397,405750052579,142,108
365303,1112011,406220954333,145,111
611531,713737,436472301347,146,111
586319,886967,520045604473,151,115
960119,740659,711120778421,149,113
913247,797591,728397587977,155,119
578861,1417747,820678446167,148,114
1158539,737873,854854647547,152,116
808481,1064359,860514028679,152,116
871021,1046897,911869271837,151,115
1227241,752977,924084246457,155,118
1194103,785207,937618034321,156,119
697967,1640729,1145174697943,156,120
1300553,895457,1164589287721,158,121
1612393,813083,1311009337619,155,119
1908083,691871,1320147293293,156,119
1238833,1162619,1440290783627,154,119
1212989,1311971,1591406391319,153,118
1224029,1429097,1749256171813,158,120
1466039,1269683,1861404795637,158,120
1515149,1397657,2117658605893,160,122
994709,2293531,2281395927479,158,121
1365361,1736029,2370306291469,162,124
1833001,1304207,2390612735207,160,123
1137547,2188283,2489274761801,157,122
1569889,1775471,2787292392719,161,124
1381027,2155781,2977191767087,158,122
2385947,1441411,3439130251217,166,127
1299631,2661821,3459385088051,160,122
2436419,1830817,4460637324323,166,128
2463833,1917329,4723978462057,168,129
1647227,3042607,5011864400789,167,128
2372507,2878297,6828779780579,166,127
2807213,2642063,7416833600419,167,128
2424599,3180677,7711866273523,166,127
1796309,4528949,8135391849241,171,131
2677267,3129757,8379195134119,166,127
3302477,2609989,8619428642753,169,129
4555913,1906579,8686208051627,167,128
4137097,2141827,8860946056219,172,133
2633483,3825637,10074750003671,171,132
2917457,3519521,10268051178097,172,132
3746219,2882599,10798847143181,173,133
3671971,3052069,11207108857999,171,132
3589247,3206213,11507890391611,168,129
4494247,3439063,15455998570561,176,135
3194923,5158469,16480911252887,171,131
6656981,2660989,17714153214209,179,138
3079553,5897173,18160656803669,178,137
7427533,2607551,19367671101683,173,133
3809251,5618819,21403491894569,178,137
3544133,6953621,24644557655593,179,138
3653737,6906283,25233741729571,172,132
5178301,5014577,25966989093677,175,135
5495929,4832767,26560544305543,178,137
3692671,8634049,31882702354879,176,135
6192671,5970277,36971961239867,180,139
6620501,5871661,38873337522161,182,140
5540141,7916771,43860027604711,178,137
8825153,5574631,49196971493543,177,137
5877779,8792783,51682035268957,180,139
9351217,6245249,58400678618033,185,142
5472583,11360429,62170890618107,183,141
4541107,14086819,63969752368633,184,141
7487687,9432391,70626791469617,187,144
11553079,6356347,73435379042413,187,144
6702547,10992547,73678062917209,188,145
7291769,10368439,75604262078591,186,144
9972497,8233723,82110777916331,183,141
9597079,10100689,96937110287431,182,141
7248977,13399543,97132979017511,184,142
10981681,9404693,103279338428933,184,142
9375997,11111209,104178662250373,184,142
10118831,10337027,104598629255437,186,144
12492209,9722347,121453590694523,187,144
12847267,11164357,143431475262319,190,147
11145049,14964281,166777644994769,192,148
10224547,16994977,173765941100419,183,143
17031659,12114101,206323237323559,188,146
23268731,9248761,215206931792291,192,148
16002757,14242993,227927155931701,190,146
15114461,18529607,280065022346827,192,148
21633239,12986497,280939993373783,192,148
19052731,16107017,306882662113427,196,152
22997759,13742527,316047323996993,198,153
20658851,15602929,322338585374579,196,152
21357773,15129799,323138812577627,197,153
15707161,21990337,345405763703257,198,153
16916761,21455183,362952203022263,193,150
12339043,40300643,497271366904649,202,156
22053173,22765081,502042269652013,199,153
17150377,32618653,559422196182181,199,153
27276043,21809119,594866467636117,203,157
25725773,25981199,668386427741827,200,155
41427677,16548691,685573825520807,201,156
23130113,29805551,689405762657263,199,154
40545521,17611597,714071376007037,199,154
31432033,23347339,733854329910187,196,151
25031131,29635381,741807104045911,200,155
33235217,22494229,747600582062693,201,155
38878547,22358467,869264710107449,206,159
41007163,21754673,892097421722699,202,156
35619457,25817461,919603941938677,203,156
27941219,36798061,1028182681176359,202,156
19845559,53686907,1065446680396013,205,158
37004101,31510753,1166027086598053,206,159
42885497,29538077,1266755112569269,208,161
48535933,28655041,1390799150088253,206,159
28849027,51051797,1472794670051519,201,155
34999871,42605371,1491182488907141,206,160
38839039,39426287,1531279098418193,205,159
66705983,23570563,1572297574778429,207,160
87642209,24566111,2153028234579199,208,161
69996071,32171011,2251844370097781,213,165
44951639,54509303,2450282510597617,212,164
27045649,90704927,2453173618212623,211,164
48315557,56131519,2712025605741083,210,163
59880347,48811363,2922841353982961,210,162
64098887,46722163,2994838646532581,212,164
59050457,52684061,3111017878665877,213,165
50297999,68233567,3432011884732433,216,167
62409439,57553361,3591872972574479,210,163
60067351,60037333,3606283554414883,209,162
69931051,58547789,4094308418496239,211,163
75817649,54273083,4114857557041867,213,165
54002833,102591943,5540255564974519,215,167
95482193,66037987,6305451820065491,217,169
121029397,52119097,6307942882094509,217,168
59364667,111365101,6611152136286367,216,168
112226227,60714449,6813753535653923,215,167
68899349,101169811,6970534116353039,218,169
93221917,80811683,7533420005256311,217,168
58448141,141013417,8241972079707797,220,170
82473289,103220771,8512956477485819,216,167
86455277,99588341,8609937607125457,221,171
84746917,105415007,8933596848783419,217,168
80790107,117163087,9465618335180309,223,173
126714389,83741839,10611295962621371,219,170
104118059,122866433,12792614520213547,216,167
164646583,79426723,13077338540837509,220,171
83536441,195493061,16330794556135901,223,172
207301459,80370991,16661023695575869,223,172
192587803,87528127,16856849679634981,223,172
108933613,166305437,18116252113953881,229,178
141807871,155858719,22101993118177249,220,172
95605987,252986287,24187003666100269,226,175
147887321,168189361,24873074018991881,226,176
123970411,208104629,25798816388132519,222,172
154987873,182110259,28224881693889107,227,176
132060787,229371239,30290946337505093,226,175
234382597,129948029,30457556512051313,227,176
233234009,135520057,31607886194018513,231,179
109559729,306499447,33579996351969863,226,175
149294423,296504287,44266436444691401,228,179
215250313,231109831,49746463460127103,229,178
207619267,251867041,52292450433878947,232,181
235027517,231006773,54292948268372641,234,182
334741013,170931119,57217655927283547,233,181
186139099,310584007,57811827226789693,235,182
236587957,285651521,67581709767332597,233,180
275074469,255707689,70338656770892141,234,181
369177769,196326569,72479404738844561,239,186
352769723,266702153,94084444637313619,234,182
325661263,326870681,106449118812130103,234,183
387934367,277944661,107824286126064587,236,185
305422787,369273941,112784676226693567,238,185
451817263,250612247,113230939513819961,240,187
206258791,553392817,114142133382504247,238,185
404632939,290226337,117435135715514443,238,185
553284443,213019823,117860554116513589,239,185
346827913,456595409,158360032788851417,246,192
568307261,294759229,167513810087461769,240,189
485125951,368831501,178929732681382451,241,188
416285813,439507351,182960674930511363,244,191
361879589,516627197,186956837716582033,242,188
410692241,478665001,196584001948957241,241,187
520418609,387701357,201767000917352413,245,191
685565029,315670013,216412321616775377,250,195
528786133,427894541,226264699667199953,245,191
472795529,552388103,261166625371191487,243,189
679716281,458235487,311470121045863847,249,195
596440211,644895431,384641566938575941,247,193
564125339,700820209,395350437980175851,246,193
727197041,546036133,397075860196682453,249,195
953160521,531701839,506797201877898119,250,196
685768799,741071549,508203746130799651,252,197
1279767019,398973473,510593092201286987,252,197
598349593,931748113,557511104192068009,253,197
600491921,981864773,589601863700998933,257,201
823716941,796964969,656473546348839829,260,204
1378467317,641171501,883833958720332817,262,205
1399969367,638338543,893654405975412281,261,204
955818173,1005259553,960845349339256669,256,200
891759047,1174838317,1047672697947003899,257,201
934336679,1142565707,1067541048217667053,261,204
944666507,1349264627,1274605102206747889,263,206
1190371639,1111343777,1322912113319940503,254,201
820869703,1939898767,1592404124717356201,264,207
1287409549,1307199191,1682900720938474859,258,203
1329138589,1275968233,1695938616818443237,262,206
1326953401,1660783717,2203782601598571517,266,208
