p,q,m,unknowns,carry_bits
7411,8219,60911009,83,60
10007,6571,65755997,83,60
8933,7451,66559783,80,58
9941,7369,73255229,87,64
9011,8263,74457893,74,56
12251,6977,85475227,84,62
13841,7283,100804003,84,62
8443,12041,101662163,87,64
10133,10247,103832851,86,63
14827,7369,109260163,85,63
10223,10709,109478107,88,65
9337,12107,113043059,86,63
6803,16729,113807387,86,63
8263,13997,115657211,85,62
11657,10007,116651599,85,62
15373,8009,123122357,85,62
10883,12251,133327633,89,65
12197,11483,140058151,88,65
11299,12917,145949183,90,67
14143,11329,160226047,88,65
12227,13883,169747441,93,69
9887,17837,176354419,85,63
18301,10289,188298989,88,65
12451,15461,192504911,87,64
16661,12577,209545397,94,69
13523,15727,212676221,92,68
17401,12503,217564703,91,67
12889,17239,222193471,93,69
14591,15727,229472657,92,68
10061,22853,229924033,94,69
16631,15473,257331463,91,67
13613,21817,296994821,96,71
28649,10399,297920951,93,69
11383,27127,308786641,97,72
18257,17417,317982169,92,70
19211,16763,322033993,90,68
34157,9677,330537289,89,67
27733,12889,357450637,99,74
16183,22481,363810023,92,68
31957,11909,380575913,95,70
34141,12413,423792233,99,73
22367,19069,426516323,96,71
18517,24077,445833809,101,75
15461,29429,455001769,98,73
15443,32173,496847639,92,68
12343,45077,556385411,101,76
22271,25799,574569529,101,75
27551,21859,602237309,102,76
20089,30089,604457921,104,78
12967,47189,611899763,100,75
20873,32117,670378141,103,77
28439,24469,695873891,96,71
27239,29269,797258291,96,71
30803,29411,905947033,103,77
38609,26249,1013447641,105,78
38299,28123,1077082777,109,82
37799,29453,1113293947,105,79
28759,42131,1211645429,107,80
38371,33179,1273111409,101,77
44617,29383,1310981311,104,78
47221,29717,1403266457,106,79
55793,25841,1441746913,108,81
56467,25969,1466391523,101,75
30553,50951,1556705903,105,79
57557,27479,1581608803,102,76
39821,42943,1710033203,106,79
70607,24469,1727682683,105,78
35977,62171,2236726067,109,82
31123,80989,2520620647,108,81
48563,53861,2615651743,112,85
40123,71887,2884322101,110,83
63997,45481,2910647557,109,81
53437,57089,3050664893,109,81
44351,72367,3209548817,111,84
73607,46559,3427068313,116,87
49429,72859,3601347511,112,84
48271,74779,3609657109,115,86
54647,70199,3836164753,116,87
48647,80329,3907764863,112,84
80141,51193,4102658213,114,85
50929,81647,4158200063,111,83
81233,52489,4263838937,116,87
66491,69991,4653771581,104,80
87251,54667,4769750417,118,89
42043,117899,4956827657,118,89
70627,75979,5366168833,111,85
76771,69899,5366216129,111,85
107227,50951,5463322877,117,88
45989,119447,5493248083,116,88
111373,49597,5523766681,115,86
72727,85193,6195831311,114,87
74903,94513,7079307239,117,88
126173,60209,7596750157,118,89
64109,132059,8466170431,117,88
113117,80173,9068929241,124,94
98251,94933,9327262183,119,90
65993,149749,9882385757,115,88
124231,81401,10112527631,121,92
107923,94811,10232287553,123,93
72091,147139,10607397649,116,89
60859,174569,10624094771,118,89
73999,148867,11016009133,119,90
105649,106753,11278347697,123,93
150959,75367,11377326953,120,91
84377,145753,12298200881,121,92
97859,129341,12657180919,117,88
111253,125287,13938554611,119,90
90059,160207,14428082213,123,92
158843,98981,15722438983,123,93
168851,98689,16663736339,122,92
93637,182261,17066373257,125,94
184447,98711,18206947817,127,96
100741,185833,18721002253,127,96
119027,169583,20184955741,127,96
149837,142453,21344730161,120,92
278479,78229,21785133691,123,94
148627,148913,22132492451,123,94
148627,155657,23134832939,122,93
262723,93811,24646307353,127,97
162143,152597,24742535371,123,94
282461,91009,25706493149,125,95
192791,158189,30497415499,128,97
234383,141257,33108239431,129,98
281353,118259,33272524427,129,98
202339,175979,35607414881,133,101
220931,162053,35802531343,130,99
182681,208121,38019752401,134,102
258437,157259,40641544183,129,98
157393,263167,41420643631,122,94
334379,136379,45602273641,130,99
174007,284539,49511777773,129,98
173993,289657,50398290401,130,99
411113,132347,54409572211,131,99
296551,194069,57551356019,133,101
375509,155621,58437086089,135,102
139457,422621,58937456797,134,101
266797,229727,61290474419,132,100
181889,341813,62172024757,134,101
192431,324209,62387862079,131,99
397373,183343,72855557939,134,102
270493,291143,78752143499,128,99
272651,293351,79982443501,128,98
274579,298201,81879732379,128,99
152597,566911,86508917867,132,101
190331,494353,94090700843,133,101
334721,281761,94311323681,135,103
260569,387161,100882154609,138,105
382747,265003,101429103241,137,105
246473,459791,113326067143,137,105
257731,481001,123968868731,130,98
291299,468319,136420856381,137,103
282053,519391,146495789723,140,107
368443,409639,150928622077,142,108
528559,287047,151721275273,132,103
205267,763843,156791761081,144,110
532241,329639,175447390999,138,106
314543,564959,177703898737,140,107
551129,344117,189652858093,139,106
259499,758899,196933531601,140,106
495491,409483,202895141153,141,107
534043,387911,207161154173,144,109
321593,668509,214987814837,142,107
507329,425879,216060767191,141,108
478523,592849,283691882027,143,109
687431,420307,288932061317,147,112
457043,686801,313897589443,145,111
465649,676069,314810853781,148,113
438131,722611,316598280041,147,112
630467,504929,318341071843,144,110
595451,675299,402107464849,145,111
419687,979757,411191276059,142,108
529181,809239,428233903259,149,114
374729,1165421,436717045909,149,113
656891,683957,449285197687,147,112
724721,623437,451817886077,149,113
983771,475327,467612918117,147,112
738863,776683,573862331429,151,115
446179,1307951,583580269229,151,115
636761,937229,596790875269,153,117
744431,880057,655141712567,149,114
664711,1094237,727351370507,148,114
1066847,691121,737320365487,148,114
539621,1432217,772854369757,150,115
1021067,857081,875137125427,151,116
789847,1201469,948976685243,150,114
787021,1344457,1058115892597,153,116
1130417,942811,1065769582187,151,115
595037,1830863,1089431226931,152,116
922993,1212793,1119399449449,158,121
1536581,844421,1297521264601,158,121
990511,1310923,1298483651653,157,120
1240007,1057951,1311866645657,151,117
1020491,1321589,1348669680199,156,120
773447,1842877,1425367687019,151,115
1476791,1002973,1481181499643,151,115
1288799,1413089,1821187690111,158,121
1758929,1097413,1930271550677,160,122
1625123,1300907,2114133886561,160,122
1534289,1392197,2136032542933,160,122
1897843,1129187,2143019643641,158,120
1909741,1137803,2172909039023,156,119
2756903,825007,2274464273321,162,124
1882367,1278733,2407044801011,159,122
883517,2728763,2410908499471,160,123
1172233,2515703,2948990074799,157,121
1205609,2582161,3113076541049,160,123
2137963,1544383,3301833711829,165,126
1990081,1886981,3755245035461,163,125
2844983,1369103,3895074760249,165,126
2142577,1850413,3964652334301,166,127
1564457,2730347,4271510476579,161,123
1853377,2401579,4451031282283,164,126
2280767,1996933,4554538887611,164,126
2591969,1846643,4786441410067,165,127
2084273,2513881,5239614293513,169,130
2329687,2261143,5267755452241,162,126
1703833,3097999,5278472930167,165,127
2074141,2692999,5585659638859,166,128
1833257,3095969,5675706841033,165,126
2546101,2640409,6722747995309,169,129
1563937,4359517,6818009938429,169,129
3017557,2327849,7024417044893,169,129
2670533,2733331,7299450635423,168,129
2141917,3481691,7457493141647,168,129
4729297,1629983,7708673711951,167,128
2928581,2747021,8044873507201,171,131
3861419,2178731,8412993279289,169,129
3222773,2635109,8492358137257,170,130
3443669,2680357,9230262309833,173,133
2676673,3864767,10344717480191,168,129
2695831,4030379,10865220649949,172,132
3589279,3034831,10892855176849,174,134
2943217,3993779,11754558247043,170,131
1827863,6631871,12122151621673,173,133
4635341,2764087,12812485798667,168,130
3189833,4336279,13832005851407,172,132
5533301,2617777,14484948091877,175,134
3584417,5314487,19049337549079,175,135
2761151,6960269,19218353709619,176,136
4612297,4340639,20020316237783,169,132
4976941,4078771,20299802619511,176,136
4757359,4339529,20644697343911,167,130
3923527,5292751,20766251452777,177,136
3486611,5991989,20891734759279,175,135
5758981,4280741,24652706084921,174,134
5268647,4970479,26187699271913,175,135
4675037,6237013,29158266544481,181,139
