p,q,m,unknowns,carry_bits
1087,677,735899,52,38
643,1187,763241,54,39
929,839,779431,52,37
821,971,797191,56,41
929,877,814733,57,41
1217,683,831211,55,39
773,1153,891269,58,41
787,1163,915281,59,42
677,1361,921397,58,41
509,1811,921799,56,41
947,983,930901,58,42
907,1049,951443,56,40
821,1171,961391,55,39
647,1549,1002203,57,41
1091,929,1013539,56,40
1193,929,1108297,62,45
971,1151,1117621,61,44
1543,727,1121761,62,45
881,1361,1199041,63,46
1487,821,1220827,59,43
727,1693,1230811,59,43
937,1399,1310863,60,44
877,1523,1335671,59,43
1619,839,1358341,59,42
853,1657,1413421,58,41
1163,1259,1464217,59,43
1423,1031,1467113,58,42
1297,1153,1495441,59,43
1697,887,1505239,57,41
1301,1249,1624949,62,44
1447,1151,1665497,63,45
1049,1597,1675253,61,43
1553,1123,1744019,61,44
1493,1201,1793093,62,44
1663,1087,1807681,63,45
1213,1733,2102129,66,48
1889,1117,2110013,65,47
877,2411,2114447,64,47
1657,1277,2115989,66,48
1361,1559,2121799,64,47
1151,2081,2395231,55,41
1427,1693,2415911,63,46
1597,1543,2464171,62,45
1721,1559,2683039,64,47
1907,1451,2767057,67,49
1087,2663,2894681,63,46
2027,1481,3001987,61,44
1559,1973,3075907,64,47
1693,1823,3086339,61,44
1361,2269,3088109,61,44
2741,1163,3187783,65,47
1187,2749,3263063,65,47
2591,1277,3308707,63,45
1289,2683,3458387,65,47
2011,1733,3485063,63,46
1399,2699,3775901,67,48
1499,2543,3811957,65,46
1709,2237,3823033,66,47
1627,2357,3834839,64,46
2341,1663,3893083,64,46
2039,1931,3937309,66,48
2267,1823,4132741,66,47
2377,1759,4181143,64,46
1151,3659,4211509,69,50
1361,3163,4304843,68,50
1663,2683,4461829,70,51
2179,2221,4839559,59,44
2011,2441,4908851,66,48
3313,1511,5005943,67,49
2843,1879,5341997,69,50
1901,2879,5472979,65,47
2003,2843,5694529,68,49
3581,1637,5862097,71,52
4049,1571,6360979,68,50
2203,2953,6505459,68,49
3257,2011,6549827,67,49
2273,3037,6903101,70,50
3037,2297,6975989,70,50
2579,2909,7502311,68,49
1619,4649,7526731,69,50
2089,3739,7810771,68,49
2081,3989,8301109,69,49
2203,4111,9056533,60,45
3863,2503,9669089,74,54
2087,4721,9852727,62,46
4877,2083,10158791,63,47
3659,2777,10161043,72,53
3251,3137,10198387,71,52
4787,2293,10976591,68,50
1847,6247,11538209,74,54
2549,5119,13048331,73,53
3019,4621,13950799,73,53
3943,3673,14482639,71,52
2099,6947,14581753,74,53
4591,3659,16798469,78,57
3709,4621,17139289,79,58
3881,4441,17235521,79,58
7159,2423,17346257,78,57
6659,2677,17826143,76,56
6121,3011,18430331,74,54
5683,3251,18475433,77,56
4229,4421,18696409,66,50
3467,5737,19890179,75,55
3853,5167,19908451,74,54
3779,5273,19926667,76,56
4933,4127,20358491,68,51
3643,6043,22014649,75,54
5591,3989,22302499,75,55
5381,4259,22917679,71,52
5227,4421,23108567,72,53
5449,4271,23272679,71,52
7103,3299,23432797,78,57
2939,8053,23667767,72,52
3733,6397,23880001,76,55
5519,4547,25094893,74,54
5087,4993,25399391,77,56
3617,7283,26342611,76,56
5813,4673,27164149,77,55
3407,8117,27654619,76,56
8563,3329,28506227,75,54
4091,7283,29794753,79,58
3643,8501,30969143,75,54
3623,8623,31241129,78,56
5087,6163,31351181,79,57
4547,6917,31451599,77,56
4271,7477,31934267,77,56
9049,3539,32024411,77,56
5153,6571,33860363,81,60
4357,8363,36437591,66,50
6389,5791,36998699,79,58
9787,4243,41526241,74,55
5479,7603,41656837,82,60
7219,6007,43364533,78,56
5573,8053,44879369,84,62
7753,5953,46153609,83,61
5011,9227,46236497,81,60
5849,7993,46751057,83,61
9929,4919,48840751,77,57
6323,8089,51146747,80,59
6481,8059,52230379,78,57
8111,7057,57239327,81,60
4967,11887,59042729,84,61
7349,8269,60768881,85,62
9787,6229,60963223,80,58
7487,8219,61535653,81,58
7349,8377,61562573,83,60
13591,4583,62287553,84,61
7649,8501,65024149,82,59
5261,12377,65115397,83,60
8923,7669,68430487,85,63
11777,5857,68977889,88,65
10597,7717,81777049,88,65
11003,7589,83501767,84,62
6029,16787,101208823,85,62
7927,13099,103835773,85,62
12049,8699,104814251,85,62
12889,8219,105934691,85,62
11699,9059,105981241,89,65
12781,8747,111795407,86,63
8039,14327,115174753,87,64
14771,7817,115464907,84,62
8419,14503,122100757,88,64
12071,10159,122629289,89,65
10753,11681,125605793,88,64
8209,15401,126426809,89,65
9151,14029,128379379,86,63
11483,11251,129195233,88,64
11969,11393,136362817,93,69
12197,11261,137350417,93,69
12097,12037,145611589,91,67
14071,10831,152403001,91,67
11587,13397,155231039,89,66
18617,8353,155507801,84,63
11821,13217,156238157,92,68
21089,7411,156290579,89,66
18433,9151,168680383,85,63
10243,16477,168773911,88,66
21313,7949,169417037,92,68
19121,8887,169928327,88,66
12373,13963,172764199,87,64
12781,13709,175214729,90,66
16249,11047,179502703,88,65
14969,12923,193444387,89,66
17359,11197,194368723,86,64
11887,16411,195077557,89,66
15823,13147,208024981,91,67
10169,21059,214148971,90,66
27329,7993,218440697,92,68
18671,11777,219888367,91,67
13831,16493,228114683,91,67
11717,20393,238944781,96,71
9613,25657,246640741,92,67
16901,15787,266816087,92,68
21589,12401,267725189,94,69
15287,19447,297286289,97,72
15859,19373,307236407,96,72
22367,14207,317767969,97,72
18797,18539,348477583,92,69
18127,21377,387500879,94,71
23719,16411,389252509,95,71
33811,11549,390483239,92,69
14051,27791,390491341,99,74
24683,16741,413218103,96,71
19697,22777,448638569,101,75
20707,23167,479719069,100,74
17957,27457,493045349,98,72
23909,21737,519709933,99,73
29663,20347,603553061,100,74
26161,24049,629145889,103,77
34807,19391,674942537,102,77
22853,30431,695439643,96,71
26161,27791,727040351,99,74
36997,20261,749596217,100,75
25229,30029,757601641,100,74
27449,27983,768105367,98,73
25717,33071,850486907,102,76
29917,29423,880247891,101,76
26951,36131,973766581,103,76
28429,34297,975029413,103,76
