p,q,m,unknowns,carry_bits
4889,1423,6957047,68,49
4547,1549,7043303,68,49
2531,2833,7170323,68,49
1447,5147,7447709,71,51
1663,4517,7511771,69,50
2591,2939,7614949,69,49
1693,4561,7721773,69,49
2251,3607,8119357,70,50
2819,2887,8138453,70,50
2711,3011,8162821,70,50
3539,2333,8256487,67,48
3709,2339,8675351,71,52
3547,2699,9573353,74,54
2153,4547,9789691,62,46
4021,2437,9799177,74,54
2777,3697,10266569,74,54
4421,2347,10376087,63,47
2633,3943,10381919,71,52
3907,2693,10521551,72,53
4111,2647,10881817,71,52
3407,3229,11001203,68,49
4093,2789,11415377,72,52
4397,2741,12052177,71,52
2851,4229,12056879,67,49
2657,4547,12081379,67,49
2411,5189,12510679,68,50
3461,3847,13314467,71,52
5381,2579,13877599,73,53
2671,5209,13913239,73,53
2879,5309,15284611,72,52
4409,3581,15788629,75,54
3571,4759,16994389,78,57
6029,2927,17646883,74,54
4877,3643,17766911,74,54
4049,4751,19236799,75,55
3967,4861,19283587,76,56
3821,5839,22310819,75,55
3761,6053,22765333,75,54
3343,7057,23591551,75,55
4889,4951,24205439,71,52
5297,4789,25367333,78,56
4177,6311,26361047,76,55
4337,6337,27483569,79,57
4703,6037,28392011,76,55
4441,6521,28959761,80,58
5779,5471,31616909,80,58
6007,7817,46956719,80,59
