p,q,m,unknowns,carry_bits
457,317,144869,48,34
257,587,150859,39,29
449,389,174661,50,36
337,521,175577,47,34
521,367,191207,43,31
409,479,195911,45,32
587,337,197819,48,34
457,457,208849,51,37
641,331,212171,48,34
487,449,218663,46,33
479,457,218903,47,34
479,479,229441,51,37
491,487,239117,50,36
541,479,259139,48,34
409,659,269531,52,38
547,557,304679,42,31
631,631,398161,56,40
727,557,404939,53,38
853,479,408587,51,37
439,937,411343,52,38
659,631,415829,54,38
479,881,421999,50,36
499,877,437623,50,36
719,617,443623,51,36
577,787,454099,52,37
587,787,461969,56,40
521,991,516311,52,37
593,877,520061,53,37
719,739,531341,58,42
751,727,545977,57,41
431,1291,556421,57,41
701,797,558697,58,42
547,1031,563957,43,32
839,673,564647,55,40
641,907,581387,55,40
1151,541,622691,46,34
937,677,634349,57,41
719,907,652133,56,40
829,797,660713,58,42
1009,709,715381,54,38
809,907,733763,56,41
727,1087,790249,59,42
809,991,801719,55,40
1151,719,827569,58,41
821,1009,828389,57,41
839,1049,880111,56,40
857,1031,883567,56,40
839,1087,911993,58,41
967,983,950561,58,42
1213,811,983743,56,40
809,1217,984553,59,42
719,1373,987187,56,40
1123,907,1018561,59,42
1123,919,1032037,57,40
653,1619,1057207,59,43
1117,971,1084607,58,42
1291,853,1101223,58,42
1553,727,1129031,60,44
1579,719,1135301,62,45
1061,1087,1153307,46,35
1123,1151,1292573,53,39
967,1439,1391513,63,46
1063,1361,1446743,56,41
1597,907,1448479,60,44
1061,1451,1539511,55,40
1801,877,1579477,62,45
1627,1009,1641643,59,43
827,2017,1668059,60,44
1277,1361,1737997,63,45
1277,1399,1786523,60,43
1409,1361,1917649,63,45
1567,1249,1957183,59,42
1297,1523,1975331,60,43
1049,1913,2006737,64,46
2161,947,2046467,60,43
1361,1567,2132687,64,47
1777,1277,2269229,65,47
1543,1567,2417881,67,49
929,2647,2459063,62,45
1319,1907,2515333,66,48
1237,2131,2636047,60,44
1423,1931,2747813,62,44
1693,1777,3008461,63,45
2647,1229,3253163,64,46
2213,1597,3534161,68,49
1583,2237,3541171,63,45
1619,2371,3838649,66,47
2203,1777,3914731,63,45
1949,2039,3974011,63,46
2213,1847,4087411,63,45
1213,3677,4460201,70,51
1433,3209,4598497,69,50
3593,1319,4739167,68,50
2039,2399,4891561,69,50
2927,1987,5815949,70,51
3847,1693,6512971,67,49
1847,3643,6728621,68,49
3571,1973,7045583,67,49
3359,2141,7191619,68,49
3607,2207,7960649,72,52
3389,2579,8740231,71,52
3037,3079,9350923,71,52
2693,3623,9756739,71,52
2179,4547,9907913,66,49
2399,4409,10577191,67,49
3863,2819,10889797,71,51
4127,2671,11023217,70,51
4871,2531,12328501,69,50
3109,4019,12495071,69,50
3671,3491,12815461,73,53
3433,4127,14167991,71,51
3613,3943,14246059,71,52
3251,4621,15022871,73,53
3203,4691,15025273,75,54
4481,3761,16853041,78,57
4783,3623,17328809,77,56
4691,3793,17792963,75,55
3989,4463,17802907,75,55
3023,6079,18376817,77,56
4493,4409,19809637,69,51
3989,4987,19893143,75,55
5273,3821,20148133,77,56
5209,4007,20872463,75,55
3581,6029,21589849,76,55
4723,4721,22297283,72,53
3877,6421,24894217,76,55
3691,6823,25183693,78,57
6247,4153,25943791,76,55
8647,3037,26260939,76,55
4957,5557,27546049,80,58
5471,5381,29439451,77,56
5437,5519,30006803,77,56
2939,10799,31738261,79,57
5099,6563,33464737,79,57
8419,4211,35452409,63,48
6043,5867,35454281,82,60
7523,5413,40721999,80,59
5413,8081,43742453,78,56
4909,8969,44028821,79,58
5573,8999,50151427,78,58
5387,9391,50589317,84,61
6047,8527,51562769,86,63
6803,7829,53260687,80,59
7477,7127,53288579,80,59
7103,7591,53918873,82,60
7411,7517,55708487,80,59
6421,9059,58167839,81,59
9803,6029,59102287,82,60
9941,6469,64308329,85,62
5903,10937,64561111,82,60
14207,4679,66474553,83,60
6271,10883,68247293,86,63
12889,5323,68608147,85,63
9533,7369,70248677,85,62
7103,10007,71079721,86,63
7649,10133,77507317,86,63
12659,6131,77612329,87,64
10331,8263,85365053,83,61
13669,6353,86839157,84,61
7621,11483,87511943,82,60
17351,5843,101381893,87,63
17839,6053,107979467,86,63
6299,18059,113753641,87,63
10463,11489,120209407,86,63
5953,20249,120542297,89,65
7393,17021,125836253,89,65
10133,13063,132367379,86,63
7237,18433,133399621,89,65
17077,8053,137521081,91,67
6449,21419,138131131,88,65
9241,14957,138217637,92,68
14897,10159,151338623,89,66
10499,14549,152749951,89,66
15013,10651,159903463,89,66
8329,19289,160658081,84,63
12041,13613,163914133,92,68
10559,15581,164519779,87,64
11113,14879,165350327,89,66
14051,12113,170199763,91,68
17077,11699,199783823,87,65
15493,13367,207094931,90,67
14207,14683,208601381,91,67
13049,16067,209658283,89,66
15091,14107,212888737,92,68
19961,10687,213323207,92,68
22037,10321,227443877,93,68
15329,15101,231483229,92,68
15331,15787,242030497,88,64
12323,20047,247039181,93,68
11689,22247,260045183,90,66
17713,14887,263693431,90,66
23021,11597,266974537,93,68
12373,22283,275707559,93,69
14281,23269,332304589,95,70
20287,17783,360763721,96,72
16741,22133,370528553,94,70
28493,13807,393402851,93,69
33191,13217,438685447,99,74
24359,20101,489640259,95,70
19421,27329,530756509,98,72
30097,17657,531422729,100,74
28387,19501,553574887,100,75
33377,17863,596213351,87,67
25717,25013,643259321,101,75
18199,35491,645900709,94,71
27943,23357,652664651,100,75
30803,21701,668455903,98,73
26141,25997,679587577,104,78
47903,15359,735742177,100,74
18397,40709,748923473,102,77
45667,16519,754373173,98,73
29009,26083,756641747,99,74
28051,27611,774516161,104,78
30431,26879,817954849,104,78
38903,21191,824393473,106,79
24469,33809,827272421,104,77
25981,35281,916635661,105,78
24763,39983,990099029,104,77
20521,48677,998900717,104,77
44699,23459,1048593841,105,78
34877,31019,1081849663,105,79
49811,21929,1092305419,107,81
43951,25229,1108839779,104,78
29803,38669,1152452207,106,80
36857,32467,1196636219,104,78
43793,28109,1230977437,107,80
34499,36467,1258075033,100,76
35797,35491,1270471327,97,74
39509,32969,1302572221,100,76
59797,22541,1347884177,108,81
72643,19319,1403390117,105,79
40471,35507,1437003797,105,79
36697,39659,1455366323,102,77
37087,40973,1519565651,103,78
36061,42349,1527147289,107,81
61211,25981,1590322991,103,77
39103,42349,1655972947,109,82
31511,55697,1755068167,105,79
43189,41281,1782885109,110,82
42899,41579,1783697521,110,82
54251,34261,1858693511,107,80
25087,78977,1981295999,106,79
29917,71821,2148668857,113,85
52103,42923,2236417069,111,83
56359,43391,2445473369,114,86
61813,41579,2570122727,110,83
61283,49891,3057470153,111,83
73517,43427,3192622759,108,82
39181,83537,3273063197,114,85
64553,52837,3410786861,111,83
114553,31121,3565003913,113,85
62827,59981,3768426287,109,82
61283,61553,3772152499,110,83
90547,43853,3970757591,112,84
118343,35531,4204845133,114,85
45641,95231,4346438071,115,87
50821,91121,4630860341,117,88
73453,63131,4637161343,115,87
57367,84857,4867991519,117,89
46889,108203,5073530467,115,87
79133,65257,5163982181,117,88
75767,74653,5656233851,112,85
138727,42131,5844707237,115,87
64919,92899,6030910181,117,88
72493,90709,6575767537,119,89
83617,79631,6658505327,116,87
70891,95813,6792279383,117,88
68161,99989,6815350229,118,88
160117,43283,6930344111,117,88
122663,56629,6946283027,115,87
112939,65983,7452054037,118,88
84347,99277,8373717119,117,88
61057,140159,8557688063,116,87
170021,50767,8631456107,119,90
70913,125383,8891284679,119,90
106921,89753,9596480513,123,93
99497,109049,10850048353,122,92
111211,97687,10863868957,123,93
98123,117563,11535634249,125,95
107641,107449,11565917809,120,90
154043,83047,12792809021,120,91
120283,109363,13154509729,123,93
128201,109567,14046598967,119,90
103787,136943,14212903141,124,93
131129,111913,14675039777,124,93
140977,104623,14749436671,122,92
136813,122597,16772863361,125,94
97919,178889,17516631991,125,95
220217,82129,18086201993,129,98
122819,147449,18109538731,124,94
112361,166703,18730915783,125,95
165541,116959,19361509819,125,95
154769,142733,22090643677,124,94
157291,140473,22095138643,123,94
104717,211619,22160106823,123,93
91573,248587,22763857351,126,96
138191,167381,23130547771,122,93
207013,119039,24642620507,123,93
174703,141301,24685708603,123,94
151871,166349,25263588979,122,93
171007,148229,25348196603,122,93
141917,183473,26037937741,130,98
165983,168523,27971953109,131,99
113797,250829,28543587713,127,96
142993,211711,30273191023,127,96
201547,159157,32077615879,126,95
195131,189547,36986495657,133,101
248089,164987,40931459843,131,100
180617,249647,45090492199,127,96
217517,207341,45100192297,133,101
208721,221327,46195592767,128,97
167953,289951,48698140303,129,99
157189,336317,52865332913,134,101
191929,279967,53733786343,132,100
266759,288817,77044534103,124,97
220613,360749,79585919137,137,104
