p,q,m,unknowns,carry_bits
127,127,16129,31,21
103,163,16789,38,27
107,157,16799,36,26
71,241,17111,35,25
179,97,17363,35,25
137,127,17399,33,23
173,101,17473,39,28
211,83,17513,38,27
97,181,17557,38,27
103,173,17819,36,26
101,179,18079,35,25
83,223,18509,38,27
191,97,18527,36,26
193,97,18721,37,26
131,149,19519,26,19
103,191,19673,39,28
211,97,20467,33,23
109,191,20819,36,26
167,127,21209,36,25
239,89,21271,33,23
139,157,21823,31,22
173,127,21971,36,26
149,149,22201,34,24
137,163,22331,31,22
179,127,22733,38,27
131,179,23449,35,25
127,193,24511,31,21
137,181,24797,39,27
197,131,25807,36,25
89,293,26077,38,26
191,137,26167,35,24
251,107,26857,38,27
137,197,26989,38,26
157,173,27161,40,28
103,269,27707,35,24
157,179,28103,36,25
191,149,28459,35,24
167,173,28891,37,26
149,197,29353,39,27
127,239,30353,35,24
251,127,31877,38,27
233,139,32387,36,25
127,263,33401,42,30
127,269,34163,38,27
181,191,34571,39,28
233,149,34717,41,29
149,233,34717,41,29
211,173,36503,39,28
131,281,36811,26,20
167,223,37241,42,30
197,193,38021,41,29
149,257,38293,33,24
257,149,38293,33,24
307,127,38989,42,30
157,251,39407,39,28
127,311,39497,43,31
223,179,39917,41,29
269,149,40081,34,25
149,269,40081,34,25
211,191,40301,40,28
223,191,42593,39,27
163,263,42869,37,26
163,269,43847,36,26
193,233,44969,39,27
353,131,46243,35,25
173,269,46537,39,28
211,229,48319,36,25
293,167,48931,35,25
211,233,49163,40,29
223,223,49729,43,31
307,167,51269,42,29
197,263,51811,39,27
233,223,51959,39,28
251,211,52961,41,29
223,239,53297,42,30
307,179,54953,43,30
211,263,55493,42,29
281,199,55919,39,27
263,223,58649,44,31
193,307,59251,40,28
251,239,59989,42,30
211,293,61823,40,28
457,139,63523,39,27
149,431,64219,40,28
239,271,64769,43,30
331,197,65207,39,27
421,157,66097,46,33
211,317,66887,44,32
269,251,67519,43,31
239,283,67637,44,31
173,409,70757,45,32
211,337,71107,44,32
373,191,71243,44,32
149,479,71371,44,32
167,431,71977,45,32
257,281,72217,33,25
239,307,73373,45,32
281,263,73903,34,25
263,293,77059,35,26
347,223,77381,45,32
241,331,79771,44,32
173,487,84251,41,29
227,373,84671,40,28
307,283,86881,42,30
269,347,93343,40,29
277,337,93349,41,29
277,349,96673,42,30
317,317,100489,48,34
359,293,105187,43,30
277,383,106091,43,30
349,317,110633,46,32
367,307,112669,46,32
293,397,116321,47,33
367,353,129551,44,31
367,367,134689,50,36
457,337,154009,50,36
