p,q,m,unknowns,carry_bits
10427,22447,234054869,94,69
14347,16879,242163013,94,69
15413,15803,243571639,89,66
16183,15971,258458693,88,64
21377,13241,283052857,97,72
25841,11677,301745357,98,73
22109,16547,365837623,91,68
31601,11689,369384089,98,73
23899,16787,401192513,95,71
20681,22343,462075583,95,70
41257,12671,522767447,98,73
31859,19001,605352859,101,76
44351,14591,647125441,103,77
19813,35747,708255311,97,73
29101,25747,749263447,101,76
28607,27457,785462399,99,74
28927,28463,823349201,103,77
23497,35963,845022611,102,76
29221,28927,845275867,102,77
27551,31307,862539157,103,77
32749,26729,875348021,103,77
27179,33961,923026019,101,75
31847,31307,997034029,99,73
29033,41969,1218485977,109,82
36779,34841,1281417139,97,74
50329,27239,1370911631,105,79
21617,64747,1399635899,101,75
44983,34499,1551868517,104,78
46993,34019,1598654867,103,78
28087,57163,1605537181,106,79
42457,43691,1854988787,107,80
47293,40343,1907941499,107,80
36877,61561,2270184997,112,84
49333,46021,2270353993,113,85
47591,49787,2369413117,110,82
51539,48973,2524019447,109,82
67559,38953,2631625727,102,78
56039,47381,2655183859,110,83
81527,34313,2797435951,106,80
57203,51893,2968435279,110,83
66821,45763,3057929423,109,83
62201,50497,3140963897,114,86
51749,69847,3614512403,112,84
36997,102481,3791489557,115,86
48299,80407,3883577693,114,85
62273,62597,3898102981,112,84
61051,66103,4035654253,114,85
72497,55843,4048449971,112,84
38011,118661,4510423271,113,85
76597,65437,5012277889,119,90
77839,67181,5229301859,106,81
51551,107563,5544980213,115,86
91493,68227,6242292911,112,85
50909,126913,6461013917,117,88
95279,69539,6625606381,118,88
112429,59509,6690537361,118,89
68891,101063,6962331133,117,87
109579,66067,7239555793,121,91
74323,100193,7446644339,117,88
101467,73819,7490192473,120,90
81457,114329,9312897353,125,95
64483,163753,10559284699,120,91
123787,95461,11816830807,122,93
82591,148531,12267323821,120,91
186239,66919,12462927641,121,92
125813,99859,12563560367,120,91
98779,145501,14372443279,123,93
126583,120661,15273631363,120,91
168617,95467,16097359139,120,90
183383,91423,16765424009,124,93
132817,130171,17288921707,126,96
137077,133769,18336653213,114,88
189169,97373,18419953037,128,97
109147,201163,21956337961,129,98
147029,150287,22096547323,123,94
128213,187469,24035962897,129,98
116201,210257,24432073657,124,93
255071,120277,30679174667,123,93
150589,223207,33612518923,127,96
240769,164413,39585553597,132,100
169489,253229,42919529981,132,100
292801,152681,44705149481,130,99
216911,237343,51482307473,131,99
291721,176983,51629657743,133,101
256483,219133,56203889239,132,101
286981,196919,56512011539,133,101
336793,175573,59131757389,135,102
171131,348617,59659175827,132,100
230189,261389,60168872521,135,103
263803,249037,65696707711,131,99
173773,384287,66778704851,133,101
236261,298043,70415937223,136,104
295847,245087,72508253689,137,104
275969,271333,74879496677,123,95
194819,395621,77074487599,133,101
275129,280717,77233387493,123,95
251519,311279,78292582801,140,107
274693,328037,90109467641,134,102
356077,277603,98848043431,131,100
232303,442271,102740880113,135,102
347561,299053,103939159733,138,104
432907,249703,108098176621,137,104
323053,347899,112389815647,137,104
477941,277073,132424546693,140,106
556627,242873,135189669371,137,104
327347,421493,137974469071,140,107
445447,357389,159197857883,141,108
506837,359981,182451690097,142,108
324223,585643,189878930389,140,107
391873,519521,203586252833,139,105
708091,299197,211858702927,144,110
628097,412901,259341879397,145,110
433549,608087,263635510763,143,109
406247,662819,269268230293,145,110
755309,356647,269378688923,142,108
347239,776117,269498090963,142,108
332147,882433,293097473651,145,111
471671,747319,352488700049,146,111
769033,462443,355633927619,142,108
616519,597209,368190695471,142,109
326437,1132823,369795341651,142,109
403159,1045841,421640211719,146,112
596963,725981,433383795703,147,112
713147,664507,473891173529,150,114
690491,811037,560013749167,151,116
696313,927529,645850500577,152,116
797473,821027,654746864771,152,117
1445467,457621,661476054007,150,115
1073951,691973,743145095323,149,115
1057951,724267,766238996917,149,114
917633,1010237,927026809021,152,116
577307,1624829,938025155503,151,115
1669873,590929,986776382017,157,120
852989,1299853,1108760310617,159,122
834913,1342567,1120926641671,156,120
1098707,1088023,1195418486261,145,113
948797,1311547,1244391858959,156,120
2079347,606829,1261808060663,156,120
1506371,867121,1306205927891,155,119
1208209,1174709,1419293986181,155,119
1525331,1205713,1839111416003,158,121
1853587,995699,1845614722313,157,120
792299,2504399,1984232823301,159,121
2030251,985991,2001809213741,157,120
1289329,1579819,2036906451451,157,120
1243939,1712531,2130284099609,160,122
1570487,1451393,2279393838391,159,122
1222597,1867469,2283161996993,164,126
1389347,1748699,2429549709553,162,124
2037979,1256231,2560172397149,162,124
1325923,1998223,2649489834829,163,125
3254299,860939,2801752926761,164,126
1834597,1600969,2937132924493,163,125
1693807,1756613,2975363395691,157,120
1035733,2919149,3023458951217,160,122
1810553,1710383,3096739071799,158,121
1540141,2014919,3103259363579,158,121
2355883,1339969,3156810187627,158,122
1983833,1628197,3230070939101,160,122
2344361,1408067,3301017360187,162,124
1807997,2084749,3769219937753,164,126
2243203,1743631,3911318290093,164,125
1750283,2519453,4409755755199,166,128
1535459,2957531,4541167591729,167,128
3111077,2260903,7033843322531,166,127
3119069,2276389,7100214361841,169,129
3949711,2045609,8079564368999,166,128
2718041,3006599,8172059352559,165,126
2192423,3743371,8207052677933,168,128
2124127,4070789,8646872826203,168,129
4426481,1980809,8768013403129,170,130
2511997,3603277,9051421014169,174,134
2310277,4342439,10032236945603,163,127
3385423,3118229,10556524175867,170,131
3155731,3359221,10600797845551,170,131
2714573,3927197,10660662941881,173,133
3115417,3580123,11153576056291,169,130
3992563,3051011,12181353631193,175,135
3876937,3395719,13164988632703,168,129
4589359,2923253,13415857464827,172,132
4154779,3411503,14174041022837,172,132
5230259,2950183,15430221187397,176,135
3158713,5146819,16257324083947,171,131
4544171,3660799,16635296652629,174,133
3202967,5265829,16866276514643,173,133
3398869,5105101,17351569530769,174,133
4146013,4833371,20039218999823,175,135
3963467,5271283,20892556218161,179,138
3811501,6019187,22942137269687,171,131
7027099,3335119,23436211389781,179,138
3777209,7022347,26524872289523,175,135
6884671,3940483,27128929036093,177,136
4217489,6470627,27289798195603,178,137
6269503,4431443,27782945182829,178,136
3202301,9590299,30711024077999,176,135
10379381,3062747,31789418019607,178,137
4099679,7988587,32750642363573,172,131
5050993,7087889,35800877723777,183,141
5127737,7636477,39157845662549,182,140
4879631,8243023,40222910564513,184,142
6953483,5836631,40584914435773,182,140
6907793,6447323,44536772688139,181,140
5225309,8991989,46985921049601,181,140
10153379,5573927,56594193349333,184,141
5841001,10322003,60290829845003,182,140
6086117,10998409,66937603987853,185,142
8690741,7798489,67774648090349,183,140
11602399,6004549,69667173313051,182,140
12037577,6380443,76805073906611,186,144
8458253,9417917,79659124719001,181,141
9053041,8928671,80831624638511,177,138
10219087,8256541,84374310798067,185,143
10313423,13279061,136952573135803,186,143
22541083,6152743,138689490640669,189,145
20888377,7275809,151979841371993,193,149
13360813,11411767,152470484886571,190,147
18396661,8328493,153216462361873,193,149
12465049,12721447,158573460205903,190,147
10360171,16703429,173050380726359,190,147
14155903,13288603,188112175073509,193,149
16629287,11629447,193389411814289,192,148
14638891,14431349,211258944993959,190,147
17211269,12357497,212688205033693,194,149
8360203,25770733,215448559338799,191,148
15182969,14376889,218283860003441,193,149
15141323,14512739,219742068813697,193,149
18491147,14297929,264385106934563,191,147
12166351,22906369,278686925389519,191,147
15820577,18445829,291823658023333,196,151
14255861,21228577,302631642939797,198,153
24508049,14688139,359977630330811,196,152
11085673,33581279,372271077915767,192,149
19802803,19219093,380591912517679,192,149
16161907,24954637,403314522412759,193,149
15256903,31105097,474567447734591,194,150
23817923,21492409,511904542646507,197,152
30050893,17299741,519872665718713,200,154
12494107,44837411,560203410636977,200,154
19553759,29549899,577811603520341,203,157
27036683,23374853,631978490732599,200,155
30650093,22062247,676209922338971,201,156
17179567,40616143,697767749950081,196,153
26288047,26972977,709066887105919,200,155
20503577,35213281,721998218406137,201,156
22785181,33436973,761867481897113,200,154
25639711,30587707,784259967632677,203,157
26815727,31552999,846116607215273,204,158
40964347,21610361,885254326799267,202,156
41878891,21201461,887893674259751,201,155
27498319,32359409,889829351333471,201,156
43877263,21831527,957907651870601,205,158
29704849,35331757,1049524506589693,203,156
30164461,39709139,1197804774709079,205,159
34368707,38721941,1330823044700287,197,154
45264301,31306601,1417071410950901,206,159
55182341,37845497,2088403120768477,210,162
52136729,65425067,3411048987985843,211,164
