p,q,m,unknowns,carry_bits
307,1103,338621,49,35
761,449,341689,51,36
593,577,342161,51,37
719,491,353029,51,36
461,787,362807,51,37
839,433,363287,52,38
509,719,365971,52,38
491,787,386417,51,36
547,743,406421,55,39
757,547,414079,51,36
941,479,450739,50,36
449,1097,492553,56,40
733,701,513833,54,38
719,719,516961,54,38
557,967,538619,55,40
827,653,540031,55,40
467,1171,546857,57,41
1013,571,578423,54,39
647,1061,686467,52,38
739,1097,810683,56,40
853,977,833381,57,41
1009,977,985793,59,43
1307,823,1075661,62,45
797,1367,1089499,59,43
1153,1061,1223333,52,38
1187,1061,1259407,51,38
1229,1049,1289221,53,39
1129,1151,1299479,51,38
809,1621,1311389,62,45
631,2113,1333303,55,40
907,1489,1350523,56,40
1637,827,1353799,57,41
1483,983,1457789,61,44
2063,821,1693723,60,43
1409,1213,1709117,62,44
1483,1181,1751423,60,43
1277,1597,2039369,63,45
1117,2003,2237351,63,46
1559,1567,2442953,66,48
1123,2267,2545841,57,42
2129,1213,2582477,57,42
1787,1459,2607233,66,48
2273,1163,2643499,59,43
1427,1973,2815471,63,46
2887,991,2861017,64,46
1553,1973,3064069,66,48
2663,1187,3160981,67,48
2437,1307,3185159,65,47
1753,1823,3195719,64,47
1619,2017,3265523,62,45
1297,2521,3269737,67,48
1039,3163,3286357,66,47
1811,1889,3420979,63,46
2111,1867,3941237,66,47
1627,2531,4117937,66,47
1493,2789,4163977,67,48
1709,2591,4428019,66,48
2179,2153,4691387,53,40
1559,3037,4734683,68,50
1753,3313,5807689,71,52
2557,2311,5909227,63,46
3079,1973,6074867,67,49
1801,3449,6211649,68,49
2633,2503,6590399,67,48
1867,3571,6667057,70,51
2411,2851,6873761,71,51
2417,2999,7248583,68,49
1831,3989,7303859,66,48
3329,2237,7446973,70,50
3623,2267,8213341,70,50
3557,2521,8967197,74,54
4019,2357,9472783,72,53
3251,3023,9827773,72,52
2357,4547,10717279,68,50
2371,5297,12559187,68,50
3359,3779,12693661,74,54
2663,4967,13227121,74,53
2267,5923,13427441,74,53
3607,3779,13630853,73,53
4673,3037,14191901,74,53
2819,5233,14751827,73,53
5233,2999,15693767,72,52
5519,3011,16617709,73,52
2957,5701,16857857,79,58
3109,5507,17121263,75,55
3793,4547,17246771,75,55
3761,5087,19132207,75,55
4703,4229,19888987,67,50
2789,7207,20100323,75,55
4241,4751,20148991,66,49
4397,4663,20503211,66,49
3613,6469,23372497,79,58
5227,4561,23840347,73,54
3049,8171,24913379,72,52
6637,3877,25731649,78,57
3511,8461,29706571,77,56
3907,7927,30970789,73,52
8737,3547,30990139,75,54
4583,7229,33130507,77,56
5737,5827,33429499,75,54
5791,5839,33813649,83,61
5077,7151,36305627,80,59
6761,5573,37679053,82,60
10061,4363,43896143,78,58
7297,6389,46620533,81,59
5021,9587,48136327,78,58
5923,8353,49474819,77,57
7069,7079,50041451,76,55
5923,10667,63180641,85,62
5939,10831,64325309,84,61
8597,7607,65397379,81,59
6359,10937,69548383,83,61
7283,9587,69822121,86,63
9029,8311,75040019,73,56
16319,5413,88334747,85,63
12671,7039,89191169,87,64
8191,10903,89306473,86,63
11369,7877,89553613,86,63
10391,8689,90287399,82,61
13499,7307,98637193,85,62
9781,10099,98778319,82,61
8123,12451,101139473,89,66
11689,8831,103225559,87,64
12143,8677,105364811,86,63
8969,11969,107349961,90,66
9851,11047,108823997,88,64
11863,9349,110907187,86,63
14879,8513,126664927,87,64
10937,12097,132304889,88,64
14621,9419,137715199,88,65
8663,17321,150051823,75,57
10781,14303,154200643,90,67
12577,12373,155615221,89,65
22613,6947,157092511,90,67
15601,10477,163451677,92,68
22807,7207,164370049,92,68
11149,15053,167825897,91,67
7451,23447,174703597,88,64
8387,22447,188262989,90,67
14447,13577,196146919,88,65
17033,11717,199575661,89,66
16607,12251,203452357,96,71
13411,15859,212685049,91,67
21647,9859,213417773,92,67
18899,11351,214522549,92,67
10903,21737,236998511,93,69
19163,12589,241243007,91,67
9949,24623,244974227,93,69
21023,12713,267265399,92,68
19121,14657,280256497,96,71
21059,14369,302596771,95,71
11383,26879,305963657,99,74
14321,22751,325817071,93,69
15817,21019,332457523,94,70
11777,28447,335020319,96,72
18679,21107,394257653,94,70
11657,34939,407283923,98,73
15619,29101,454528519,95,71
18451,26777,494062427,97,72
23197,24169,560648293,100,74
31219,18637,581828503,100,75
27541,21187,583511167,100,75
26177,24197,633404869,102,76
18911,33997,642917267,94,72
18127,37747,684239869,100,75
21787,33871,737947477,100,75
38917,19157,745532969,100,75
38639,19697,761072383,97,73
32561,23879,777524119,101,76
15667,49697,778602899,102,77
37483,21139,792353137,100,75
30593,26141,799731613,100,74
27281,30391,829096871,99,74
29303,28493,834930379,101,76
24907,34297,854235379,101,75
28463,33049,940673687,104,78
32713,30671,1003340423,98,73
29717,33967,1009397339,104,78
23741,42967,1020079547,102,76
33679,32183,1083891257,108,81
39341,33287,1309543867,97,74
57667,23663,1364574221,108,81
53327,26927,1435936129,109,82
63097,23671,1493569087,105,79
44971,37369,1680521299,106,79
26879,62533,1680824507,104,78
39161,44071,1725864431,105,78
39769,45587,1812949403,107,80
44543,42043,1872721349,108,80
35851,54059,1938069209,111,83
39821,51071,2033698291,108,81
46507,48799,2269495093,111,83
48619,49339,2398812841,111,83
39607,62273,2466446711,110,83
50767,49369,2506316023,109,82
31721,91571,2904723691,107,80
63079,46141,2910528139,108,81
52951,55001,2912357951,108,81
70937,41333,2932039021,109,82
57943,52249,3027463807,108,81
62723,48907,3067593761,111,83
61169,51487,3149408303,110,83
60209,53279,3207875311,108,81
38603,84121,3247322963,113,85
59281,60703,3598534543,110,83
52051,71471,3720137021,113,84
57097,73453,4193945941,114,85
73121,59467,4348286507,115,87
59863,79181,4740012203,114,86
72307,70423,5092075861,111,85
106619,47869,5103744911,115,87
48437,109661,5311649857,117,88
65899,82483,5435547217,115,87
65899,82721,5451231179,113,86
63149,86399,5456010451,115,87
101051,59183,5980501333,117,88
75289,91939,6921995371,117,88
164239,42787,7027294093,120,90
122069,58967,7198042723,115,87
118127,67261,7945340147,117,88
91631,87959,8059771129,119,89
109829,75223,8261666867,117,88
81509,109111,8893528499,119,90
98639,98143,9680727377,125,95
108247,93683,10140903701,122,92
127241,80279,10214780239,122,93
61403,181361,11136109483,118,89
98297,116131,11415328907,120,91
117539,103049,12112276411,117,88
146369,83579,12233374651,117,89
126943,98317,12480654931,121,92
101009,126107,12737941963,117,88
73079,178231,13024943249,125,94
154387,89317,13789383679,121,91
208961,70607,14754109327,121,91
152717,98663,15067517371,122,92
144037,104729,15084850973,126,95
180419,85439,15414818941,123,92
257437,71569,18424508653,127,96
180361,105397,19009508317,127,96
264211,80599,21295142389,119,91
98407,221303,21777764321,129,98
156217,141851,22159537667,122,93
98207,236947,23269854029,125,94
227561,110221,25082000981,128,97
119869,214531,25715616439,122,92
133187,214559,28576469533,130,98
224149,132283,29651102167,128,97
154279,193951,29922566329,129,97
172001,206879,35583394879,129,98
169823,215239,36552532697,134,102
193283,190471,36814806293,133,101
218677,179623,39279418771,131,100
218357,188249,41105486893,132,100
155087,282589,43825880243,127,97
309109,144203,44574445127,129,99
178439,258403,46109172917,133,101
305821,152417,46612319357,130,99
128677,365837,47074807649,130,98
207037,230077,47634451849,135,103
237043,201661,47802328423,131,100
214531,223313,47907561203,129,98
193367,261799,50623287233,132,100
260587,220063,57345556981,132,100
243871,235747,57491856637,130,98
171679,342679,58830788041,135,102
239231,271471,64944278801,137,104
271003,243461,65978661383,133,101
365063,181409,66225713767,131,99
375443,181639,68195091077,135,102
253679,272981,69249547099,135,103
421517,192949,81331283633,137,104
430081,189613,81548948653,136,103
199501,449833,89742133333,135,102
210643,451331,95069715833,138,105
287281,340541,97830959021,133,101
329053,326983,107594737099,138,105
352757,311533,109895446481,140,106
411919,267887,110347745153,140,106
443851,254911,113142502261,136,103
268271,473089,126916059119,136,103
336599,379073,127595592727,137,104
400409,340877,136490218693,138,104
338747,404773,137115639431,137,104
360749,384383,138665782867,142,109
375481,398813,149746704053,142,108
434593,374977,162962379361,142,108
518579,395377,205034209283,139,106
511439,457049,233752683511,141,108
322727,725807,234237515689,144,109
509147,515293,262359885071,138,105
322169,820109,264213696421,144,109
534301,546547,292020608647,127,100
406907,767089,312133883723,145,111
695407,487049,338697283943,145,111
468803,729661,342067265783,144,110
536729,651251,349545297979,142,109
413111,880853,363890063683,146,112
808867,451277,365023073159,145,111
884537,415171,367234110827,145,111
639487,589681,377093333647,143,110
650347,620813,403743872111,142,109
656303,637787,418581521461,150,114
737717,568903,419689414451,147,112
476611,920947,438933470617,148,113
805397,562259,452841711823,148,113
839981,539293,452995873433,150,114
932663,533633,497699754679,147,112
519889,966149,502290237461,149,114
1071149,500389,535991176961,150,114
515681,1051949,542470112269,149,113
740989,894947,663145882583,152,117
1129991,613633,693399767303,148,114
852893,860107,733579239551,150,115
691973,1233493,853543851689,154,117
809759,1134391,918583321769,155,118
1052111,941671,990742417481,156,119
1070431,1127891,1207329491021,146,114
