p,q,m,unknowns,carry_bits
2129,911,1939519,59,42
839,2339,1962421,61,43
821,2393,1964653,61,43
1009,2003,2021027,55,39
911,2221,2023331,60,43
1193,2203,2628179,60,44
1543,1709,2636987,63,46
2381,1187,2826247,60,44
1109,2729,3026461,62,45
1087,2789,3031643,60,44
1931,1597,3083807,61,44
3163,1049,3317987,63,45
1861,2053,3820633,67,48
2053,1861,3820633,67,48
1249,3119,3895631,64,46
1741,2503,4357723,67,49
1777,2579,4582883,67,49
2557,1867,4773919,68,50
2917,1721,5020157,69,50
1303,3907,5090821,70,51
2579,2203,5681537,67,49
3833,1721,6596593,70,51
2957,2591,7661587,68,49
2729,2939,8020531,68,49
3659,2269,8302271,67,48
2671,3119,8330849,70,50
2531,3541,8962271,72,53
2777,3299,9161323,71,52
4273,2347,10028731,62,46
2693,3761,10128373,73,53
2683,4079,10943957,71,51
4457,2503,11155871,68,50
2999,3761,11279239,69,50
2609,4751,12395359,68,50
4691,2657,12463987,67,49
4447,3037,13505539,72,52
2939,4943,14527477,73,52
6131,2447,15002557,74,53
3821,4019,15356599,71,52
4673,3307,15453611,71,51
4337,3671,15921127,72,52
2657,6199,16470743,72,52
2417,6947,16790899,75,55
2699,7603,20520497,77,56
6029,3457,20842253,77,56
5639,3793,21388727,75,55
4799,4919,23606281,75,55
3779,6311,23849269,74,53
5099,4721,24072379,71,52
2971,8377,24888067,72,53
3359,7451,25027909,75,54
6047,4441,26854727,77,56
6733,4027,27113791,74,54
6599,4651,30691949,77,55
5003,6151,30773453,78,56
4099,7639,31312261,79,57
4621,6803,31436663,76,55
4649,7057,32807993,78,56
8311,3967,32969737,79,57
5851,6173,36118223,80,59
6131,6287,38545597,82,60
7013,5867,41145271,78,57
6823,6247,42623281,83,61
7297,6029,43993613,80,58
6029,7573,45657617,81,59
9341,5147,48078127,76,56
5273,9151,48253223,77,57
8191,6311,51693401,83,61
5147,11261,57960367,80,58
14293,4507,64418551,80,58
9839,6571,64652069,84,61
6421,10111,64922731,81,59
8039,8329,66956831,81,59
10007,6701,67056907,80,58
7451,9257,68973907,84,62
12953,5501,71254453,86,63
7603,9719,73893557,86,63
8419,8779,73910401,75,57
8419,9277,78103063,77,58
7333,11311,82943563,84,62
13751,7369,101331119,83,61
13313,7753,103215689,86,63
13841,8161,112956401,86,63
9901,13901,137633801,94,70
16963,8353,141691939,73,57
13537,11273,152602601,93,69
12421,12487,155101027,90,67
11467,15083,172956761,90,66
24317,7369,179191973,91,67
15467,11777,182154859,85,62
10399,17707,184135093,88,65
14293,13001,185823293,90,66
15241,13127,200068607,86,63
13679,14627,200082733,89,65
13963,14563,203343169,93,69
19249,10651,205021099,91,67
15551,14321,222705871,89,66
19961,13997,279394117,96,71
13997,21433,299997701,95,70
15803,20011,316233833,96,71
11299,28643,323637257,98,73
23557,14221,335004097,97,72
32009,10709,342784381,96,71
15493,22619,350436167,92,68
15667,22937,359353979,95,71
18773,19219,360798287,92,69
16411,22247,365095517,95,71
15527,25037,388749499,93,69
14653,27091,396964423,92,68
16921,24203,409538963,97,72
23269,18229,424170601,99,73
18341,23197,425456177,97,71
23741,18169,431350229,100,74
14407,31139,448619573,96,71
19819,24133,478291927,98,73
39239,14489,568533871,99,74
37201,16381,609389581,103,77
29483,20849,614691067,98,73
21391,28859,617322869,100,74
30403,21001,638493403,101,76
28051,23669,663939119,99,74
13687,52553,719292911,100,75
28879,25153,726393487,98,73
29333,25171,738340943,100,75
32869,23167,761476123,98,74
33871,22921,776357191,98,74
30047,26161,786059567,99,74
34057,23531,801395267,97,73
28901,29501,852608401,105,79
44683,19583,875027189,103,76
23003,40253,925939759,101,75
24317,39541,961518497,104,77
24197,42839,1036575283,103,77
20323,52103,1058889269,102,75
52837,20231,1068945347,102,76
36209,31469,1139461021,108,81
46229,24877,1150038833,107,80
31469,40343,1269553867,105,79
35527,36293,1289381411,97,74
28643,47297,1354727971,105,79
32749,45817,1500460933,107,80
32587,46993,1531360891,101,75
56591,29917,1693032947,106,80
40973,43133,1767288409,112,84
41081,43691,1794869971,108,81
24781,74489,1845911909,109,81
44293,43261,1916159473,111,83
89591,25111,2249719601,112,84
32887,69929,2299755023,97,75
52489,43853,2301800117,113,85
62213,37039,2304307307,109,82
49823,47221,2352691883,108,81
51521,45751,2357137271,109,82
35081,68053,2387367293,99,76
54403,51659,2810404577,110,82
62459,48973,3058804607,108,81
59611,51691,3081352201,110,82
62723,57829,3627208367,111,84
41843,87881,3677204683,112,84
69109,53593,3703758637,113,84
71947,54401,3913988747,112,84
66413,67883,4508313679,98,77
57367,80933,4642883411,116,88
77893,59809,4658702437,118,89
94201,55439,5222409239,117,89
71693,76603,5491898879,112,85
56783,96821,5497786843,115,87
75997,75679,5751376963,114,87
95701,60757,5814505657,114,85
88547,69313,6137458211,113,86
81547,78341,6388473527,112,85
71411,92489,6604731979,117,88
67801,98837,6701247437,120,90
83437,82811,6909501407,117,88
60493,123803,7489214879,115,87
124979,69371,8669918209,124,94
65881,152519,10048104239,112,86
103333,98257,10153190581,121,91
74297,142049,10553814553,117,90
86851,123113,10692487163,120,91
90947,120569,10965388843,121,92
145753,78707,11471781371,116,88
103769,115201,11954292569,125,95
187463,64271,12048434473,123,93
66029,202099,13344394871,122,92
137537,102593,14110333441,126,95
80309,188159,15110861131,123,93
116099,140419,16302505481,126,95
177007,99497,17611665479,126,96
128489,138371,17779151419,124,94
112757,164767,18578632619,125,95
208807,90469,18890560483,123,93
151279,127663,19312730977,128,97
141199,145193,20501106407,117,90
136537,151967,20749118279,118,91
189509,114067,21616723103,126,96
167593,131101,21971609893,124,94
142057,157393,22358777401,124,94
157889,147073,23221208897,127,97
142007,164231,23321951617,126,96
95273,245587,23397810251,124,94
140191,178819,25068814429,126,96
216829,119831,25982835899,125,95
199777,134581,26886188437,129,97
226063,155809,35222649967,130,99
272003,130337,35452055011,130,99
190979,186227,35565446233,133,101
221159,161947,35816036573,131,99
310459,122953,38171865427,130,99
206039,196799,40548269161,131,99
302791,147137,44551759367,128,98
287933,158017,45498308861,128,97
195709,241117,47188766953,129,97
351121,136463,47915025023,127,97
246403,238919,58870358357,133,101
266221,222437,59217400577,134,101
250499,248317,62203160183,126,95
182177,348757,63535503989,132,99
395383,161233,63748787239,131,99
322519,227869,73492082011,137,105
292879,259717,76065655243,135,103
204233,472631,96526847023,135,103
493693,208519,102944370667,132,100
362521,330383,119770775543,135,102
319159,377231,120396668729,140,106
335843,363047,121926793621,139,105
206273,610867,126005368691,135,102
405799,331841,134660745959,136,103
447817,309403,138555923251,139,106
446081,316469,141170807989,141,107
206407,720703,148758144121,143,109
420593,360947,151811781571,140,107
447509,346447,155038150523,141,108
613381,253153,155279240293,142,108
432959,391049,169308183991,138,105
626443,284881,178461708283,137,105
451753,398267,179918312051,136,103
303827,602773,183138712271,138,106
416761,460571,191948030531,142,109
356977,539677,192652276429,140,107
588277,351859,206990556943,143,109
503287,428033,215423444471,141,108
514289,419449,215718006761,144,110
384673,577327,222082109071,142,108
765823,294169,225281386087,143,109
847237,277961,235498843757,143,108
699529,357611,250159265219,141,107
637499,452269,288321035231,145,111
510199,572329,292001683471,144,110
325301,1007971,327893974271,145,111
602137,557747,335840105339,137,106
707359,488729,345706856711,146,112
467197,769577,359544065669,145,110
881779,417271,367940805109,148,113
664507,559201,371592978907,144,111
534007,765673,408874741711,144,111
576001,740227,426371492227,149,114
518099,832141,431131419959,146,112
1037741,440821,457458025361,149,114
683983,695867,475961198261,149,113
1051301,470627,494770635727,149,114
505061,991987,501013946207,145,111
572233,897779,513738770507,147,112
958871,562129,539009196359,147,112
1069451,511793,547337535643,147,112
545161,1028893,560912336773,153,117
1010747,617257,623890660979,150,115
998377,694061,692934538997,152,116
855851,848251,725976466601,154,118
1081441,723721,782661561961,150,115
619477,1273087,788648115499,146,112
817123,1076359,879517695157,153,116
1600283,551197,882071188751,151,115
1628051,549379,894417030329,155,118
1614073,564197,910655144381,155,118
852101,1107823,943977086123,151,115
1348913,733687,989679932231,153,117
1074581,1088267,1169431041127,142,111
844199,1455673,1228877690927,153,117
1034419,1211339,1253032077041,158,121
787357,1702507,1340480803999,154,118
1503989,1174793,1766875749277,158,120
1075177,1680359,1806683348543,156,119
1381427,1422991,1965758188157,159,121
1520483,1591313,2419564364179,161,124
