p,q,m,unknowns,carry_bits
90703,32647,2961180841,114,86
77167,41737,3220719079,107,81
67619,51971,3514227049,114,85
59929,61927,3711223183,111,84
78989,52057,4111930373,114,85
70351,61637,4336224587,116,88
49297,98639,4862606783,114,86
95507,53887,5146585709,118,89
46861,111211,5211458671,116,88
93257,69941,6522487837,121,91
43867,149717,6567635639,117,88
59167,112843,6676581781,117,88
93077,82963,7721947151,118,89
119359,66359,7920543881,121,91
68473,117163,8022502099,117,88
61001,152833,9322965833,124,94
152407,62459,9519188813,122,92
112687,86011,9692321557,122,92
78401,128431,10069118831,119,90
91591,120319,11020137529,120,90
123503,103837,12824181011,117,88
153059,96527,14774326093,124,93
84319,181123,15272110237,125,94
90149,174241,15707651909,124,93
82939,197677,16395132703,123,93
119671,143239,17141554369,125,94
142097,124427,17680703419,124,94
155821,122167,19036184107,124,94
118799,178393,21192910007,125,95
110681,210943,23347382183,123,93
209687,117307,24597752909,126,95
128119,196247,25142969393,129,98
170483,174749,29791733767,127,96
112087,269947,30257549389,130,98
216211,141941,30689205551,127,96
113437,297151,33707917987,127,96
238099,161221,38386558879,131,100
254489,158113,40238019257,132,100
374987,144589,54218995343,131,99
238163,228197,54348082111,131,100
289423,188389,54524109547,131,99
204973,292867,60029827591,132,100
337121,205453,69262520813,137,104
243953,291923,71215491619,135,103
259211,284201,73668025411,136,104
499021,148781,74244843401,139,106
433703,197203,85527532709,135,102
209401,412411,86359275811,134,102
249583,359243,89660945669,135,102
301979,298993,90289607147,132,101
302411,299941,90705457751,132,101
330623,284149,93946194827,133,102
273997,386039,105773527883,138,105
598151,185813,111144231763,138,105
530389,232003,123051839167,137,104
404671,318077,128716537667,137,104
352633,370021,130481615293,139,105
480059,286831,137695803029,142,108
309059,448421,138588545839,141,108
304033,460949,140143707317,143,109
610787,232847,142219920589,143,109
496303,339557,168523157771,140,107
547357,391441,214257971437,144,109
513871,459127,235932050617,143,109
528691,467587,247209038617,145,110
626393,421831,264231985583,142,108
519667,534029,277517248343,146,112
298897,940607,281144610479,145,111
358069,837619,299925397711,146,112
554803,606997,336763756591,137,106
664843,526733,350194747919,143,110
421831,834941,352203996971,142,108
341927,1059221,362176258867,143,110
545543,738917,403110996931,143,110
617647,751799,464346396953,149,113
527851,951413,502204303463,146,111
713509,739069,527332383121,151,115
714443,753611,538412103673,148,112
1072613,708893,760367847409,150,115
1076191,799471,860383494961,154,117
784423,1133287,888976388401,153,116
986927,968857,956191132439,151,116
1000691,1075843,1076586407513,156,119
612481,1815523,1111973342563,156,120
990349,1127741,1116857171609,159,122
1150757,1015991,1169158755187,154,118
1163663,1107781,1289083761803,147,114
839873,1551449,1303020125977,158,121
1674637,897553,1503075463261,154,117
1240307,1245791,1545163297837,154,118
1746697,937229,1637055082613,154,117
1916069,944071,1808905176899,157,121
1218557,1609367,1961105423419,157,120
2510971,785903,1973379641813,159,121
1404427,1472701,2068301047327,159,122
1701709,1276829,2172791400761,159,121
1155097,2004901,2315855130397,162,124
1259413,1988323,2504119834399,161,124
1644413,1530131,2516167308103,161,124
2203997,1197337,2638927155989,154,119
1884791,1427233,2690035913303,160,123
2641759,1019423,2693069885057,164,126
1743113,1677499,2924070314387,162,125
2191087,1416299,3103234327013,160,123
1144867,2772901,3174602849167,158,122
1158037,2753477,3188628244649,160,123
3239539,1052531,3409715223209,164,125
2836549,1279087,3628192950763,162,124
1287899,3081577,3968759936723,163,125
1644229,2553751,4198951452979,163,125
1924261,2203211,4239553002071,163,125
2538577,1689353,4288552670681,165,126
2728997,1603501,4375949418497,165,126
3000047,2094683,6284147450101,165,126
1747573,3699121,6464483983333,164,125
1770053,3750883,6639261706799,165,127
2209511,3341627,7383361614397,169,129
3719291,2081237,7740726042967,166,128
3711121,2345129,8703057479609,170,130
5337407,2629499,14034706369093,174,133
4320959,4139029,17884574608811,176,136
3020651,6002987,18132928684537,178,137
2447111,8041897,19679414609567,175,135
4519589,4449883,20111642258087,167,130
5572559,3701377,20626141713743,175,135
4546471,4726859,21490527364589,169,131
4693177,4748011,22283256020947,173,134
3666163,6291469,23065550863447,173,133
3831871,6144583,23545249404793,178,137
4844459,5057291,24499838900569,176,136
6074753,4899677,29764327554781,178,136
4156937,7675621,31907072932877,178,137
6558641,5263229,34519629511789,178,136
6184741,5696849,35233535581109,181,139
8810119,4060159,35770483948921,183,141
5665837,7035367,39861242657179,181,140
5490011,7889627,43314139015897,184,142
9130201,5077811,46361435070011,177,137
9887971,5087921,50309215298291,178,138
7698403,6697081,51556828461643,181,140
4937347,11678377,57660199645819,182,140
8307323,7185719,59694088720237,182,140
6753937,9211567,62214343189279,183,141
7021111,10653989,74802839361779,185,143
6556559,12569549,82412989621891,185,143
6412493,13629989,87402209052577,187,144
11970109,7313561,87544122348149,185,142
7463737,12452263,92940416086831,184,142
10241167,10410787,106618608268429,189,145
6839891,16040569,109715743537979,184,142
11866913,9992263,118577315694119,187,144
10068161,13318913,134096960428993,191,147
16580987,8876653,147183667996511,190,147
10852447,14188241,153977133475727,190,147
11529169,13821637,159351988829653,192,148
7766599,20530151,159449450226449,195,151
12991661,12630389,164089732186129,193,149
18397619,9345547,171935813052593,185,144
11229301,15866177,178166077252277,192,148
11894347,18086507,215127190275929,197,152
13509803,18541099,250486594893497,194,149
14895767,17611483,262336547292461,193,148
18457343,14508349,267785573856707,193,149
14329247,19880501,284872609312747,195,151
10215713,28738769,293587016077297,198,153
19176037,15805817,303092931607229,197,152
24484717,12396389,303522076486913,200,155
15091847,21191341,319816476096827,194,150
14822947,23576963,349480072969961,196,151
19701533,18340159,361329247763747,191,148
29039203,14833807,430761932735821,199,154
28689649,17058137,489391963123913,200,154
13309441,38362943,510589326444863,196,151
21833107,23539489,513940182062323,195,150
20530291,25764919,528961284661429,200,154
21210379,25677359,544626516109061,201,155
25625837,21878081,560644137578797,197,151
43462789,13270307,576764553106223,200,155
21750347,30049667,653590684484449,202,156
22049623,31266919,689423776321537,203,157
16427227,42317501,695159194999727,198,153
27927791,26983721,753595720490311,200,155
30505757,25635557,782032072401649,204,158
38822437,20321927,788946730676099,199,155
29067959,27217271,791150517519889,205,159
33293173,24429917,813349453056641,204,158
29742553,32338661,961834338741533,204,158
47362241,24121949,1142469561927709,209,162
33339571,39297289,1310154756723019,205,159
22085171,59818301,1321097406514471,205,159
50057213,28023197,1402763141169961,207,160
21577273,67060717,1446987398284741,206,159
45072721,35350457,1593341285583497,207,161
50169179,37815487,1897171936275173,210,162
26538641,78243523,2076476767472243,206,159
42434351,49494001,2100245810828351,206,159
49336019,43299313,2136215728854947,206,159
53117651,43724503,2322542890502453,212,164
37870307,61778837,2339583523292959,210,163
65193347,37357603,2435467175467241,213,165
65121281,40148651,2614531583541931,209,162
34092407,82267043,2804681512642501,206,161
52509047,74205589,3896464760463683,212,164
67707323,59049227,3998065085389321,216,167
76945303,57849307,4451232455455021,213,164
56499181,81380063,4597906909228403,215,167
57914617,79711493,4616460587593181,219,170
48508489,96044939,4658994866987171,214,166
126091039,46891711,5912624560477729,217,168
58994561,119946721,7076204148784481,217,168
76608157,94157359,7213221740977363,217,168
138977197,55757239,7748984788679083,215,166
127634359,68221397,8707394276179523,217,168
73566221,118428433,8712332274761693,219,169
122598907,71888233,8813418791961331,216,167
105340691,85355723,8991430841624593,221,171
141404831,65083061,9203059241667691,220,171
72016591,130968797,9431926287311027,219,170
117122801,88647089,10382595364176289,223,173
97599149,123615601,12064777460723549,224,174
142775749,87051277,12428811275081473,220,171
90713351,142680793,12943052856367343,217,169
120344669,125150621,15061210059389449,222,172
126174487,120449123,15197606304124901,221,171
180427343,93737701,16912844330358443,221,171
111102833,156818359,17422963951311047,222,172
129696781,134888737,17494634982055597,222,171
109839827,159751099,17547033077219873,224,173
165103111,110845663,18300963802157593,228,177
167397169,137184821,22964350665171749,225,175
247021381,93649397,23133403376757257,226,175
229896377,104030887,23916324017396399,224,174
232073587,107927111,25047031784317157,227,176
106464233,308351261,32828380496947813,229,177
225914753,157022773,35473760977670069,229,177
204494881,182671943,37355477245823783,230,179
200197447,194779531,38994364834057357,234,182
231022171,181178191,41856179022672661,232,180
244600481,211323631,51689861789266511,228,177
170512919,316630469,53989585513529011,228,178
185670479,290923309,54015870134295011,228,178
192264881,342005143,65755578120282983,232,180
347423023,192363089,66831365893998047,234,182
252419117,276439451,69778602125384767,232,180
232974727,302150047,70393324712862169,235,182
185608483,385470521,71546598644029643,232,180
329542519,263743709,86914766234262971,236,184
333159469,285404627,95085253981463063,236,185
336877921,309083897,104123540635938137,237,185
396851027,339265547,134637880752666769,241,187
