p,q,m,unknowns,carry_bits
487,787,383269,53,38
641,607,389087,48,35
467,853,398351,52,38
431,941,405571,51,37
809,503,406927,51,37
919,449,412631,52,38
409,1009,412681,55,40
593,719,426367,52,37
821,521,427741,55,39
479,929,444991,51,37
631,727,458737,54,38
449,1069,479981,53,37
383,1259,482197,54,38
719,673,483887,51,36
503,971,488413,50,35
467,1087,507629,54,38
419,1217,509923,51,36
727,727,528529,59,43
677,787,532799,55,40
577,929,536033,58,42
907,631,572317,58,42
877,677,593729,59,43
881,691,608771,55,40
839,733,614987,55,40
787,787,619369,57,41
977,659,643843,55,40
947,701,663847,55,40
751,967,726217,59,43
1429,523,747367,51,37
809,929,751561,56,40
787,997,784639,52,37
769,1039,798991,57,41
499,1609,802891,55,40
1039,809,840551,55,39
1249,673,840577,59,42
967,887,857729,59,43
797,1117,890249,59,42
919,983,903377,58,42
1399,647,905153,59,42
1091,853,930623,56,40
1181,821,969601,59,42
907,1103,1000421,58,41
577,1823,1051871,60,44
809,1409,1139881,62,45
709,1663,1179067,58,42
1031,1151,1186681,53,39
1399,863,1207337,62,45
787,1621,1275727,60,44
1277,1009,1288493,60,43
877,1489,1305853,60,43
1471,919,1351849,59,42
1399,967,1352833,60,43
1087,1249,1357663,56,41
727,1889,1373303,56,40
1069,1319,1410011,56,41
701,2111,1479811,56,41
1523,977,1487971,56,40
1277,1193,1523461,58,42
1777,907,1611739,59,43
1213,1451,1760063,60,43
1229,1459,1793111,60,43
1471,1229,1807859,59,42
1361,1373,1868653,62,44
1031,1823,1879513,64,46
1213,1607,1949291,59,42
1481,1361,2015641,64,46
2683,757,2031031,60,43
1619,1259,2038321,62,44
1129,1831,2067199,59,42
1163,1801,2094563,59,42
2141,1013,2168833,66,48
1811,1229,2225719,62,45
1867,1223,2283341,66,48
1069,2153,2301557,51,38
1301,1847,2402947,64,47
1637,1499,2453863,62,45
1493,1747,2608271,63,46
1511,1733,2618563,63,46
2333,1129,2633957,61,44
1531,1759,2693029,62,44
1597,1753,2799541,65,47
1423,1973,2807579,64,47
1279,2207,2822753,62,45
1367,2111,2885737,62,45
1879,1571,2951909,62,44
2309,1327,3064043,59,43
2521,1361,3431081,67,48
1831,1901,3480731,63,46
1889,1877,3545653,65,47
1901,1871,3556771,63,46
2111,1759,3713249,67,48
2087,2081,4343047,49,38
2609,2399,6258991,63,46
2617,2647,6927199,69,50
