p,q,m,unknowns,carry_bits
1427,653,931831,56,40
1889,521,984169,59,42
1069,929,993101,59,42
1151,907,1043957,57,40
941,1151,1083091,59,43
743,1481,1100383,59,43
1049,1097,1150753,48,36
1381,971,1340951,60,44
839,1693,1420427,57,41
1259,1277,1607743,60,43
1877,983,1845091,59,43
1319,1399,1845281,63,45
1597,1171,1870087,61,44
1259,1511,1902349,62,44
1009,1931,1948379,56,40
1831,1319,2415089,66,48
1481,1709,2531029,66,48
1433,1871,2681143,63,46
2011,1423,2861653,63,45
1823,1787,3257701,64,46
2287,1523,3483101,67,48
2161,1627,3515947,64,46
2027,1753,3553331,63,46
1381,2671,3688651,65,47
2423,1559,3777457,67,48
1087,3593,3905591,63,45
2699,1451,3916249,67,48
1777,2239,3978703,65,47
1381,3119,4307339,68,50
1567,2777,4351559,67,49
2521,1787,4505027,68,50
4079,1327,5412833,67,48
2333,2503,5839499,64,47
1657,3671,6082847,68,50
1847,3793,7005671,66,48
3907,1931,7544417,66,47
4903,1753,8594959,72,53
4391,1999,8777609,74,54
3137,3209,10066633,75,55
3191,3659,11675869,74,54
5399,2243,12109957,70,51
3847,3299,12691253,73,53
2857,4691,13402187,72,52
3593,3877,13930061,73,53
6547,2203,14423041,75,54
5261,2767,14557187,72,52
3623,4357,15785411,73,53
3659,4391,16066669,74,53
3739,4327,16178653,75,54
3217,5153,16577201,74,53
5693,3217,18314381,78,57
2647,6947,18388709,76,55
4391,4507,19790237,69,51
6599,3049,20120351,76,56
4229,5557,23500553,75,55
7229,3251,23501479,75,55
4951,4969,24601519,72,53
4969,5009,24889721,75,55
4481,5557,24900917,73,53
4561,5557,25345477,79,57
6679,3907,26094853,77,56
8377,3119,26127863,76,55
6521,4111,26807831,77,56
3637,8419,30619903,75,54
6779,4637,31434223,76,55
8081,4327,34966487,80,59
6247,6113,38187911,80,59
4049,9439,38218511,80,59
3191,12049,38448359,79,58
7583,5101,38680883,79,58
10177,4201,42753577,79,58
6421,6947,44606687,81,60
6701,6997,46886897,83,61
8009,6563,52563067,80,59
5737,10369,59486953,83,60
7069,8543,60390467,81,59
5623,11311,63601753,84,61
6491,10253,66552223,82,60
9067,8263,74920621,73,55
5623,14149,79559827,83,61
5939,13693,81322727,84,62
11863,6863,81415769,89,66
5059,16603,83994577,85,63
9619,8821,84849199,81,60
6599,13781,90940819,82,60
6121,16979,103928459,86,63
12041,8999,108356959,86,63
10099,10831,109382269,89,65
10799,10193,110074207,87,64
10391,10831,112544921,90,66
10657,11239,119774023,87,64
15193,8231,125053583,87,64
9221,13669,126041849,89,65
13381,10133,135589673,92,68
8689,17837,154985693,85,64
15287,11369,173797903,86,63
11467,17431,199881277,87,64
19157,10529,201704053,93,68
15073,14143,213177439,89,66
14051,15193,213476843,89,66
15199,14347,218060053,90,66
8999,28019,252142981,95,70
13499,19121,258114379,93,69
16603,16127,267756581,92,67
14479,18859,273059461,98,73
10993,26293,289038949,98,73
20063,14461,290131043,95,71
19681,15511,305271991,94,70
18181,20323,369492463,92,69
19919,19661,391627459,93,70
25237,18397,464285089,100,74
21247,22433,476633951,98,73
18839,25847,486931633,98,72
22973,21377,491093821,97,71
42281,12433,525679673,98,72
20161,28097,566463617,103,77
31511,20807,655649377,103,77
18637,36871,687164827,98,74
33547,20551,689424397,100,75
27733,28319,785370827,101,76
19427,41641,808959707,102,76
24359,34259,834514981,103,76
37831,22481,850478711,102,76
32933,26339,867422287,102,76
29129,30509,888696661,104,78
45007,21067,948162469,105,78
35323,28817,1017902891,102,76
40343,26347,1062917021,104,77
29059,37273,1083116107,106,80
37511,31957,1198739027,106,80
33739,36559,1233464101,100,76
29009,42859,1243296731,105,79
29917,41579,1243918943,104,78
34259,39679,1359362861,104,78
25561,54959,1404806999,104,78
32083,45533,1460835239,102,76
36833,40123,1477850459,103,78
43963,35671,1568204173,105,79
39139,41057,1606929923,104,79
38543,41761,1609594223,102,77
23417,69463,1626615071,109,82
43151,39769,1716072119,106,79
34757,57383,1994460931,108,81
77237,26083,2014572671,107,80
66137,33317,2203486429,90,71
31583,70423,2224169609,114,86
36107,61813,2231881991,110,83
30133,79063,2382405379,110,83
47137,53189,2507169893,112,84
36913,68111,2514181343,102,78
46021,55921,2573540341,112,84
49739,57287,2849398093,113,85
54559,55249,3014330191,111,84
63929,49919,3191271751,108,81
38197,87739,3351366583,113,85
52529,81157,4263096053,113,84
53003,82301,4362199903,117,89
58889,76961,4532156329,117,88
49391,91801,4534143191,116,88
77261,63487,4905069107,115,87
56597,89963,5091635911,114,86
113717,46957,5339809169,119,90
67957,86111,5851845227,112,85
65629,92737,6086236573,115,87
64271,108439,6969482969,118,89
73819,98519,7272574061,118,88
77477,94291,7305383807,116,87
91121,85297,7772347937,120,90
90373,86201,7790242973,120,90
62791,125371,7872170461,118,89
115853,70729,8194166837,118,88
63823,143503,9158791969,122,92
141793,67511,9572587223,108,84
96601,102451,9896869051,119,90
57557,186103,10711530371,119,90
70769,156217,11055320873,120,91
105019,113621,11932363799,121,92
119129,119533,14239846757,121,91
129439,112979,14623888781,122,92
185567,90599,16812184633,124,93
116371,165379,19245319609,128,97
98123,205417,20156132291,125,95
135479,158647,21493336913,127,97
131143,166919,21890258417,124,94
130211,169769,22105791259,123,93
173891,147919,25721782829,125,95
123031,220151,27085397681,127,96
102607,273857,28099645199,128,97
181157,157721,28572263197,131,99
189701,156269,29644385569,129,97
204821,150649,30856078829,130,98
97711,317539,31027053229,130,98
185747,169859,31550799673,128,96
183761,172127,31630229647,128,97
192259,166027,31920184993,128,96
189929,179779,34145245691,126,95
146291,235483,34449043553,133,101
126421,316531,40016165551,129,98
145771,288499,42054787729,127,98
198109,219721,43528707589,132,100
260317,192667,50154495439,131,100
205339,246361,50587521379,127,96
252667,207763,52494853921,133,101
221447,253811,56205684517,133,101
158029,362863,57342877027,131,99
326101,196081,63942210181,133,100
277157,237901,65935927457,136,103
298799,232549,69485408651,135,103
249229,309877,77230334833,137,104
347771,257473,89541642683,132,100
362221,295387,106995374527,137,104
380533,286751,109118218283,136,103
434683,278437,121031830471,138,105
418087,313969,131266357303,138,105
445741,299087,133315338467,136,103
582157,230047,133923471379,137,104
310547,437191,135768353477,140,106
361357,380117,137357938769,139,105
605329,241963,146467220827,141,108
385199,415603,160089859997,142,108
393013,420551,165282010163,139,106
463829,362407,168094876403,139,106
389269,466997,181787455193,144,110
488309,372299,181796952391,140,107
504797,405089,204487711933,139,105
237467,865339,205489456313,141,107
388837,530531,206290082447,142,108
347489,643781,223706815909,143,108
688333,337361,232216709213,145,110
446221,528911,236011195331,143,109
550111,475583,261623439713,146,111
488611,544259,265930934249,146,111
665381,402739,267974878559,142,108
517277,523511,270800199547,136,103
516701,540677,279368346577,150,115
499391,654799,327000727409,148,113
1090457,300137,327286492609,142,110
495851,757553,375633412603,142,108
395581,1043047,412609575307,146,112
474289,931169,441643213841,149,114
448303,1008809,452252101127,146,112
812671,584153,474724202663,146,111
636017,758431,482375009327,147,112
604649,819187,495320600363,148,113
523207,1048661,548666775827,146,111
1365719,414431,565996290889,154,118
1252507,471781,590909004967,150,115
1349651,491537,663403403587,151,116
1204183,576749,694511341067,148,114
813157,856411,696396599527,150,115
573047,1223489,701116700983,146,112
1128181,640579,722689056799,149,115
682207,1161991,792718394137,151,116
653243,1235389,807009216527,149,115
1345271,731531,984107439901,155,118
650261,1540453,1001696508233,154,117
958259,1109887,1063559206733,155,118
781619,1604347,1253988097793,158,121
851831,1475203,1256623646693,157,120
978683,1340149,1311581043767,155,119
1136041,1229141,1396354570781,155,119
1156949,1239151,1433634510299,153,118
1052027,1508383,1586859642341,154,118
1109887,1430749,1587969715363,152,117
1684763,963973,1624066043399,154,118
1568449,1148621,1801553458829,159,121
1286939,1409227,1813589186153,160,122
1815799,1110223,2015941813177,160,122
1293473,1733981,2242857606013,161,123
1419877,1615403,2293673565431,159,122
1795133,1328603,2385019089199,160,123
2088011,1172021,2447192740231,160,123
2373167,1045679,2481570895393,163,125
1998817,1274989,2548469688013,163,125
2657911,1009621,2683482761731,161,124
1723903,1572163,2710256512189,162,124
1284511,2212271,2841686434481,161,124
1671041,1894411,3165638451851,162,125
1768903,1864939,3298896191917,163,125
1501411,2248837,3376428609007,163,125
2220887,1539821,3419768441227,164,126
1296277,2700541,3500649185857,166,127
1802407,1953101,3520282914107,159,122
1903877,2169133,4129762428641,166,127
1552997,2714753,4216003264741,165,126
3345611,1324327,4430682978797,167,128
1484827,3232699,4799998758073,169,130
2094847,2374963,4975184115661,167,128
1195067,4393559,5250597373453,161,125
1351621,3909799,5284566434179,166,128
1959371,3044213,5964742670023,162,124
1717591,3611303,6202741531073,167,128
3137051,1979489,6209757946939,162,124
2491933,2599073,6476715778109,164,126
3078367,2121941,6532113150347,162,125
1996207,3459319,6905516803033,169,130
3313253,2279807,7553577382171,166,127
2836201,2836003,8043474544603,167,128
3973219,2121121,8427678258499,168,129
2299753,3715211,8544067642883,168,129
2748971,3166871,8705636539741,168,128
2455423,3880157,9527426741411,170,131
4068073,2530681,10294995047713,171,131
3439283,3042307,10463354745881,174,134
2953609,3766073,11123507107457,173,133
2654317,4213519,11184015111523,166,128
4800893,2394757,11496972118001,171,132
3280549,3606301,11830647139249,170,130
3351071,4131763,13845831168173,171,131
5404837,2736523,14790460761751,173,133
3020389,5271107,15920793600623,173,133
3176491,5308139,16861255760249,174,133
7776143,2754361,21418305009623,176,136
4770827,4582049,21860163084523,168,131
6286361,3587873,22554664900153,174,133
4700183,5456597,25647004457251,171,132
6191947,4837331,29952497173457,181,139
4733753,6509527,30814492964831,177,136
5168539,5986559,30941763667301,180,138
8744413,4372631,38236091360603,168,132
6014419,6393661,38454156197959,182,141
7106921,5878963,41781325602923,179,138
9004057,6053129,54502718544353,185,142
8515967,6424447,54710378645249,187,144
9880811,6162113,60886673913643,181,139
8804171,7159147,63030354402137,186,143
11244943,6974983,78433286260969,187,144
