p,q,m,unknowns,carry_bits
5227,2633,13762691,73,53
2741,5279,14469739,71,51
3769,3877,14612413,72,52
2099,7177,15064523,73,53
3793,4073,15448889,74,54
6287,2503,15736361,75,54
4657,3527,16425239,72,52
4211,3943,16603973,74,53
4253,3989,16965217,78,57
4327,3929,17000783,76,56
3889,4547,17683283,75,55
3581,4993,17879933,77,56
3137,5711,17915407,76,56
4993,4091,20426363,75,55
4673,4507,21061211,72,53
5939,3697,21956483,73,53
4679,5189,24279331,71,52
2833,8933,25307189,78,56
5189,4889,25369021,78,56
8747,3137,27439339,76,55
4157,6907,28712399,76,55
4721,6163,29095523,75,54
4783,6763,32347429,78,56
5879,5653,33233987,76,55
3967,9059,35937053,82,60
6299,6577,41428523,79,58
5843,7573,44249039,81,60
4799,10159,48753041,80,59
8741,5591,48870931,76,56
6761,7517,50822437,81,59
5897,8689,51239033,84,61
7057,7283,51396131,78,57
5051,10177,51404027,81,59
6701,8501,56965201,83,60
12577,4799,60357023,81,59
5519,11149,61531331,81,59
9311,6709,62467499,80,58
6883,9349,64349167,81,59
6607,10159,67120513,88,65
9833,6977,68604841,87,64
5449,13267,72291883,84,62
10331,7103,73381093,85,62
8231,9173,75502963,76,57
5557,14293,79426201,86,63
5381,15013,80784953,87,64
12227,6833,83547091,84,62
8753,9697,84877841,86,64
8999,10501,94498499,82,61
9431,10079,95055049,85,63
10433,9151,95472383,81,60
12517,7829,97995593,89,66
7103,13859,98440477,87,64
12757,7717,98445769,88,65
15359,6653,102183427,84,62
17477,6343,110856611,87,64
9677,11863,114798251,86,63
13913,8501,118274413,88,64
10613,11149,118324337,88,64
20269,5939,120377591,85,62
13093,10627,139139311,88,65
10337,13709,141709933,89,65
16183,8831,142912073,94,70
7691,19541,150289831,87,64
14929,10369,154798801,94,70
9967,15551,154996817,93,69
13399,12391,166027009,91,67
12277,13669,167814313,93,69
13309,12907,171779263,90,67
16619,10847,180266293,89,66
12763,15073,192376699,86,63
10883,18539,201759937,94,69
12569,16333,205289477,91,67
14629,14251,208477879,88,65
9787,22501,220217287,92,68
13999,15731,220218269,92,68
15619,15131,236331089,94,70
22717,10427,236870159,92,68
17509,13931,243917879,90,66
12451,19661,244799111,91,67
15161,16349,247867189,88,64
11587,21397,247927039,90,66
9811,26539,260374129,92,67
28463,9829,279762827,93,69
15527,18127,281457929,96,71
23531,12071,284042701,98,73
19121,15073,288210833,97,72
20849,14723,306959827,94,70
12433,25639,318769687,97,73
18859,18367,346383253,96,72
16823,22433,377390359,93,70
15359,27779,426657661,98,73
22741,19583,445337003,97,72
29123,15859,461861657,97,72
12149,39119,475256731,96,71
22907,21277,487392239,97,72
25087,21121,529862527,97,72
21839,24781,541192259,100,75
27689,20809,576180401,101,75
22739,25537,580685843,101,76
30323,19661,596180503,100,75
39841,15299,609527459,101,76
20873,31379,654973867,98,73
36073,18287,659666951,93,71
22343,30211,675004373,101,75
25303,26801,678145703,100,75
22381,32993,738416333,100,75
28109,27031,759814379,96,71
20707,37139,769037273,100,75
42611,18793,800788523,97,73
30971,26237,812586127,99,74
40343,20707,835382501,105,78
29137,28813,839524381,103,77
26647,33287,886998689,105,78
31469,29129,916660501,103,77
45403,20771,943065713,105,78
16603,58369,969100507,104,78
23227,42899,996415073,103,76
48397,21521,1041551837,103,76
30427,34939,1063088953,103,76
24049,46021,1106759029,107,80
40357,28463,1148681291,105,79
24841,46349,1151355509,108,81
50627,22783,1153434941,108,81
32717,35437,1159392329,110,83
36373,34319,1248284987,97,74
43597,28751,1253457347,104,78
60539,21317,1290509863,105,79
41719,31139,1299087941,108,81
42793,30517,1305913981,107,80
26309,50051,1316791759,105,79
39821,35081,1396960501,105,79
33871,42557,1441448147,103,78
48371,30011,1451662081,105,78
57203,27127,1551745781,107,80
74381,21997,1636158857,112,84
26591,65921,1752905311,107,80
27197,66797,1816678009,109,81
25867,71363,1845946721,110,82
38669,48337,1869143453,108,80
38201,48947,1869824347,108,81
28643,65419,1873796417,107,80
58151,39877,2318887427,112,85
39371,64499,2539390129,112,84
58193,47939,2789714227,108,81
53759,57179,3073885861,110,82
48157,68161,3282429277,116,87
65777,50821,3342852917,114,85
55661,65927,3669562747,110,82
50087,74759,3744454033,115,86
60887,62039,3777368593,114,86
39703,96323,3824312069,114,85
32839,116881,3838255159,113,85
75193,53693,4037337749,116,87
59009,69877,4123371893,115,86
71821,57829,4153336609,116,87
122477,43573,5336690321,118,89
89363,61813,5523795119,112,84
51151,110339,5643950189,117,88
81371,69857,5684333947,113,86
83617,71597,5986726349,115,87
71453,90547,6469854791,118,89
86783,78007,6769681481,121,91
91673,74021,6785727133,118,88
119723,90439,10827628397,121,91
109267,115013,12567125471,121,92
125887,125507,15799699709,122,92
