p,q,m,unknowns,carry_bits
431,1201,517631,51,36
827,641,530107,55,40
691,839,579749,56,40
419,1399,586181,57,41
691,919,635029,58,42
487,1319,642353,57,41
1117,593,662381,53,38
769,937,720553,55,39
1361,541,736301,53,38
739,997,736783,56,41
1249,617,770633,55,40
821,977,802117,58,42
863,967,834521,59,43
1087,787,855469,58,41
1033,947,978251,56,40
1201,821,986021,58,41
967,1063,1027921,59,42
853,1297,1106341,60,43
967,1181,1142027,60,44
1009,1213,1223917,60,43
1277,991,1265507,59,43
997,1361,1356917,58,41
991,1409,1396319,60,44
1973,719,1418587,57,41
1361,1049,1427689,58,42
1201,1319,1584119,60,43
1181,1399,1652219,59,42
1087,1579,1716373,63,45
1103,1619,1785757,62,44
1361,1459,1985699,60,43
1249,1913,2389337,67,49
1699,1471,2499229,66,48
2129,1181,2514349,56,41
1163,2239,2603957,56,41
1663,1597,2655811,64,47
919,3119,2866361,63,45
1637,1777,2908949,66,48
2179,1361,2965619,59,43
1151,2689,3095039,59,43
1723,1877,3234071,63,46
2999,1277,3829723,64,46
2287,1847,4224089,71,52
2887,1571,4535477,69,50
2153,2203,4743059,59,44
1609,3011,4844699,68,50
2963,1777,5265251,67,49
3607,1549,5587243,67,49
2207,2621,5784547,63,46
1831,3251,5952581,67,48
3067,1951,5983717,66,47
2309,2621,6051889,66,48
3623,1697,6148231,68,50
2657,2371,6299747,68,49
1549,4211,6522839,69,50
1901,3499,6651599,68,50
3163,2617,8277571,68,49
2719,3049,8290231,67,48
4447,1931,8587157,74,54
3221,2879,9273259,70,51
3389,2897,9817933,73,53
3323,2999,9965677,73,53
3203,3251,10412953,74,54
3533,3119,11019427,71,52
3547,3109,11027623,71,52
4691,2371,11122361,70,51
3079,3793,11678647,71,52
4783,2731,13062373,74,53
4861,2711,13178171,71,51
3847,3491,13429877,72,52
5303,2557,13559771,72,52
3631,3821,13874051,72,53
4831,3019,14584789,74,53
6143,2531,15547933,74,53
4637,3433,15918821,74,53
3863,4201,16228463,72,52
2521,6577,16580617,75,54
3517,5171,18186407,75,55
4621,4259,19680839,68,51
5923,3631,21506413,74,53
3761,5737,21576857,76,55
7207,2999,21613793,75,54
4519,4931,22283189,74,54
4357,5119,22303483,71,52
4969,4639,23051191,71,52
5333,4327,23075891,71,52
5333,5273,28120909,79,57
9157,3319,30392083,77,56
4051,7993,32379643,71,51
3593,9091,32663963,76,55
8053,4159,33492427,77,56
6659,5059,33687881,84,62
4931,6959,34314829,82,60
5639,6257,35283223,80,59
5477,7151,39166027,80,59
4987,8219,40988153,74,55
6197,7517,46582849,84,62
6659,7307,48657313,82,60
5843,8363,48865009,79,58
5711,8741,49919851,75,55
11633,4507,52429931,81,59
8501,6211,52799711,81,59
8513,6317,53776621,82,59
5179,10559,54685061,84,61
7253,8329,60410237,84,61
6337,9929,62920073,85,62
8179,7789,63706231,79,58
9781,6637,64916497,86,63
10357,6911,71577227,85,63
9311,8009,74571799,84,62
6779,13241,89760739,84,62
11383,8009,91166447,81,59
9109,10103,92028227,82,61
6421,14519,93226499,86,64
5393,17707,95493851,82,61
6247,15937,99558439,81,59
9257,11779,109038203,85,62
12941,8573,110943193,89,65
11003,10513,115674539,86,63
6997,17597,123126209,89,65
9439,13217,124755263,85,62
14197,9133,129661201,89,65
11633,11657,135605881,93,69
22129,6823,150986167,87,64
11131,13829,153930599,89,66
7213,22853,164838689,90,66
13649,12473,170243977,93,69
16519,10529,173928551,85,63
9371,18899,177102529,90,67
20063,9643,193467509,88,65
12893,16183,208647419,88,65
13033,18097,235858201,96,71
17443,13883,242161169,95,70
17077,14827,253200679,91,67
25913,9781,253455053,95,70
14591,17419,254160629,95,70
19079,14797,282311963,93,69
22343,13151,293832793,97,72
11969,25073,300098737,97,72
13829,22853,316034137,99,74
21149,15017,317594533,95,70
12451,26141,325481591,94,70
11657,31051,361961507,91,67
29123,12473,363251179,92,68
16729,22027,368489683,92,69
23857,16603,396097771,90,67
20743,19121,396626903,94,71
17159,24889,427070351,97,72
22247,20947,466007909,97,71
18859,26083,491899297,100,74
21727,24509,532507043,97,72
24943,21377,533206511,96,71
24203,22247,538444141,103,77
36073,15679,565588567,99,74
22469,26293,590777417,103,77
26981,24223,653560763,101,76
24877,26833,667524541,100,74
21011,31873,669683603,100,75
23741,29269,694875329,100,74
31687,24151,765272737,101,75
23203,33317,773054351,98,74
32993,23609,778931737,101,76
19427,40939,795321953,100,75
22853,38723,884936719,102,76
34981,25601,895548581,104,77
37087,25057,929288959,101,75
27943,35801,1000387343,102,76
39341,26003,1022984023,103,77
25759,40787,1050632333,104,77
25183,43867,1104702661,109,82
38113,30293,1154557109,108,81
27997,42701,1195499897,108,81
28349,42793,1213138757,108,81
34231,35753,1223860943,99,76
35831,35089,1257273959,97,74
30757,42821,1317045497,108,81
43391,31573,1369984043,106,80
25523,62189,1587249847,103,77
30269,55439,1678083091,106,80
37039,45569,1687830191,105,78
32969,51361,1693320809,109,81
40277,42407,1708026739,106,79
38431,44771,1720594301,108,80
60343,30803,1858745429,107,80
44533,46723,2080715359,107,80
32203,69941,2252310023,110,83
35051,65957,2311858807,98,76
57679,40801,2353360879,110,83
73189,37139,2718166271,108,82
57881,47639,2757392959,106,79
58601,50423,2954838223,111,84
50753,59113,3000162089,113,85
54647,55609,3038865023,108,81
33739,93937,3169340443,109,83
57731,55049,3178033819,107,80
73823,46049,3399475327,111,83
42937,83843,3599966891,112,84
58537,61553,3603127961,113,85
80923,50821,4112587783,113,85
73351,67003,4914737053,110,84
83537,62213,5197087381,119,90
91009,59951,5456080559,115,87
76673,72643,5569756739,112,85
111767,50147,5604779749,114,85
70297,85889,6037739033,115,87
106391,57557,6123546787,112,84
67369,93001,6265384369,115,87
69737,90407,6304712959,113,86
73607,85691,6307457437,115,87
52951,119953,6351631303,112,84
53479,119191,6374215489,117,88
68567,97231,6666837977,121,91
43133,165667,7145714711,117,88
87641,81637,7154748317,120,90
68699,110161,7567950539,119,90
60779,131969,8020943851,117,88
50671,161047,8160412537,120,90
69143,118211,8173463173,120,90
125693,68683,8632972319,121,92
124427,78901,9817414727,120,91
90173,119773,10800290729,122,92
74521,148339,11054370619,117,89
121229,92251,11183496479,118,89
110161,102433,11284121713,124,94
191579,59651,11427878929,123,93
100003,116953,11695650859,117,88
75431,171869,12964250539,123,93
111467,120383,13418731861,122,92
114643,129917,14894074631,121,92
94723,161641,15311120443,123,93
176503,98663,17414315489,127,96
165523,109037,18048131351,125,95
148331,134341,19926934871,118,91
157057,130619,20514628283,125,95
277099,83471,23129730629,125,95
103997,226463,23551472611,121,91
203233,117959,23973161447,125,95
139067,183397,25504470599,123,94
163109,157243,25647748487,122,93
162473,165811,26939810603,126,95
230819,137909,31832017471,127,96
168211,189593,31891628123,127,96
170827,190147,32482241569,131,99
156797,221281,34696196957,133,101
137983,259151,35758432433,133,101
257177,140891,36233924707,128,97
234629,170669,40043896801,131,99
156671,261799,41016311129,133,101
137453,299029,41102433137,124,95
113891,362393,41273301163,130,99
177269,241537,42817022453,132,100
133541,333253,44502938873,130,99
253153,183047,46338897191,127,96
282221,176383,49778986643,128,98
183871,272879,50174534609,132,101
221729,226669,50259090701,132,100
265333,192859,51171857047,128,98
256279,201847,51729147313,134,102
169693,321443,54546626999,130,98
439123,126257,55442352611,129,98
132761,434743,57716915423,133,101
227593,281053,63965695429,135,102
200891,320143,64313847413,133,100
281063,232049,65220388087,132,100
365461,178597,65270238217,137,104
314569,225749,71013637181,136,103
210739,351157,74002475023,137,105
212117,357859,75907977503,135,103
194101,392957,76273346657,138,105
303727,258871,78626112217,140,107
359441,228097,81987413777,140,107
206447,404597,83527836859,136,104
378559,240739,91133915101,139,106
485729,189377,91985900833,138,105
374177,256117,95833090709,139,106
218069,468953,102264111757,135,102
262069,396173,103824661937,138,105
219787,478039,105066757693,137,104
260609,429631,111965705279,134,102
281579,445807,125529889253,137,103
462331,275641,127437379171,135,102
263401,587771,154819469171,132,102
382229,418709,160042722361,142,108
457267,356579,163051809593,142,108
734477,280463,205993622851,137,105
385027,580213,223397670751,144,110
437497,571933,250218971701,144,109
703559,394969,277883994671,146,112
458477,621983,285164899891,144,110
381911,771473,294634024903,147,113
612259,488153,298876067627,144,110
557981,579881,323562580261,140,108
468371,694313,325196074123,145,111
585199,569047,333005735353,140,108
973853,372653,362909242009,148,113
562517,713107,401134810319,143,110
455627,962431,438509549237,146,111
720133,617447,444643960451,148,113
697201,716063,499239839663,146,111
898409,582067,522934231403,148,113
560827,970351,544199040277,149,113
