p,q,m,unknowns,carry_bits
3530819,4445657,15696810203083,173,133
3961897,4273481,16931091553457,175,134
3897611,5314597,20714231727767,176,136
6968909,3216881,22418150952829,177,136
8101777,3608477,29235075963629,176,135
7023739,4171003,29296036440217,178,137
5867803,5237333,30731638289399,175,134
6453437,4990213,32204025212081,179,137
6083251,5368981,32660859037231,177,136
5811301,5802023,33717302061923,177,136
7885879,4303157,33934175420003,177,136
5208659,6515867,33938929292353,180,138
3926203,9013027,35386973646481,184,142
4012441,10022183,40213417978703,181,140
5680813,7881323,44772322155599,181,140
7426963,6938797,51534188583511,180,139
6572773,7998119,52569820613987,177,136
11744617,4484611,52670038588987,176,136
7705693,7079557,54552892818001,184,142
5977379,10822561,64690548847619,181,139
8276311,8639347,71501922608917,188,145
5170357,13897277,71853883417889,189,146
7077409,10153753,71862262865977,189,146
5663293,13188221,74688759671753,188,145
10025419,9548653,95729247210607,183,142
10296379,9416287,96953659724773,183,141
6412871,15608969,100098304639999,183,141
8406941,13465993,113207808657413,190,146
15591973,7573213,118081332619249,187,144
9969503,11924567,118882006480201,189,145
18941051,7540133,142818043699783,192,149
17038661,8801491,149965621443551,178,140
14024333,10872949,152485857468017,192,148
9448177,18946511,179009989460447,189,147
13493027,14060693,189721310287711,187,144
11993801,16769317,201127851003917,189,145
24464213,8879911,217240034125043,192,148
17934619,14056961,252106239832859,193,149
20956759,12470219,261335374260221,194,149
14639539,20086393,294055533692827,195,151
18197857,16520173,300631745869261,198,153
12870863,25570421,329113385543323,195,151
17475517,18993017,331912791464789,190,148
19651319,17678537,347406570040303,187,146
28256773,12355657,349130995114861,197,152
31617899,14950961,472717974850939,195,151
14731807,32637037,480802530135859,196,152
41356423,12605287,521309581208401,200,154
24191627,21747721,526112754532067,195,150
20939671,27059573,566618556020483,201,156
26961281,21718267,585552299420027,200,155
34761193,19742347,686267534339971,194,152
33917201,20253521,686942742714721,194,151
40188013,19658791,790047748272283,198,154
31096211,31018703,964564133434333,203,157
32460013,32770981,1063746469282753,204,158
26010067,41385299,1076434399805033,205,158
27823571,39241439,1091836964158669,204,157
55160309,21585611,1190668972713799,205,159
27769097,48069529,1334847413545313,208,161
53937229,25207561,1359625990188469,208,161
36786397,37884767,1393644079114499,198,155
41850047,34594229,1447770109578763,203,158
53975213,29579071,1596536657567123,203,157
48323687,33223417,1605478004178479,202,156
56735981,28546993,1619641652455133,209,162
34789883,47725637,1660369327330471,202,157
40381723,46798337,1889797481594651,207,160
45630967,46430861,2118685086072587,207,160
85289767,25049699,2136482991130133,211,163
49154503,55338497,2720136316801991,210,163
32880157,85519327,2811888898294339,211,164
40929011,74579863,3052480033105493,211,164
77369267,45432071,3515046031561957,214,165
63998497,56745461,3631624215572117,212,164
33181451,112766807,3741766280896957,212,164
83829443,46436077,3892710470015111,212,164
68397257,59546621,4072825540018597,215,166
73947191,56138413,4151277948547883,210,162
72821599,63519139,4625565269083261,218,169
47430353,97683671,4633170997865863,216,168
70081369,73735679,5167497328464551,206,161
84275327,68260583,5752682953535641,216,168
83429971,91040861,7595536393045031,218,169
80560541,96229943,7752336268479163,216,167
88206233,90468107,7979850925110931,218,169
106096841,76265653,8091544860102173,220,170
48799181,185999389,9076617849700409,223,173
115592119,85458671,9878348867813849,224,174
138915317,74753831,10384452130329427,212,166
116083741,90608387,10518160528935767,220,171
104581937,100786423,10540439340641351,220,171
131073947,81377341,10666449281234927,219,170
97594223,114635971,11187808517595533,222,172
114722117,98046877,11248145294678609,222,172
105192859,125978899,13252080559482241,222,172
98978323,134414207,13304092796234861,219,170
70952443,201327421,14284672362839503,221,171
142398793,138925253,19782788344419629,214,168
152434693,140031631,21345678681774283,218,171
141538723,151940363,21505444951176449,222,174
175854947,128106827,22528219272423169,230,179
168797567,133726409,22572692482846903,225,175
114554773,216158977,24762042542147221,226,175
179755493,140651713,25282918011609509,226,176
106818289,262726853,28064032911814517,226,175
198268247,153109057,30356664331213079,228,177
158617117,217679857,34527751346312269,230,178
290754403,128243567,37287381761675501,230,178
151829333,266668951,40488168962139683,231,180
174882737,243817751,42639515624064487,229,178
178108627,265616777,47308639459635179,231,180
234050513,260381213,60942356478212269,233,181
405825809,151098901,61319833737335909,232,179
305609081,205168981,62701503733116461,234,181
214456733,300971347,64545331804229351,235,183
196817239,447938537,88162026094039343,234,182
270776773,350614003,94938128300952319,236,185
350547493,324043169,113592520516725317,241,187
295636807,386693143,114320726085314401,240,186
400146457,286760057,114746020817668049,242,188
402106829,308883593,124204202111356597,242,188
266178631,490542113,130571828086187303,234,182
240799171,577165063,138980868700562773,242,188
457752677,363998491,166621283679210407,241,188
324907571,533189011,173237146447902281,245,191
282509959,622406203,175835950890875677,238,187
404002597,441100157,178205608965107729,245,191
232439717,799767223,185897666979995891,238,185
438298537,435855947,191035023912849539,243,190
538296203,399701777,215157948891452731,239,187
648450779,374070637,242566395963676223,244,190
536282039,555174911,297730333272723529,251,196
465735311,670114411,312095943612666821,249,194
317895239,1009439797,320896105523426483,246,192
429165277,780876209,335124954538194893,249,194
814460057,421867847,343594510714087279,250,196
474921521,743204687,352963900364368927,248,194
973320629,439315243,427594588646047847,245,191
440292217,974857381,429222117539303677,246,191
1162236533,387195337,450012566068646621,253,197
1118485831,419008309,468654856687769779,249,194
432098021,1096179781,473657114030313401,253,197
606989629,857107877,520255592273207633,256,200
724656337,746300743,540811562722758391,252,197
726596771,857230037,622860576888410527,255,200
883652807,739347913,653326858672041791,256,201
1003320077,714883891,717257360564179607,253,198
1251506947,1016392571,1272022363485690737,263,206
