p,q,m,unknowns,carry_bits
17011,12703,216090733,93,68
19373,11423,221297779,90,66
22433,11027,247368691,91,67
15761,16217,255596137,92,68
14107,20981,295978967,96,72
11443,29077,332728111,94,70
15107,22961,346871827,91,67
12143,30097,365467871,91,67
14011,26371,369484081,97,72
15959,24889,397203551,91,67
11887,38821,461465227,98,73
23857,21481,512472217,99,73
15601,39509,616379909,102,76
23593,26513,625521209,102,76
18481,35081,648331961,95,72
23029,30427,700703383,98,73
23971,30971,742405841,104,78
30643,29311,898176973,101,75
41863,22511,942377993,107,80
24677,39119,965339563,103,77
26813,37181,996934153,105,78
31751,33427,1061340677,105,78
19697,58027,1142957819,106,80
58477,23417,1369355909,107,80
31663,47741,1511623283,103,77
57829,27253,1576013737,109,82
47933,36131,1731867223,106,79
35023,57173,2002369979,105,78
31079,71593,2225038847,109,82
67339,33191,2235048749,94,73
38977,58027,2261718379,108,81
91079,30223,2752680617,110,82
50503,55219,2788725157,108,80
52837,52937,2797032269,110,82
97241,32027,3114337507,111,84
87071,36137,3146484727,108,82
39293,82219,3230631167,113,85
59467,54367,3233042389,114,86
37483,95287,3571642621,114,85
42923,86239,3701636597,113,84
47407,80287,3806165809,114,85
54469,70139,3820401191,111,83
68483,58543,4009200269,114,85
104801,39341,4122976141,114,85
46021,109537,5041002277,115,86
56591,93851,5311121941,117,88
46073,128747,5931760531,116,88
85601,86323,7389335123,117,88
82483,94649,7806933467,117,88
107119,79259,8490144821,118,88
116533,73091,8517513503,116,87
126547,75553,9561005491,118,89
95813,106853,10237906489,123,93
67607,154681,10457518367,112,86
102433,103069,10557666877,121,91
138547,79841,11061731027,117,89
158113,72859,11519955067,117,89
99439,120277,11960224603,121,92
183823,74489,13692791447,123,93
77713,177223,13772530999,121,91
104971,131357,13788675647,120,90
91921,150767,13858653407,123,93
125813,110651,13921334263,119,90
130447,115057,15008840479,120,91
169159,97649,16518207191,123,93
103511,216023,22360756753,125,94
210421,127363,26799849823,125,95
128377,210809,27063026993,129,98
136621,206699,28239424079,129,98
182957,162413,29714595241,129,97
105071,307631,32323096801,129,97
108187,301747,32645102689,129,97
102497,326479,33463118063,126,95
131861,270493,35667477473,115,90
253507,156089,39569654123,130,99
321017,136943,43961031031,127,97
225871,216917,48995259707,127,96
238439,209063,49848772657,134,102
298477,221773,66194139721,136,103
246049,292441,71954815609,137,104
299239,250693,75017122627,135,103
269317,295751,79650772067,126,97
196379,413053,81114935087,135,103
394157,206027,81206984239,134,102
323053,265861,85887193633,129,99
328901,271409,89266691509,134,102
359701,291349,104798526649,139,105
213019,502393,107019254467,135,103
387613,305209,118302976117,138,104
326831,413587,135173052797,138,104
348149,401519,139788438331,141,108
417811,452293,188972990623,138,105
390479,579179,226157236741,145,110
665201,341083,226888752683,142,108
388159,649657,252170211463,141,107
493729,536561,264915725969,146,111
643691,416797,268288477727,142,108
509647,601831,306721363657,148,113
474533,677441,321468110053,146,111
504727,653879,330030386033,148,113
739433,451873,334129808009,150,115
465781,746411,347664061991,145,111
576203,650627,374893229281,144,110
853211,447701,381983417911,145,111
344857,1119359,386018786663,142,109
1016731,395201,401813107931,145,111
704731,687551,484538503781,149,113
889391,649279,577462899089,153,117
1017347,584033,594164220451,151,116
439759,1408123,619234762357,151,115
923809,713039,658711845551,149,114
1251157,636829,796773061153,150,115
1208297,684269,826800179893,155,118
618509,1354901,838018462609,155,118
837139,1031549,863549898311,150,115
724153,1214819,879714823307,152,116
972577,922057,896771430889,152,116
1583497,594449,941308208153,156,119
998857,1087231,1085988294967,150,114
951277,1235789,1175577652553,159,122
930569,1311097,1220066224193,158,121
787043,1631051,1283707272193,158,121
936869,1370359,1283846865971,155,119
961241,1362643,1309828319963,156,120
1395643,940361,1312408247123,155,119
1944197,695269,1351739903993,157,120
1930147,835633,1612894528051,156,120
1366721,1239041,1693423354561,162,124
1239661,1372829,1701842570969,161,123
1166527,1695091,1977369418957,159,121
1280519,1956161,2504901327559,160,123
2282849,1245421,2843108084429,160,123
1717151,1904263,3269907114713,162,124
1619903,2237671,3624809965913,166,127
3116233,1173803,3657843644099,163,125
2290369,1736879,3978093818351,162,124
2477281,1727051,4278390628331,161,123
2829439,1687859,4775694081101,167,128
4170679,1154707,4815912236053,166,127
1784789,2787781,4975600863209,168,129
1649443,3275471,5402702712653,167,128
2867429,1892617,5426944871693,168,129
2969359,1855591,5509915836169,168,129
2413001,2692139,6496134099139,163,126
3212453,2649851,8512521794503,167,128
2570119,3415381,8777935600339,166,127
3093703,3073727,9509198441081,174,134
4521299,2273443,10278915562457,165,128
3413983,3123209,10662582431447,171,132
3568417,3778241,13482339414497,172,132
3502813,3874669,13572240943897,174,134
3812647,4088863,15589391250361,172,132
3990449,4544833,18135924300017,178,137
6828053,2831141,19331180798473,179,138
3888253,5291509,20574725743777,178,137
3518227,5923961,20841839537147,175,135
3998209,5219717,20869519486853,177,136
3928997,5610977,22045511800069,178,137
4848889,4730389,22937131187821,174,134
5029589,4791737,24100467706093,174,134
2819423,9002393,25381553879239,173,134
4762889,6338357,30188890833373,180,138
5882771,5600407,32945911887797,177,135
6429539,5299951,34076241652589,180,138
3220577,10886879,35062032109183,176,135
5731667,7129519,40864028778173,180,138
7761577,5582867,43331852101259,181,140
6434489,7715803,49647249529667,177,136
6120083,8210483,50248837430089,180,138
9175063,5528141,50721041947883,177,137
11017267,5450503,60049646835301,182,139
9954521,6150139,61221687828419,181,139
9104437,6826427,62150774556599,182,140
7307803,8614829,62955473210687,183,141
7349621,9335089,68609366151269,182,139
4785553,14722151,70453633884503,187,145
7004149,10335079,72388433242771,186,144
10602233,7444687,78930306186071,185,143
10588729,7469993,79097731508897,188,145
8137763,10148477,82585900636951,184,142
12984113,7134031,92629064649503,186,144
7953787,12359647,98305999633189,187,144
10625063,9385709,99723749424667,183,142
10053557,9961573,100149241965161,186,144
8930783,14379401,128419310000983,186,143
10445899,15932797,166432388249503,189,146
13858583,12679847,175724712076801,194,150
18361219,10263131,188443595916689,192,149
15102583,13947247,210639455439001,192,148
21158471,10158307,214934244068597,194,149
16579889,13059793,216529918302977,192,148
14753537,15468463,228214541203631,188,145
10358693,24814117,257041820069081,196,151
20704379,12622949,261350320193671,192,148
17149823,18305731,313940046535613,184,144
18761063,17028659,319475744304517,191,149
16057331,20799731,333988165377961,197,152
18810949,17790077,334648231153073,191,149
15198229,24313733,369525681978857,197,152
15850169,23315819,369559671523411,196,152
12146087,30582649,371459515444463,195,151
23497657,15862487,372731278692959,195,151
26279753,16147811,424360484570683,195,151
26102201,17542897,457908223616297,200,154
20366483,30237499,615831509346017,203,157
35700937,18000721,642642606375577,196,153
26248427,26766889,702588731933603,200,155
24401527,31671817,772840697664559,196,151
26751377,30075649,804565024918673,201,155
38429683,21581477,829369319781791,197,153
36625319,22985741,841860096576379,198,154
37268729,23807557,887277389985053,203,156
23294983,39521117,920643748656011,202,156
25343251,38211143,968394588045893,205,158
33397121,29243369,976644332940649,203,157
24321491,43023359,1046392238708269,203,156
32331503,33526429,1083959839792787,197,152
54481937,20002313,1089764756720281,207,160
45746321,26313797,1203759404290837,207,160
22265723,55383599,1233155874077077,207,160
32232961,42504103,1370033094338983,206,160
36606971,39745543,1454963939980253,205,159
62185811,25685279,1597259905376269,206,159
41459419,40321777,1671717447467563,203,158
24283927,73701967,1789773186384409,210,162
50096777,37327289,1869976873047553,210,162
54593549,49101991,2680651951656059,211,164
41789543,71866369,3003262717579367,206,160
47818103,76488943,3657556154735129,215,166
68460199,59197871,4052698029036329,214,165
48675619,88443269,4305030864958511,211,163
101598467,44593807,4530662428893869,218,169
126145001,40258013,5078347090143013,218,169
69924011,74747069,5226614874973759,208,163
67282717,88678813,5966551478974921,215,167
111720527,55939561,6249597235068647,214,166
74239211,85414487,6341104122849757,215,167
70573159,93086069,6569377948221971,213,166
76100027,99894829,7601999184060383,217,168
142464823,55382099,7890000931403477,219,169
87041809,91113131,7930651745893979,218,169
91898369,88030853,8089891812378757,221,171
104856907,91021313,9544213352258891,220,171
135562013,77179321,10462584116733173,215,168
120383099,98750347,11887872799185353,223,173
93926011,151199179,14201535749944969,224,173
217590887,69132647,15042633981387889,226,175
109148951,141360223,15429320053576073,225,174
173456671,94252933,16348799990166043,221,171
122576801,142279063,17440112391817463,222,172
210418121,83501617,17570253349601657,224,173
125676247,144751907,18191876417853029,227,176
118362031,159344909,18860387058750179,224,174
173186269,117743299,20391522653561431,227,177
118257199,177813941,21027778605811259,224,174
225697349,96059921,21680469514849429,228,177
87131761,259726013,22630384890198893,226,175
115708441,228809809,26475226284897769,224,173
116784817,226880389,26496184710253813,225,174
215263189,132690787,28563441960539743,226,176
198447827,153536441,30468973081763707,225,174
233362147,139116311,32464481017679717,231,179
214274219,158756033,34017324982613227,226,175
166404913,220640789,36715711297796357,234,182
223660849,186238763,41654319849289787,229,178
264804031,178838771,47357227459885901,233,181
284719079,176941487,50378617215530473,229,178
255284261,203942653,52063349457484433,234,182
283476709,191069057,54163627470093413,234,181
208083539,286876487,59694274670847493,237,184
293441119,203491553,59712789019367807,232,180
184994389,324467587,60024683007369343,234,182
170342281,361751497,61621575154144657,237,184
301826321,215607017,65075872722894457,235,182
174194263,383287087,66766411637381881,233,180
266811217,254580679,67924980788676343,231,180
485709947,140222659,68107540271089073,236,183
264973013,258309473,68445039347252149,232,180
185055593,422355041,78159162568794313,242,189
350265439,231991523,81258612647873597,238,185
168291521,494843857,83278025352036497,239,186
345348613,269320769,93009554026243397,238,186
331961827,434507033,144239748519029291,241,188
369465869,393010819,145204083768236711,242,189
385158737,395314763,152258934834534331,240,187
418324861,484276099,202584731799797239,240,187
423795343,523370711,221802069984398873,245,191
761301617,311877823,237433090956339791,247,193
652945243,434642827,283797966293721961,247,192
374683357,859474997,322030977133524929,251,196
554789447,648962989,360037817790777083,241,190
495339739,798155759,395358265344406901,247,192
969560159,516038317,500330192680612403,246,192
899667719,574098409,516497806106559071,253,198
905614091,738649687,668931564859939517,253,197
